img	comment	related text	question	answer
		In 1860, the painting was recognized as a Vermeer by Waagen.	What was recognized as a Vermeer by Waagen in 1860?	the painting
		The description does not agree.	What does not agree?	the description
23377-01antoni.jpg	The scarlet curtain is drawn aside to reveal a sacred scene with a social and historical content. The confusion of indiscriminate need meets the discriminating order of assistance. The hierarchical configuration of the altarpiece leaves the viewer on the lower plane, with the noisy, beseeching poor, to look enviously up at the rich carpet.Right through his life Lotto found the Dominican order to be generous patron. Even during the extremely tormented period he spent in Venice the only commission of particular importance that he obtained was from the Dominicans. At the bottom of the altarpiece the pathetic throng of the poor who hope to receive alms is particularly moving. The layout of the composition is wholly innovatory, but was destined not to leave its mark on later Venetian painting			
		Even during the extremely tormented period he spent in Venice the only commission of particular importance that he obtained was from the Dominicans.	Who spent in Venice the only commission of particular importance that he obtained was from the Dominicans?	the viewer on the lower plane, with the noisy,
		Even during the extremely tormented period he spent in Venice the only commission of particular importance that he obtained was from the Dominicans.	Who did the viewer on the lower plane, with the noisy, spend in Venice from?	the only commission of particular importance that he obtained was from the Dominicans
		The hierarchical configuration of the altarpiece leaves the viewer on the lower plane, with the noisy, beseeching poor, to look enviously up at the rich carpet.	What leaves the viewer on the lower plane beseeching poor?	the hierarchical configuration of the altarpiece
		The hierarchical configuration of the altarpiece leaves the viewer on the lower plane, with the noisy, beseeching poor, to look enviously up at the rich carpet.	What is with the noisy?	the lower plane
		Right through his life Lotto found the Dominican order to be generous patron.	What did Lotto find?	the Dominican order to be generous patron
		At the bottom of the altarpiece the pathetic throng of the poor who hope to receive alms is particularly moving.	What is the pathetic throng of the poor who hope to receive alms particularly moving at?	at the bottom of the altarpiece
32259-11jupitf.jpg	Jupiter was the son of Saturn, the god who devoured his children because it was prophesied that one of them would usurp him. Jupiter's mother fled to Crete where she gave birth to him in a cave. She gave Saturn a large stone wrapped in swaddling clothes which he unsuspectingly swallowed instead. Jupiter was brought up on the slopes of Cretan Mt Ida by nymphs who fed him on wild honey and on milk from the goat Amalthea.In the painting of Poussin, a nymph has Jupiter in her arms, holding a jug of milk to his lips, while another gathers honeycombs, and a shepherd milks the goat			
		Jupiter was brought up on the slopes of Cretan Mt Ida by nymphs who fed him on wild honey and on milk from the goat Amalthea.	What was brought up on the slopes of Cretan Mt Ida by nymphs who fed him on wild honey and on milk from the goat Amalthea?	Jupiter
		In the painting of Poussin, a nymph has Jupiter in her arms, holding a jug of milk to his lips, while another gathers honeycombs, and a shepherd milks the goat	Who holds a jug of milk to his lips?	a nymph
		In the painting of Poussin, a nymph has Jupiter in her arms, holding a jug of milk to his lips, while another gathers honeycombs, and a shepherd milks the goat	What does a nymph have Jupiter in?	in her arms
		Jupiter was brought up on the slopes of Cretan Mt Ida by nymphs who fed him on wild honey and on milk from the goat Amalthea.	What was Jupiter brought up on by nymphs who fed him on wild honey and on milk from the goat Amalthea?	on the slopes of Cretan Mt Ida
		In the painting of Poussin, a nymph has Jupiter in her arms, holding a jug of milk to his lips, while another gathers honeycombs, and a shepherd milks the goat	What does a nymph hold a jug of milk to?	to his lips
		Jupiter was the son of Saturn, the god who devoured his children because it was prophesied that one of them would usurp him.	What was the god?	Saturn
17981-05scene.jpg	"The sequence of pictures continues on the left north wall in the second row, meaning that the next picture is above the Birth of St Francis. It depicts the Dream of Innocent III and the Confirmation of the Rule by Pope Honorius III, the successor of Innocent III. The depiction of chronologically separate events and two popes in one picture is designed to do justice to the actual historical facts, which were frequently confused by painters who depicted the oral confirmation of the rule by Innocent III as having been a written approval.A fluted pillar in the centre of the picture divides it into two halves. This method of structuring the surface of the picture has already been seen in the first fresco. The pope's vision shows a monk hurrying up on the left in order to support the Lateran basilica that is about to collapse. In front of the church a lavish meadow covered with numerous flowers and grasses is spread out. In the fine arts, the legends of St Dominic and St Francis were from time to time confused. Sometimes it is Dominic who has the crucial role of supporting the collapsing Lateran basilica. This depiction appears, for example, in two predella panels by Fra Angelico: in the altar showing the Sacra Conversazione, 1435/36, now in the Museo Diocesano in Cortona, and in the Coronation of Mary, now in the Louvre in Paris.In addition, Benozzo's method of depiction here gives us an insight into the modernity of his visual language. When compared to the fresco by Giotto at Assisi, it is noticeable that the latter chose a stronger angle of inclination to express the gap between dream and reality. Benozzo made use of a different solution. He placed the dreaming pope in the rear and St Francis in the front picture plane, and in so doing was making use of a compositional principle that was popular during the Renaissance. The right half of the picture shows the confirmation of the rule taking place inside a palace. The pope has raised his right hand in blessing and in his left is holding an open scroll of parchment which St Francis has grasped at the lower edge. On the scroll the following words can be read: REGULA ET VITA MINORUM FRATRUM H(A)EC E(ST): D(OMI)NI NOSTRI IHESU XRI SANCTUM EVA(N)G(E)L(IUM) (OBSERVARE) - ""It is the rule and the life of the Minorites to observe the Gospel of Jesus Christ our Lord."			
		The pope has raised his right hand in blessing and in his left is holding an open scroll of parchment which St Francis has grasped at the lower edge.	Who is holding an open scroll of parchment which St Francis has grasped at the lower edge?	the pope has raised Benozzo's right hand in blessing and in his left
		It depicts the Dream of Innocent III and the Confirmation of the Rule by Pope Honorius III, the successor of Innocent III.	Who is Pope Honorius III?	the successor of Innocent III
		``The sequence of pictures continues on the left north wall in the second row, meaning that the next picture is above the Birth of St Francis.	When does the sequence of pictures mean?	that the next picture is above the Birth of St Francis
		In addition, Benozzo's method of depiction here gives us an insight into the modernity of his visual language.	What gives St Dominic and St Francis an insight into the modernity of St Francis's visual language in addition?	Benozzo's method of depiction
		He placed the dreaming pope in the rear and St Francis in the front picture plane, and in so doing was making use of a compositional principle that was popular during the Renaissance.	What was Benozzo in so doing making use of?	of a compositional principle that was popular during the Renaissance
		Sometimes it is Dominic who has the crucial role of supporting the collapsing Lateran basilica.	What is a lavish meadow covered with numerous flowers and grasses Dominic?	who has the crucial role of supporting the collapsing Lateran basilica
28668-2venice2.jpg	Monet traveled to Venice with his wife Alice in 1908 and 1909. He painted several pictures with views of the Canal Grande, Rio de la Salute, San Giorgio Maggiore, and various palaces such as the Palazzo Contarini. However, these paintings were executed from memory in his studio in Giverny			
		He painted several pictures with views of the Canal Grande, Rio de la Salute, San Giorgio Maggiore, and various palaces such as the Palazzo Contarini.	What did Monet paint several pictures with?	with views of the Canal Grande, Rio de la Salute, San Giorgio Maggiore, and various palaces such as the Palazzo Contarini
		He painted several pictures with views of the Canal Grande, Rio de la Salute, San Giorgio Maggiore, and various palaces such as the Palazzo Contarini.	What did Monet paint with views of the Canal Grande, Rio de la Salute, San Giorgio Maggiore, and various palaces such as the Palazzo Contarini?	several pictures
		He painted several pictures with views of the Canal Grande, Rio de la Salute, San Giorgio Maggiore, and various palaces such as the Palazzo Contarini.	Who painted several pictures with views of the Canal Grande, Rio de la Salute, San Giorgio Maggiore, and various palaces such as the Palazzo Contarini?	Monet
		However, these paintings were executed from memory in his studio in Giverny	What were executed from memory in Monet's studio in Giverny?	these paintings
		Monet traveled to Venice with his wife Alice in 1908 and 1909.	What did Monet travel to Venice with in 1908 and 1909?	with his wife Alice
38988-08labia.jpg	The table for Cleopatra's banquet is laid out in front of a portico, behind which the sails of the Raman fleet are visible. The somewhat static ordering of the main figures is relaxed by the ironic positioning in the foreground of the little dog and the dwarf, who drags himself with difficulty up the steps towards the table. Cleopatra's exposed d�collet� is meant as a reference to the by now advanced stage of her relationship with Antony. In contrast to Tiepolo's Melbourne picture of the same subject, the erotic and witty interpretation of historical events is given prominence over the festive setting itself.			
		Cleopatra's exposed dcollet is meant as a reference to the by now advanced stage of her relationship with Antony.	When is Cleopatra's exposed dcollet meant as a reference to the?	by now advanced stage of her relationship with Antony
		The table for Cleopatra's banquet is laid out in front of a portico, behind which the sails of the Raman fleet are visible.	What is laid out in front of a portico?	the table for Cleopatra's banquet
		The somewhat static ordering of the main figures is relaxed by the ironic positioning in the foreground of the little dog and the dwarf, who drags himself with difficulty up the steps towards the table.	What does the little dog and the dwarf drag himself with up the steps towards the table?	with difficulty
		The somewhat static ordering of the main figures is relaxed by the ironic positioning in the foreground of the little dog and the dwarf, who drags himself with difficulty up the steps towards the table.	What is relaxed by the ironic positioning in the foreground of the little dog and the dwarf?	the somewhat static ordering of the main figures
		The somewhat static ordering of the main figures is relaxed by the ironic positioning in the foreground of the little dog and the dwarf, who drags himself with difficulty up the steps towards the table.	Who does the little dog and the dwarf drag with difficulty up the steps towards the table?	himself
		The table for Cleopatra's banquet is laid out in front of a portico, behind which the sails of the Raman fleet are visible.	What is the table for Cleopatra's banquet laid out in?	in front of a portico
22573-5vault.jpg	The vaulting in the Strozzi Chapel contains depictions of Adam and the patriarchs Abraham, Jacob, and Noah. In the lunettes below are the depictions of the martyrdoms of St John (above) and St Philip (below).The patriarchs do not appear in their chronological, biblical sequence. Instead they have been placed so as to relate to the subject matter of the wall paintings below. Abraham and his sacrificial altar appear above the scene in which Philip refuses to make a pagan sacrifice. Abraham's sacrifice of Isaac also prefigures Christ's death on the cross, owing to which Philip himself was crucified. Noah, the earliest of the patriarchs, appears above the left wall. In general, he symbolizes salvation from death, and this is important in both of the scenes from the legend of John the Evangelist. Adam, who is normally not included in cycles of patriarchs, also has a direct connection to the subject matter of the window wall directly beneath him. His is the most prominent position, as he is visible even from outside the chapel and appears directly above the altar and the donor's tomb. He is clothed in the skin of a cow and holds a staff - both allusions to his life of struggle and toil after his banishment from paradise. Although it is he who first introduced Original Sin to the world, he was the first man whom the resurrected Christ chose to save as he passed through purgatory			
		Although it is he who first introduced Original Sin to the world, he was the first man whom the resurrected Christ chose to save as he passed through purgatory	Who is a staff who first introduced Original Sin to the world?	Adam and the patriarchs Abraham, Jacob, and Noah
		Although it is he who first introduced Original Sin to the world, he was the first man whom the resurrected Christ chose to save as he passed through purgatory	Who was Adam and the patriarchs Abraham, Jacob, and Noah?	the first man whom the resurrected Christ chose to save as he passed through purgatory
		The vaulting in the Strozzi Chapel contains depictions of Adam and the patriarchs Abraham, Jacob, and Noah.	What does the vaulting in the Strozzi Chapel contain?	depictions of Adam and the patriarchs Abraham, Jacob, and Noah
		He is clothed in the skin of a cow and holds a staff- both allusions to his life of struggle and toil after his banishment from paradise.	What do Adam and the patriarchs Abraham, Jacob, and Noah toil after from paradise?	after his banishment
		In general, he symbolizes salvation from death, and this is important in both of the scenes from the legend of John the Evangelist.	What does Noah symbolize from death?	salvation
		Abraham and his sacrificial altar appear above the scene in which Philip refuses to make a pagan sacrifice.	What do Abraham and Noah's sacrificial altar appear above in which Philip refuses to make a pagan sacrifice?	above the scene
41948-rockylan.jpg	This painting depicts a rocky landscape with travellers on a path, with a view of a town, believed to be Huy, in the valley beyond.It is the first mountain landscape in Lucas van Valckenborch's  oeuvre, and the steep cliffs which dominate the left-hand side of this composition would become a recurring motif in his paintings.Valckenborch, along with contemporaries such as Gillis Mostaert and Gillis van Coninxloo, was working in the tradition of the so-called 'world landscapes' - the term used to describe the panoramic vistas taken from a bird's-eye viewpoint, largely painted in Antwerp in the 16th century. Chief among the exponents of this art form were Joachim Patinir, Herri Met de Bles and ultimately Pieter Bruegel the Elder			
		This painting depicts a rocky landscape with travellers on a path, with a view of a town, believed to be Huy, in the valley beyond.	What depicts a rocky landscape with travellers on a path believed to be Huy beyond?	this painting
		It is the first mountain landscape in Lucas van Valckenborch's oeuvre, and the steep cliffs which dominate the left-hand side of this composition would become a recurring motif in his paintings.	What is the first mountain landscape in Lucas van Valckenborch's oeuvre?	this painting
		Chief among the exponents of this art form were Joachim Patinir, Herri Met de Bles and ultimately Pieter Bruegel the Elder	Who were Joachim Patinir, Herri Met de Bles and ultimately Pieter Bruegel the Elder?	Chief among the exponents of this art form
07543-35emmau.jpg	"The gospel according to St Luke (24:13-32) tells of the meeting of two disciples with the resurrected Christ. It is only during the meal that his companions recognize him in the way he blesses and breaks the bread. But with that, the vision of Christ vanishes. In the gospel according to St Mark (16:12) he is said to have appeared to them ""in an other form"" which is why Caravaggio did not paint him with a beard at the age of his crucifixion, but as a youth.The host seems interested but somewhat confused at the surprise and emotion shown by the disciples. The light falling sharply from the top left to illuminate the scene has all the suddenness of the moment of recognition. It captures the climax of the story, the moment at which seeing becomes recognizing. In other words, the lighting in the painting is not merely illumination, but also an allegory. It models the objects, makes them visible to the eye and is at the same time a spiritual portrayal of the revelation, the vision, that will be gone in an instant.Caravaggio has offset the transience of this fleeting moment in the tranquillity of his still life on the table. On the surfaces of the glasses, crockery, bread and fruit, poultry and vine leaves, he unfurls all the sensual magic of textural portrayal in a manner hitherto unprecedented in Italian painting.The realism with which Caravaggio treated even religious subjects - apostles who look like labourers, the plump and slightly feminine figure of Christ - met with the vehement disapproval of the clergy"			
		``The gospel according to St Luke tells of the meeting of two disciples with the resurrected Christ.	What does the gospel according to St Luke tell of?	of the meeting of two disciples with the resurrected Christ
		In other words, the lighting in the painting is not merely illumination, but also an allegory.	What is the lighting in the painting not merely in other words?	illumination, but also an allegory
		On the surfaces of the glasses, crockery, bread and fruit, poultry and vine leaves, he unfurls all the sensual magic of textural portrayal in a manner hitherto unprecedented in Italian painting.	What does bread and fruit unfurl all the sensual magic of on the surfaces of the glasses?	of textural portrayal in a manner hitherto unprecedented in Italian painting
		It captures the climax of the story, the moment at which seeing becomes recognizing.	What captures the climax of the story at which seeing becomes recognizing?	the light falling sharply from the top left to illuminate the scene
		It captures the climax of the story, the moment at which seeing becomes recognizing.	What does the light falling sharply from the top left to illuminate the scene capture at which seeing becomes recognizing?	the climax of the story
		It models the objects, makes them visible to the eye and is at the same time a spiritual portrayal of the revelation, the vision, that will be gone in an instant.	What does the lighting in the painting make them visible to?	to the eye
15817-greyhoun.jpg	This painting was commissioned by Douglas Hamilton, 8th Duke of Hamilton, to whom these dogs belonged. Hamilton was a noted sportsman who was fond of boxing and had a particular passion for both horses and dogs			
		This painting was commissioned by Douglas Hamilton, 8th Duke of Hamilton, to whom these dogs belonged.	Who was Douglas Hamilton?	8th Duke of Hamilton
		This painting was commissioned by Douglas Hamilton, 8th Duke of Hamilton, to whom these dogs belonged.	Who was 8th Duke of Hamilton?	Douglas Hamilton
		This painting was commissioned by Douglas Hamilton, 8th Duke of Hamilton, to whom these dogs belonged.	Who was Douglas Hamilton 8th Duke of?	of Hamilton
		Hamilton was a noted sportsman who was fond of boxing and had a particular passion for both horses and dogs	Who was a noted sportsman who was fond of boxing?	Hamilton
		Hamilton was a noted sportsman who was fond of boxing and had a particular passion for both horses and dogs	Who had a particular passion for both horses and dogs?	Hamilton
		Hamilton was a noted sportsman who was fond of boxing and had a particular passion for both horses and dogs	Who was Hamilton?	a noted sportsman who was fond of boxing
06373-07census.jpg	Seen from above, the snow-covered village stretches on the one side to a ruined castle and on the other, beyond the pond, as far as the church. People are going about their daily tasks: sweeping the snow, building a cabin, crossing the pond on foot next to a ferry-boat caught in the ice, gathering around a fire. The children are playing, throwing snowballs, skating, spinning  their tops, sledging. In the right hand foreground, a man with a large carpenter's saw is leading an ox and an ass, the latter bearing a women wrapped tightly in an ample blue mantle. Without attracting attention, they pick their way between the carts of beer barrels and bales. These are Joseph and Mary, who have come to Bethlehem to be enrolled in the universal census ordered by Emperor Augustus. The Gospel episode is associated with the payment of tax. And indeed to the left, the crowd is pressing in front of the tax-gatherer's office, installed at the window of the inn, whilst in front of the door, a pig is being killed.The picture suggests a muffled atmosphere, made more limpid by the reddening disk of the setting sun. With tiny highlights and reworkings and subtle nuances of colour, Bruegel works on the whites to evoke the snow in all its diversity: powdery and virgin, footprinted, grey and frozen from where the children have been sliding on it, slushy where trampled. The scene is punctuated with thin trees whose empty branches stand out like signposts against a clear sky, thinly painted to allow the background layer to show through.In a masterful synthesis of religious painting, genre scene and landscape, Bruegel recomposes everyday life, revisiting the biblical story to create a picture of a rarely equalled richness, which can be read in several ways. With a few deft brushstrokes he brilliantly captures human silhouettes in the full spontaneity of their activities. Drawing his inspiration probably from the snow-covered landscapes found in Books of Hours, Bruegel is one of the first artists to paint snow scenes, a theme he returned to another four times. In his wake, the subject proved an immense success, with winter landscapes becoming a genre of their own. 14 copies of this panel are known, one of which, from the hand of Brueghel the Younger, is also in the Brussels museum			
		The picture suggests a muffled atmosphere, made more limpid by the reddening disk of the setting sun.	What is the muffled atmosphere made more limpid by?	by the reddening disk of the setting sun
		In the right hand foreground, a man with a large carpenter's saw is leading an ox and an ass, the latter bearing a women wrapped tightly in an ample blue mantle.	Who did the latter bearing a women wrap tightly in an ample blue mantle in the right hand foreground, is leading an ox and an ass?	a man with a large carpenter's saw
		People are going about their daily tasks: sweeping the snow, building a cabin, crossing the pond on foot next to a ferry-boat caught in the ice, gathering around a fire.	What are going about their daily tasks: sweeping the snow crossing the pond on foot next to a ferry-boat caught in the ice, gathering around a fire?	people
		Without attracting attention, they pick their way between the carts of beer barrels and bales.	Who pick their way between the carts of beer barrels and bales?	the children
		The children are playing, throwing snowballs, skating, spinning their tops, sledging.	Who are playing sledging?	the children
		With a few deft brushstrokes he brilliantly captures human silhouettes in the full spontaneity of their activities.	What does Bruegel capture with a few deft brushstrokes?	human silhouettes in the full spontaneity of a few deft brushstrokes's activities
32998-6logget2.jpg	Raphael decorated Bibbiena's loggetta in the style of newly-discovered ancient Roman ornamental forms - the walls and ceilings are adorned with grotesques, open areas and geometric ornaments. The artist has depicted mythological scenes in the lunettes, as well as allegories of the four seasons in the recesses. Raphael himself was probably responsible for the overall design and for some of the figure studies. That said, the final decorative work would have been undertaken by his studio associates, Francesco Penni, Giulio Romano and Giovanni da Udine			
		The artist has depicted mythological scenes in the lunettes, as well as allegories of the four seasons in the recesses.	Who has depicted mythological scenes in the lunettes, as well as allegories of the four seasons in the recesses?	the artist
		Raphael himself was probably responsible for the overall design and for some of the figure studies.	What was the artist probably responsible for?	for the overall design and for some of the figure studies
		That said, the final decorative work would have been undertaken by his studio associates, Francesco Penni, Giulio Romano and Giovanni da Udine	Who were Francesco Penni, Giulio Romano and Giovanni da Udine?	the artist's studio associates
		That said, the final decorative work would have been undertaken by his studio associates, Francesco Penni, Giulio Romano and Giovanni da Udine	Who were the artist's studio associates?	Francesco Penni, Giulio Romano and Giovanni da Udine
		Raphael decorated Bibbiena's loggetta in the style of newly-discovered ancient Roman ornamental forms- the walls and ceilings are adorned with grotesques, open areas and geometric ornaments.	What are Raphael decorated Bibbiena's loggetta in the style of newly-discovered ancient Roman ornamental forms- the walls and ceilings adorned with?	with grotesques, open areas and geometric ornaments
		The artist has depicted mythological scenes in the lunettes, as well as allegories of the four seasons in the recesses.	What has the artist depicted?	mythological scenes in the lunettes, as well as allegories of the four seasons in the recesses
33563-092portr.jpg	Catalogue number: Bredius 383			
02919-storm.jpg	While Dutch primacy in merchant shipping offered high rewards, its risks were equally significant. On their long journeys to the Mediterranean, the New World, Africa, and the East, merchant vessels were perennially endangered by warfare, piracy, treacherous shores, and storms. Several painters, most dramatically Ludolf Backhuysen, specialized in ships adrift in tempests.Backhuysen executed this painting (his largest surviving one) as if he were observing the disaster in the midst of the roiling seas, thus engaging beholders in the unfolding tragedy, encouraging them to empathize with the ships and their crews and to contemplate the powers of God, beyond full comprehension.But even as such paintings acknowledge the fragility of Dutch seaborne success, their distant shafts of sunlight usually hold out hope for reversals of misfortune. A brighter future may still save Backhuysen's ship at left, its Dutch flag unfurled against lightening skies. Collectors occasionally hung a tempest painting opposite a sunny shipping scene, implying that the power of God and nature, whether terrifying or benevolent, is always magnificent.			
		Collectors occasionally hung a tempest painting opposite a sunny shipping scene, implying that the power of God and nature, whether terrifying or benevolent, is always magnificent.	What did collectors occasionally hang opposite a sunny shipping scene?	a tempest painting
		But even as such paintings acknowledge the fragility of Dutch seaborne success, their distant shafts of sunlight usually hold out hope for reversals of misfortune.	What usually hold out hope for reversals of misfortune?	such paintings's distant shafts of sunlight
		Collectors occasionally hung a tempest painting opposite a sunny shipping scene, implying that the power of God and nature, whether terrifying or benevolent, is always magnificent.	What did collectors occasionally hang a tempest painting opposite?	opposite a sunny shipping scene
		Several painters, most dramatically Ludolf Backhuysen, specialized in ships adrift in tempests.	What was Ludolf Backhuysen specialized in?	in ships
		While Dutch primacy in merchant shipping offered high rewards, its risks were equally significant.	What did dutch primacy in merchant shipping offer?	high rewards
		While Dutch primacy in merchant shipping offered high rewards, its risks were equally significant.	What offered high rewards?	dutch primacy in merchant shipping
12484-10seven1.jpg	This panel is a monumental picture depicting Mary as the Mother of Sorrows. It was severely damaged in an attack when acid was thrown at it in 1988, and ten years have been spent restoring it. It is the central picture of the seven scenes from the Passion which are in the Gem&#228;ldegalerie in Dresden. The work was presumably ordered by Elector Frederick the Wise for the Wittenberg university chapel. Mary's arms are crossed and she is looking up in suffering, while a sword that is threateningly close to her heart is approaching, a symbol of her agonizing pain caused by the sufferings of Christ, narrated on either side in the scenes from the Passion. As a sign of her virginity, Mary is wearing a white cloth and a heavy blue garment, the colour which refers to her status as the Queen of Heaven			
		As a sign of her virginity, Mary is wearing a white cloth and a heavy blue garment, the color which refers to her status as the Queen of Heaven	What is Mary wearing as a sign of her virginity?	a white cloth and a heavy blue garment which refers to her status as the Queen of Heaven
		As a sign of her virginity, Mary is wearing a white cloth and a heavy blue garment, the color which refers to her status as the Queen of Heaven	What is the heavy blue garment?	the color
		The work was presumably ordered by Elector Frederick the Wise for the Wittenberg university chapel.	What was the work presumably ordered by Elector Frederick the Wise for?	for the Wittenberg university chapel
		As a sign of her virginity, Mary is wearing a white cloth and a heavy blue garment, the color which refers to her status as the Queen of Heaven	What is the color?	the heavy blue garment
