img	comment	related text	question	answer
		The frame, forming five lunettes, recalls the compartments of a polyptych.	Who does the frame recall the compartments of?	of a polyptych
		The frame, forming five lunettes, recalls the compartments of a polyptych.	What recalls the compartments of a polyptych?	the frame
		The frame, forming five lunettes, recalls the compartments of a polyptych.	What does the frame form?	five lunettes
		The frame, forming five lunettes, recalls the compartments of a polyptych.	What does the frame recall?	the compartments of a polyptych
		However, the surface of the painting is occupied by a single, united landscape showing the Paris of the time.	What is the surface of the painting occupied by?	by a single, united landscape showing the Paris of the time
23694-recovery.jpg	In 1630 the count-duke of Olivares decided to initiate a lavish program of artistic display by the construction of a new pleasure palace on the eastern border of Madrid which came to be known as the Buen Retiro. Here theatrical plays and spectacles would be staged, tournaments and jousts would be organized, and painting, sculpture, and tapestry would be displayed. Beginning in 1630 with a modest renovation of the royal apartment in San Jer�nimo, the project was expanded in 1632 and again in 1633, culminating in a sizable complex of buildings surrounded by enormous gardens adorned by fountains, alleys and hermitage chapels. Once the structure was finished, Olivares faced with the mammoth problem of decorating the new palace, a problem that was solved by hundreds of pictures from Italy and Flanders and by commissioning as many works from local artists as they could paint. As for the works by royal artists and their disciples, the decoration of the Retiro was the major event of the 1630s and thus is a microcosm of court painting during the decade.The Hall of Realms was the principal ceremonial room in the Buen Retiro Palace. Spanish palace decoration during the reign of Philip IV tended to be loosely programmed in comparison with Italian examples. However, the paintings in the Hall of realms, executed in 1634-35, offer an exception to the rule, for her the count-duke Olivares and his advisers invented a coherent, if straightforward program designed to magnify the power of the Spanish monarchy.The principal element are twelve paintings of important military victories of Philip IV's reign, which demonstrate the invincibility of Spanish arms. These are complemented by ten scenes of the life of Hercules, who was claimed by the Spanish Habsburgs (and virtually every other ruling house of Europe) as the founding ancestor of the dynasty. The final component is a group of equestrian portraits  of Philip III and Margaret of Austria, Philip IV and Isabella of Bourbon, and the heir to the throne, Baltasar Carlos, which embodies the idea of dynastic legitimacy and succession. From the 27 paintings the largest share went to Francisco de Zurbar�n, who painted the Hercules scenes and the Defence of Cadiz. Vel�zquez obtained all five equestrian portraits and the Surrender of Breda. Vicente Carducho obtained the commission for three battle painting, while his pupil F�lix Castelo was awarded one. Eugenio Caj�s and his assistants and followers were given four subjects. The two remaining works fell into the hands of Juan Bautista Maino and Antonio de Pereda.In contrast with the formulaic treatment favoured by the other painters, Vel�zquez and Maino break fresh ground in their battle compositions, the Surrender of Breda and the Recapture of Bahia, which share a common premise by interpreting the clash of arms as a clash of emotions. Maino includes the count-duke's portrait to glorify the minister as the author of the victory. The wounded soldier evokes a Christian martyrdom in order to arouse admiration and compassion for those who risk their lives in defence of the monarchy. The Recapture of Bahia is painted in Maino's crisp, burnished manner, which he effortlessly revived for the occasion			
		From the 27 paintings the largest share went to Francisco de Zurbarn, who painted the Hercules scenes and the Defence of Cadiz.	Who painted the Hercules scenes and the Defence of Cadiz?	Francisco de Zurbarn
		In 1630 the count-duke of Olivares decided to initiate a lavish program of artistic display by the construction of a new pleasure palace on the eastern border of Madrid which came to be known as the Buen Retiro.	When did the count-duke of Olivares decide to initiate a lavish program of artistic display by the construction of a new pleasure palace on the eastern border of Madrid which came to be known as the Buen Retiro?	in 1630
		Spanish palace decoration during the reign of Philip IV tended to be loosely programmed in comparison with Italian examples.	What did spanish palace decoration during the reign of Philip IV tend to be loosely programmed in?	in comparison with Italian examples
		Maino includes the count-duke's portrait to glorify the minister as the author of the victory.	What does Maino include?	the count-duke's portrait to glorify the minister as the author of the victory
		Eugenio Cajs and his assistants and followers were given four subjects.	Who were given four subjects?	Eugenio Cajs and Vicente Carducho's assistants and followers
		The wounded soldier evokes a Christian martyrdom in order to arouse admiration and compassion for those who risk their lives in defense of the monarchy.	What does the wounded soldier evoke?	a Christian martyrdom in order to arouse admiration and compassion for those who risk their lives in defense of the monarchy
39739-05organ.jpg	In the 1550s there were numerous versions of Titian's painting for Charles V. Most of the clients were members of the emperor's own immediate circle. This painting is a copy produced by Titian's workshop. While it reflects elements of Titian's manner of painting, such as the play of light on the materials and on the pearl necklace, the young man's head and the figure of Venus are clearly of inferior quality			
		This painting is a copy produced by Titian's workshop.	What is a copy produced by Titian's workshop?	this painting
43455-nieuwe3.jpg	This is a characteristic example of Van Vliet's depictions of the Nieuwe Kerk in Delft in the 1660s. The funerary monument to Willem I ('the Silent' ), Stadholder and Prince of Orange (1533-1584), was commissioned by the States General in 1614, and was designed and largely executed by the Amsterdam architect and sculptor Hendrick de Keyser the Elder before being completed by his son Pieter in 1622-3. It was erected in the choir of the Nieuwe Kerk and became a national shrine, regarded both as a national mounument to the New Republic and a symbol of liberty and independence.The painting is signed and dated lower right: H. van vliet/ Ao 1665			
		The painting is signed and dated lower right: H. van vliet \/ Ao 1665	What is signed?	the painting
		It was erected in the choir of the Nieuwe Kerk and became a national shrine, regarded both as a national mounument to the New Republic and a symbol of liberty and independence.	Who was the national shrine regarded as?	both as a national mounument to the New Republic and a symbol of liberty and independence
		The painting is signed and dated lower right: H. van vliet \/ Ao 1665	What is dated lower right: H. van vliet \/ Ao 1665?	the painting
		It was erected in the choir of the Nieuwe Kerk and became a national shrine, regarded both as a national mounument to the New Republic and a symbol of liberty and independence.	What was regarded both as a national mounument to the New Republic and a symbol of liberty and independence?	the national shrine
		It was erected in the choir of the Nieuwe Kerk and became a national shrine, regarded both as a national mounument to the New Republic and a symbol of liberty and independence.	What was erected in the choir of the Nieuwe Kerk and became a national shrine?	this
		The painting is signed and dated lower right: H. van vliet \/ Ao 1665	What is the painting dated?	lower right: H. van vliet \/ Ao 1665
34975-4malles2.jpg	Quite close to M�stair in the Venosta region of south Tyrol lies the little town of Malles with its simple little Benedictine church. In the Carolingian era, this church and the one in nearby Grab�nden belonged together, the church of Malles being affiliated to that of M�stair.A series of paintings were executed in the church around 880, but all that remains in the apses are the figure of Christ standing, of St Stephen and of Gregory the Great. On the narrow strips  of masonry between the apses there is the figure of a priest accompanied by the noble donor, who offers a model of the church to God. Roman influence has been detected in these frescoes, but their execution and treatment of detail differs significantly from the style of the figures in the M�stair church			
		On the narrow strips of masonry between the apses there is the figure of a priest accompanied by the noble donor, who offers a model of the church to God.	Who does the noble donor offer a model of the church to?	to God
		A series of paintings were executed in the church around 880, but all that remains in the apses are the figure of Christ standing, of St Stephen and of Gregory the Great.	What are the figure of Christ standing and of Gregory the Great?	all that remains in the apses
		A series of paintings were executed in the church around 880, but all that remains in the apses are the figure of Christ standing, of St Stephen and of Gregory the Great.	What are all that remains in the apses?	the figure of Christ standing and of Gregory the Great
		On the narrow strips of masonry between the apses there is the figure of a priest accompanied by the noble donor, who offers a model of the church to God.	What does the noble donor offer to God?	a model of the church
		A series of paintings were executed in the church around 880, but all that remains in the apses are the figure of Christ standing, of St Stephen and of Gregory the Great.	What were executed in the church around 880?	a series of paintings
		On the narrow strips of masonry between the apses there is the figure of a priest accompanied by the noble donor, who offers a model of the church to God.	Who offers a model of the church to God?	the noble donor
22589-5madchi.jpg	This early work by Filippo Lippi is the centre panel of a triptych, the wings of which are in the Accademia Albertina in Turin. Although made of three separate panels, the triptych was unified by a continuous wall and uniform lighting. The figures and the elaborate marble throne have a massive quality deriving from the artist's study of the frescoes of Masaccio in the church of Santa Maria del Carmine, where Lippi was a monk. The rose held by the Virgin symbolizes her purity. The book held by the infant Christ is inscribed with a passage from the book of Ecclesiastes 24:19			
		The figures and the elaborate marble throne have a massive quality deriving from the artist's study of the frescoes of Masaccio in the church of Santa Maria del Carmine, where Lippi was a monk.	What do the figures and the elaborate marble throne have?	a massive quality deriving from the artist's study of the frescoes of Masaccio in the church of Santa Maria del Carmine
		Although made of three separate panels, the triptych was unified by a continuous wall and uniform lighting.	What was the triptych unified by?	by a continuous wall and uniform lighting
		The figures and the elaborate marble throne have a massive quality deriving from the artist's study of the frescoes of Masaccio in the church of Santa Maria del Carmine, where Lippi was a monk.	Who was Lippi at Santa Maria del Carmine?	a monk
		The figures and the elaborate marble throne have a massive quality deriving from the artist's study of the frescoes of Masaccio in the church of Santa Maria del Carmine, where Lippi was a monk.	Where was Lippi a monk?	at Santa Maria del Carmine
		This early work by Filippo Lippi is the center panel of a triptych, the wings of which are in the Accademia Albertina in Turin.	What is the wings of which are in the Accademia Albertina in Turin?	the triptych
		This early work by Filippo Lippi is the center panel of a triptych, the wings of which are in the Accademia Albertina in Turin.	What is the triptych?	the wings of which are in the Accademia Albertina in Turin
43643-oldwoman.jpg	Political transformations in 17th-century Holland produced new art customers - ordinary townspeople whose tastes prompted artists to look closely at simple subjects - and a demand for small paintings to adorn middle-class houses. Among those artists who accommodated the new artistic audience was Jacobus Vrel, either a naive imitator of the Delft school or, as is suggested by some dated works, the inventor of the quiet domestic scene that the mid-17th-century genre school then took to perfection			
		Political transformations in 17th-century Holland produced new art customers- ordinary townspeople whose tastes prompted artists to look closely at simple subjects- and a demand for small paintings to adorn middle-class houses.	What did Political transformations in 17th-century Holland produce new art customers- ordinary townspeople whose tastes prompted artists to look closely at simple subjects- and a demand for small paintings to adorn?	middle-class houses
		Political transformations in 17th-century Holland produced new art customers- ordinary townspeople whose tastes prompted artists to look closely at simple subjects- and a demand for small paintings to adorn middle-class houses.	Who did Political transformations in 17th-century Holland produce to adorn middle-class houses?	new art customers- ordinary townspeople whose tastes prompted artists to look closely at simple subjects- and a demand for small paintings
		Political transformations in 17th-century Holland produced new art customers- ordinary townspeople whose tastes prompted artists to look closely at simple subjects- and a demand for small paintings to adorn middle-class houses.	What produced new art customers- ordinary townspeople whose tastes prompted artists to look closely at simple subjects- and a demand for small paintings to adorn middle-class houses?	Political transformations in 17th-century Holland
08708-v_mercy.jpg	Of the two known authentic works of Charonton The Virgin of Mercy (Madone de Mis�ricorde) was commissioned by the royal physician Jean Cadard. It is a study for the great composition of the Coronation of the Virgin. St. John the Baptist and the kneeling donor, and St. John the Evangelist and the donor's wife, occupy the left and right hand sides of the composition. In the centre the Madonna, in a gold brocade robe, extends the protection of her blue mantle to the churchmen and laymen sheltering beneath it. When the painting was transferred from wood to canvas the golden background was somewhat damaged. The standing figures divide the composition into three vertical areas - the spaces between them being filled by the kneeling figures. The different sizes of the figures produce a well-balanced rhythm. The gentle charm of the faces and the serene mood of the whole give this picture a particular attraction			
		When the painting was transferred from wood to canvas the golden background was somewhat damaged.	What was the painting transferred from to canvas?	from wood
		Of the two known authentic works of Charonton The Virgin of Mercy (Madone de Misricorde) was commissioned by the royal physician Jean Cadard.	What was the Virgin of Mercy commissioned by the royal physician Jean Cadard of?	of the two known authentic works of Charonton
		It is a study for the great composition of the Coronation of the Virgin.	What is a study for the great composition of the Coronation of the Virgin?	Mercy
		St. John the Baptist and the kneeling donor, and St. John the Evangelist and the donor's wife, occupy the left and right hand sides of the composition.	Who occupy the left and right hand sides of the composition?	St. John the Baptist and the kneeling donor, and St. John the Evangelist and the donor's wife,
		St. John the Baptist and the kneeling donor, and St. John the Evangelist and the donor's wife, occupy the left and right hand sides of the composition.	What do St. John the Baptist and the kneeling donor, and St. John the Evangelist and the donor's wife, occupy?	the left and right hand sides of the composition
		The standing figures divide the composition into three vertical areas- the spaces between them being filled by the kneeling figures.	What do the standing figures divide the composition into being filled by the kneeling figures?	into three vertical areas- the spaces between them
07407-bosco1.jpg	The picture shows a view of the library of the former Olivetan monastery San Michele in Bosco (now the Istituto Rizzoli).Canuti's last important fresco cycle in the library was commissioned by Taddeo Pepoli, and painted together with the architecture painter Enrico Haffner. With that cycle, whose encyclopedic and ingenious program was presumably of his own devising, Pepoli created a kind of monument to himself			
		With that cycle, whose encyclopedic and ingenious program was presumably of his own devising, Pepoli created a kind of monument to himself	What was presumably?	the cycle's encyclopedic and ingenious program
		The picture shows a view of the library of the former Olivetan monastery San Michele in Bosco (now the Istituto Rizzoli).	What does the picture show?	a view of the library of the former Olivetan monastery San Michele in Bosco
		Canuti's last important fresco cycle in the library was commissioned by Taddeo Pepoli, and painted together with the architecture painter Enrico Haffner.	Whose last important fresco cycle in the library was commissioned by Taddeo Pepoli?	Canuti's last important fresco cycle in the library
		With that cycle, whose encyclopedic and ingenious program was presumably of his own devising, Pepoli created a kind of monument to himself	When did Pepoli create a kind of monument to himself?	with that cycle of the architecture painter Enrico Haffner's own devising
		Canuti's last important fresco cycle in the library was commissioned by Taddeo Pepoli, and painted together with the architecture painter Enrico Haffner.	When was painted together with the architecture painter Enrico Haffner?	Canuti's last important fresco cycle in the library
		The picture shows a view of the library of the former Olivetan monastery San Michele in Bosco (now the Istituto Rizzoli).	What shows a view of the library of the former Olivetan monastery San Michele in Bosco?	the picture
09753-1march.jpg	The Salone dei Mesi (Room of Months) in the Palazzo Schifanoia, one of the masterpieces of Italian palace architecture, was decorated with a series of allegorical frescoes symbolizing the months. The length of the room  is 24 m, the width 11 m and the height 7,5 m. The frescoes are attributed to Cosme Tura, Francesco del Cossa, Baldassare d'Este and Ercole de' Roberti. On the southern wall January and February, on the eastern wall March, April and May, on the north wall June, July, August and September, on the west wall October, November and December were represented. Due to negligence it was in a very bad state already in the 18th century. Today there remained only fragments of the frescoes on the southern and western walls, while those on the eastern wall and most on the northern are in relatively good condition. This means that the visitor can view the surviving allegories of seven months (March, April, May, June July, August and September). In all allegories the episodes are arranged in a three-tiered, frieze-like manner; in the upper sphere, the sphere of mythology, each month and its planet are paralleled by their ancient divinity in a triumphal procession. The middle layer shows the signs of the zodiac, while below are rendered the courtly events appropriate to the particular time of year.In the allegory of March the Triumph of Minerva is represented on the upper layer. In the centre of it there is the goddess, on the left a group of poets and magistrates, on the right women with symbols of feminine labour. The middle layer represents the zodiac sign Aries, while the lower layer depicts a hunting scene			
		This means that the visitor can view the surviving allegories of seven months (March, April, May, June July, August and September).	What means that the visitor can view the surviving allegories of seven months?	this
		In the center of it there is the goddess, on the left a group of poets and magistrates, on the right women with symbols of feminine labor.	Who is the goddess a group of?	of poets and magistrates
		The middle layer shows the signs of the zodiac, while below are rendered the courtly events appropriate to the particular time of year.	What shows the signs of the zodiac?	the middle layer
		The middle layer shows the signs of the zodiac, while below are rendered the courtly events appropriate to the particular time of year.	When are the zodiac rendered the courtly events?	appropriate to the particular time of year
		The length of the room is 24 m, the width 11 m and the height 7,5 m. The frescoes are attributed to Cosme Tura, Francesco del Cossa, Baldassare d'Este and Ercole de ' Roberti.	What is the length of the room The frescoes are attributed to Cosme Tura, Francesco del Cossa, Baldassare d'Este and Ercole de ' Roberti?	24 m, the width 11 m and the height 7,5 m.
		The length of the room is 24 m, the width 11 m and the height 7,5 m. The frescoes are attributed to Cosme Tura, Francesco del Cossa, Baldassare d'Este and Ercole de ' Roberti.	Who is the length of the room 24 m, the width 11 m and the height 7,5 m. The frescoes are attributed to?	to Cosme Tura, Francesco del Cossa, Baldassare d'Este and Ercole de ' Roberti
31241-idealcit.jpg	"Piero gradually stopped painting almost twenty years before his death. Certainly one of the reasons would have been his ill health and his growing blindness; but it is also probable that he wanted to examine further the theories behind those laws of perspective and proportions that, with the addition of his original and inventive talent, had contributed to the creation of a modern art so different from his, Piero della Francesca responded with his treatises ""De Prospectiva pingendi"" and ""De Corporibus regularibus"", in which he analysed the theoretical and scientific foundations of his pictorial culture. It is from his drawings in De Prospectiva that the perspective construction of the panel so-called Ideal City, is born. This painting is so closely connected to Piero's theoretical writings that it must have been painted by a very close collaborator of his"			
		This painting is so closely connected to Piero's theoretical writings that it must have been painted by a very close collaborator of his''	What is so closely connected to Piero's theoretical writings that it must have been painted by a very close collaborator of Piero?	this painting
		``Piero gradually stopped painting almost twenty years before his death.	Who gradually stopped painting almost twenty years before his death?	Piero
		``Piero gradually stopped painting almost twenty years before his death.	How many years did Piero gradually stop painting before his death?	almost twenty years
		``Piero gradually stopped painting almost twenty years before his death.	When did Piero gradually stop painting before his death?	almost twenty years
		``Piero gradually stopped painting almost twenty years before his death.	What did Piero gradually stop painting almost twenty years before?	before his death
37848-dianacte.jpg	Ovid describes at length (Met. 3:138-253) how the young prince Actaeon, hunting in the forest, stumbled accidentally upon the grotto where Diana and her companion were bathing. To punish him for the glimpse of divine nudity, the goddess turned him into a stag. He was pursued and torn to pieces by his own hounds.This story is set by Stalbemt in a wooded landscape			
		Ovid describes at length (Met.	What does Ovid describe at?	at length (Met
		He was pursued and torn to pieces by his own hounds.	What was the goddess torn to by his own hounds?	to pieces
		He was pursued and torn to pieces by his own hounds.	What was the goddess torn to pieces by?	by his own hounds
		He was pursued and torn to pieces by his own hounds.	Who was pursued?	the goddess
		To punish him for the glimpse of divine nudity, the goddess turned him into a stag.	Who turned Ovid into a stag?	the goddess
		To punish him for the glimpse of divine nudity, the goddess turned him into a stag.	What did the goddess turn Ovid into?	into a stag
36962-zcircus1.jpg	Although this painting was still not completed at the painter's early death in 1891, Seurat had already exhibited it that year in the Salon des Ind�pendents. It was intended to bring home clearly the principles of his art that he had developed in the previous ten years and at the same time to emphasize his leading role in modern painting.The circus was that of the Cirque Fernando, not far from Seurat's studio. To clarify his depiction Seurat left most of the seats empty behind the artiste riding into the arena The work has something of the quality of a poster.The Cirque Fernando had its pitch on the Boulevard Rochechouart. In 1894 it was redesigned as a theatre. Included among its regular guests were Lautrec, and also Degas, Renoir and Seurat, who decorated the rooms with their paintings			
		The circus was that of the Cirque Fernando, not far from Seurat's studio.	What was the circus?	that of the Cirque Fernando
		To clarify his depiction Seurat left most of the seats empty behind the artiste riding into the arena The work has something of the quality of a poster.	What has something of the quality of a poster?	the work
		The Cirque Fernando had its pitch on the Boulevard Rochechouart.	Who had the work's pitch on the Boulevard Rochechouart?	the Cirque Fernando
		Although this painting was still not completed at the painter's early death in 1891, Seurat had already exhibited it that year in the Salon des Indpendents.	What was still not completed at the painter's early death in 1891?	this painting
		In 1894 it was redesigned as a theater.	What was redesigned as a theater in 1894?	it
		It was intended to bring home clearly the principles of his art that he had developed in the previous ten years and at the same time to emphasize his leading role in modern painting.	When was intended to bring home clearly the principles of Seurat's art that he had developed in the previous ten years and at the same time to emphasize his leading role in modern painting?	that year
09428-4peaches.jpg	This still-life shows three peaches on a stone ledge, with a Red Admiral butterfly. It is signed with monogram lower centre: AC.Coorte's still-life paintings are highly distinctive. In his simple designs, natural objects sit upon stone ledges against a dark background. His subject matter is restricted to limited themes: asparagus, wild strawberries, fruit, including peaches, medlars, apricots, black and red currants, cherries, gooseberries and grapes, and lastly nuts and shells. His still-lifes are occasionally accompanied by a delicate butterfly			
		Coorte's still-life paintings are highly distinctive.	Whose still-life paintings are highly distinctive?	Coorte's still-life paintings
		His subject matter is restricted to limited themes: asparagus, wild strawberries, fruit, including peaches, medlars, apricots, black and red currants, cherries, gooseberries and grapes, and lastly nuts and shells.	What is restricted to limited themes: asparagus?	his subject matter
		His still-lifes are occasionally accompanied by a delicate butterfly	What are occasionally accompanied by a delicate butterfly?	his still-lifes
		It is signed with monogram lower center: AC.	What is signed with monogram lower center: AC?	this still-life
		Coorte's still-life paintings are highly distinctive.	What are highly distinctive?	Coorte's still-life paintings
		His subject matter is restricted to limited themes: asparagus, wild strawberries, fruit, including peaches, medlars, apricots, black and red currants, cherries, gooseberries and grapes, and lastly nuts and shells.	What are fruit?	asparagus
17939-river_la.jpg	The painting is signed with monogram and dated lower right on the ferry: VG 1654			
		The painting is signed with monogram and dated lower right on the ferry: VG 1654	What is the painting dated lower right on?	right on the ferry: VG 1654
		The painting is signed with monogram and dated lower right on the ferry: VG 1654	What is signed with monogram?	the painting
		The painting is signed with monogram and dated lower right on the ferry: VG 1654	What is the painting signed with?	with monogram
		The painting is signed with monogram and dated lower right on the ferry: VG 1654	What is dated lower right on the ferry: VG 1654?	the painting
40091-1gouach1.jpg	This is a study for the famous poster. Aristide Bruant (1851-1925) was a singer of realistic chansons, occasionally coloured by anarchism and sometimes punctuated with vulgar jokes. Lautrec painted a very romantic and imposing picture of him, with his cape thrown over his shoulders and his famous red scarf around his neck, very much in the style of the Japanese woodcut			
		This is a study for the famous poster.	What is a study for the famous poster?	this
		Aristide Bruant was a singer of realistic chansons, occasionally colored by anarchism and sometimes punctuated with vulgar jokes.	Who was a singer of realistic chansons, occasionally colored by anarchism and sometimes punctuated with vulgar jokes?	Aristide Bruant
		Lautrec painted a very romantic and imposing picture of him, with his cape thrown over his shoulders and his famous red scarf around his neck, very much in the style of the Japanese woodcut	What did Lautrec paint?	a very romantic and imposing picture of him
		Aristide Bruant was a singer of realistic chansons, occasionally colored by anarchism and sometimes punctuated with vulgar jokes.	Who was Aristide Bruant?	a singer of realistic chansons, occasionally colored by anarchism and sometimes punctuated with vulgar jokes
		Lautrec painted a very romantic and imposing picture of him, with his cape thrown over his shoulders and his famous red scarf around his neck, very much in the style of the Japanese woodcut	Who painted a very romantic and imposing picture of him?	Lautrec
		Aristide Bruant was a singer of realistic chansons, occasionally colored by anarchism and sometimes punctuated with vulgar jokes.	Who was Aristide Bruant a singer of, occasionally colored by anarchism and sometimes punctuated with vulgar jokes?	of realistic chansons
19649-cossacks.jpg	Painted in 1819, shortly after the Napoleonic War (1799-1815), this painting depicts a point at which the Cossacks are victorious over the French. The Cossacks, a semi-nomadic people, were famous as the vanguards of exploration and conquest in all the borderlands of the Russian Empire and aided the Russians greatly in their victory over Napoleon			
		Painted in 1819, shortly after the Napoleonic War, this painting depicts a point at which the Cossacks are victorious over the French.	What depicts a point at which the Cossacks are victorious over the French?	this painting
		The Cossacks, a semi-nomadic people, were famous as the vanguards of exploration and conquest in all the borderlands of the Russian Empire and aided the Russians greatly in their victory over Napoleon	Who was a semi-nomadic people?	the Cossacks
		The Cossacks, a semi-nomadic people, were famous as the vanguards of exploration and conquest in all the borderlands of the Russian Empire and aided the Russians greatly in their victory over Napoleon	What were the Cossacks famous as in all the borderlands of the Russian Empire?	as the vanguards of exploration and conquest
		Painted in 1819, shortly after the Napoleonic War, this painting depicts a point at which the Cossacks are victorious over the French.	When is the painting painted?	in 1819
