img	comment	related text	question	answer
		His portrait of Christian II reflects a king whose close family ties to the imperial Habsburg court drew in into the center of European art and culture.	Who does Michel Sittow's portrait of Christian II reflect?	a king whose close family ties to the imperial Habsburg court drew in into the center of European art and culture
		Michel Sittow worked for the leading noble houses of Europe.	What did Michel Sittow work for?	for the leading noble houses of Europe
		On his subsequent travels and exile the king came into direct contact with the cultural centres of Europe	What did the king come into direct contact with the cultural centres of Europe on?	on his subsequent travels and exile
10323-09elect4.jpg	This small panel is one of the several portraits of John the Steadfast painted by Lucas Cranach the Elder and his studio. It was probably the right wing of a diptych, the left wing being a portrait of his brother Frederick the Wise. When the Elector Frederick the Wise died in 1525, Prince John the Steadfast succeeded him as Elector of Saxony and reigned until his death in 1532			
		When the Elector Frederick the Wise died in 1525, Prince John the Steadfast succeeded him as Elector of Saxony and reigned until his death in 1532	Who died in 1525?	the Elector Frederick the Wise
		It was probably the right wing of a diptych, the left wing being a portrait of his brother Frederick the Wise.	What was the left wing being a portrait of Lucas Cranach the Elder?	the diptych
		When the Elector Frederick the Wise died in 1525, Prince John the Steadfast succeeded him as Elector of Saxony and reigned until his death in 1532	When did Prince John the Steadfast reign in 1532?	until his death
		When the Elector Frederick the Wise died in 1525, Prince John the Steadfast succeeded him as Elector of Saxony and reigned until his death in 1532	When did the Elector Frederick the Wise die?	in 1525
		This small panel is one of the several portraits of John the Steadfast painted by Lucas Cranach the Elder and his studio.	What is one of the several portraits of John the Steadfast painted by Lucas Cranach the Elder and his studio?	this small panel
		It was probably the right wing of a diptych, the left wing being a portrait of his brother Frederick the Wise.	What was the diptych?	the left wing being a portrait of Lucas Cranach the Elder
09328-pitti5.jpg	The picture shows the ceiling of the Antechamber, one of the adjoining three rooms on the ground floor in the summer quarters of Ferdinando II de' Medici in the Palazzo Pitti.Several different painters worked on the decoration of the large hall on the ground floor (Salone Terreno) between 1637 and 1641. The adjoining three rooms of the summer suite were painted at the same time. The first two of them, the Udienza Pubblica and Udienza Privata, served as reception rooms, while the third and largest, which is directly accessible from the garden, was apparently used as an antechamber for visitors awaiting private audiences. These rooms were painted by Angelo Michele Colonna with the assistance of Agostino Mitelli with whom Colonna had established a highly efficient working relationship beginning in 1632.The Antechamber is painted in the Tuscan order and devoted to rulers of the Medici dynasty. Viewed by his four predecessors (Cosimo I, Francesco I, Ferdinando I, Cosimo II), who are in attendance as painted busts with associated narrative scenes painted in monochrome, on the ceiling Ferdinando II is receiving his authority directly from Jupiter			
		Several different painters worked on the decoration of the large hall on the ground floor (Salone Terreno) between 1637 and 1641.	When did several different painters work on the decoration of the large hall on the ground floor?	between 1637 and 1641
		The picture shows the ceiling of the Antechamber, one of the adjoining three rooms on the ground floor in the summer quarters of Ferdinando II de ' Medici in the Palazzo Pitti.	What does the picture show in the summer quarters of Ferdinando II de ' Medici in the Palazzo Pitti?	the ceiling of the Antechamber
		The adjoining three rooms of the summer suite were painted at the same time.	What were the adjoining three rooms of the summer suite painted at?	at the same time
		The picture shows the ceiling of the Antechamber, one of the adjoining three rooms on the ground floor in the summer quarters of Ferdinando II de ' Medici in the Palazzo Pitti.	What is the Antechamber?	one of the adjoining three rooms on the ground floor
		The Antechamber is painted in the Tuscan order and devoted to rulers of the Medici dynasty.	What is the Antechamber devoted to?	to rulers of the Medici dynasty
		The picture shows the ceiling of the Antechamber, one of the adjoining three rooms on the ground floor in the summer quarters of Ferdinando II de ' Medici in the Palazzo Pitti.	What shows the ceiling of the Antechamber in the summer quarters of Ferdinando II de ' Medici in the Palazzo Pitti?	the picture
44294-venice3.jpg	This view shows Venice from a ship that would have been moored some one hundred and fifty metres outside the Riva degli Schiavoni. The panorama embraces the area between the Redentore, at the left on the Giudecca, and the two columns on the Molo at the far right. The entrance to the Grand Canal is located in the centre, with the Punta della Dogana and the Santa Maria della Salute to its left. Numerous boats are on the water, transporting goods, animals, and people, including one with Capuchin monks en route to the Redentore. On the left a sloop flying the Dutch flag is just being rowed out of sight. Behind it lies a large Venetian threemaster with the lion of St. Mark on its stern.The colours are light shades of grey-green, grey-blue, pink and beige, and bright red for the flags, sails and clothing. A soft, tempered light enters the scene from the northeast at a low angle on what is evidently an early summer morning. In this scene the eye is led into the distance in the west. The vantage-point chosen by Van Wittel causes the impression of two equally wide tunnel-shaped waterways, the Canale della Giudecca being however two to three times as large as the entrance of the Grand Canal.Moreover, the left waterway is obstructed by a merchant-man, while the small boats in front of it and the quay to the right lead the eye to the Grand Canal. The Santa Maria della Salute, almost an entity with the Dogana, seems to rise out of the water like an enormous vessel reflected in the Bacino. All the buildings are sharply focused and rendered with an almost painful precision; this is true also of the Salute, although its site lies more than seven hundred metres away. Van Wittel must have worked out the composition and its perspective construction from a great distance, and individual details at close range; this is the only possible explanation for the painting's unlikely degree of topographical accuracy.			
		Numerous boats are on the water, transporting goods, animals, and people, including one with Capuchin monks en route to the Redentore.	What are animals, and people, including one with Capuchin monks?	goods
		Van Wittel must have worked out the composition and its perspective construction from a great distance, and individual details at close range; this is the only possible explanation for the painting's unlikely degree of topographical accuracy.	What is the only possible explanation for the painting's unlikely degree of topographical accuracy?	this
		All the buildings are sharply focused and rendered with an almost painful precision; this is true also of the Salute, although its site lies more than seven hundred metres away.	What are all the buildings rendered with?	with an almost painful precision
		The colors are light shades of grey-green, grey-blue, pink and beige, and bright red for the flags, sails and clothing.	What are light shades of grey-green, grey-blue, pink and beige, and bright red for the flags, sails and clothing?	the colors
		All the buildings are sharply focused and rendered with an almost painful precision; this is true also of the Salute, although its site lies more than seven hundred metres away.	What lies more than seven hundred metres away?	this's site
		The vantage-point chosen by Van Wittel causes the impression of two equally wide tunnel-shaped waterways, the Canale della Giudecca being however two to three times as large as the entrance of the Grand Canal.	What does the Canale della giudecca being however two to three times as large as the entrance of the Grand Canal the vantage-point chosen by Van Wittel causes the impression of?	of two equally wide tunnel-shaped waterways
40802-002scene.jpg	The picture represents one of the most characteristic themes of Spanish Romanesque painting: the Virgin with scenes from the life of Jesus on either side of the central group; it was painted by the Master of Avi�, the master responsible for the altar in the church of Avi�. These scenes are well known even today to those who appreciate early European painting: represented from left to right are the Annunciation, then the Visitation (Mary's visit to Elizabeth, the mother of St John the Baptist); the upper right scene depicts the ox and the ass bending over the Child in the manger; the bottom left scene shows the three Magi guided by the star, while the lower right scene depicts Jesus being presented in the temple. The central figure of the Child on Mary's knee is not the small adult seen in earlier paintings: the artist has portrayed a lively child who seems to be leaping out of the architectonic frame, as if to acknowledge the welcoming gesture of Melchior. This panel reveals a much more 'modern' approach than that of the Master of Seo de Urgell who executed the rigid representation of the twelve apostles in Christ and the Twelve Apostles. The colours are brighter, the contrasts sharper, the figures more animated and the drapery less schematic; but because of the emphatic red of the cheeks, the lack of perspective and the stereotyped representation of the eyes, this picture is also a characteristic example of Romanesque painting			
07760-20depart.jpg	"Canvas No. 2 of the series of nine large paintings ""Stories from the Life of St Ursula"".In the scene of the Ambassadors Depart Carpaccio takes us back to the formalities of an official ceremony. The interior of the diplomatic Chancery is constructed round the interplay of various perspective foreshortenings, like the huge corridor with the stairway above the grandiose arch through which we can see the sky. As far as the eye can see the sharp outdoor light emphasizes every detail, each depicted with absolute perfection and purity of form: the marble ornamentations, with the play of light and shadow in the colourful geometric patterns; the extraordinary candelabrum; the pure white sculpture that stands out against the gold niche, its surface so smooth that it looks like a work by Antonio Rizzo; the characters arranged in poses and attitudes suited to their role and function.The regal dignity of Maurus and his counselors, some portrayed in splendid profile poses, is counterbalanced by the deferential homage being paid by the ambassadors, a contrast that is repeated in the figures of the haughty secretary and the humble scribe. Next to the bored-looking child in the red tunic, who observes his fellow in brown, shown reading, a gentleman introduces us to the ceremony with his left hand. The description of the crowd gathered along the steps and leaning against the balustrades of the building in the background is equally accurate. Everything is portrayed with great attention to detail, in the most perfect interaction of space, forms, light and colours, an anticipation of the Vision of St Augustine, the masterpiece of the cycle that Carpaccio painted in the early years of the 16th century for the Scuola di San Giorgio degli Schiavoni"			
