img	comment	related text	question	answer
		The painting in the Metropolitan is the best of all versions in terms of quality and condition	What is the best of all versions in terms of quality and condition?	the painting in the Metropolitan
		The painting in the Metropolitan is the best of all versions in terms of quality and condition	What is the painting in the Metropolitan?	the best of all versions in terms of quality and condition
		The painting in the Metropolitan is the best of all versions in terms of quality and condition	What is the painting in the Metropolitan the best of?	of all versions in terms of quality and condition
		This painting was executed by an unknown Flemish artist after Jan Gossart.	What was executed by an unknown Flemish artist after Jan Gossart?	this painting
00783-4edge2.jpg	In the predella below the Annunciation, near the two farthest edges, two scenes are painted (23 x 14 cm each). The first represent the Birth of the Virgin, the other The Virgin Consigns the Habit to St Dominic. There are five central scenes of the life of the Virgin, one after the other without interruption (23 x 183 cm), namely (from the left). Marriage of the Virgin, The Visitation, Adoration of the Magi, Presentation of Jesus at the Temple, Death of the Virgin.This picture shows the scene of The Virgin Consigns the Habit to St Dominic			
		In the predella below the Annunciation, near the two farthest edges, two scenes are painted (23 x 14 cm each).	How many scenes are painted in the predella?	two scenes
		The first represent the Birth of the Virgin, the other The Virgin Consigns the Habit to St Dominic.	Who is the other The Virgin Consigns the Habit?	the Virgin
		The first represent the Birth of the Virgin, the other The Virgin Consigns the Habit to St Dominic.	What is the Virgin?	the other The Virgin Consigns the Habit
		The first represent the Birth of the Virgin, the other The Virgin Consigns the Habit to St Dominic.	Who do the first represent the Birth of the Virgin to?	to St Dominic
		In the predella below the Annunciation, near the two farthest edges, two scenes are painted (23 x 14 cm each).	What are painted in the predella?	two scenes
		The first represent the Birth of the Virgin, the other The Virgin Consigns the Habit to St Dominic.	What represent the Birth of the Virgin to St Dominic?	the first
09321-atalanta.jpg	In the Boeotian version of the legend, followed by Ovid (Met. 10:560-707), Atalanta was an athletic huntress. Her way with her suitors was to challenge them to a race in which the loser was punished with death. She remained unbeaten and a virgin until Hippomenes (elsewhere named Melanion) took her on. As they ran he dropped three golden apples, given to him by Venus, and since Atalanta could not resist stopping to pick them up she lost the race.  They later made love in a temple of Cybele, which offended the goddess so much that she turned them both into lions.In the picture Atalanta is shown in the act of stooping to pick up an apple as Hippomenes overtakes her. Colombel's Atalanta is clearly inspired by the woman in Guido Reni's famous painting of the same subject in the Museo del Prado, Madrid. Both are shown in profile with their athletic right arms reaching out for the apple. Less frantic, however, Colombel's stately figure is more decidedly Poussinesque.			
		10:560-707), Atalanta was an athletic huntress.	Who was an athletic huntress?	Atalanta
		As they ran he dropped three golden apples, given to him by Venus, and since Atalanta could not resist stopping to pick them up she lost the race.	What were given to Atalanta by Venus?	three golden apples
		As they ran he dropped three golden apples, given to him by Venus, and since Atalanta could not resist stopping to pick them up she lost the race.	Who lost the race?	she
		As they ran he dropped three golden apples, given to him by Venus, and since Atalanta could not resist stopping to pick them up she lost the race.	What were three golden apples given to Atalanta by?	by Venus
		They later made love in a temple of Cybele, which offended the goddess so much that she turned them both into lions.	What later made love in a temple of Cybele?	they
		As they ran he dropped three golden apples, given to him by Venus, and since Atalanta could not resist stopping to pick them up she lost the race.	What did unbeaten and a virgin run Atalanta dropped?	three golden apples
04079-blackhat.jpg	1890s Impressionist art in Boston was primarily concerned with figure painting, and focused on society ladies in appropriate settings. Edmund Tarbell was one of the first to take this direction. His compositions of the 1890s, showing stylish ladies at leisure out of doors. The choice of theme was mainly responsible for Tarbell's popularity with affluent collectors in Boston. His influence and reputation were also consolidated by years of teaching at the Boston Museum School. People even talked of Tarbellites - that is other Bostonian figure painters whose technique and approach to their subject-matter betrayed an affinity with his presiding spirit. One of the foremost Tarbellites was Frank Benson, who concentrated on portraits			
		1890s Impressionist art in Boston was primarily concerned with figure painting, and focused on society ladies in appropriate settings.	What was primarily concerned with figure painting?	1890s Impressionist art in Boston
		His influence and reputation were also consolidated by years of teaching at the Boston Museum School.	What were also consolidated by years of teaching at the Boston Museum School?	Edmund Tarbell's influence and reputation
		1890s Impressionist art in Boston was primarily concerned with figure painting, and focused on society ladies in appropriate settings.	Where was 1890s Impressionist art in Boston focused on society ladies?	in appropriate settings
		The choice of theme was mainly responsible for Tarbell's popularity with affluent collectors in Boston.	Who was the choice of theme mainly responsible for Tarbell's popularity with?	with affluent collectors in Boston
		One of the foremost Tarbellites was Frank Benson, who concentrated on portraits	Who concentrated on portraits?	Frank Benson
		One of the foremost Tarbellites was Frank Benson, who concentrated on portraits	Who was Frank Benson?	one of the foremost Tarbellites
03939-triptic4.jpg	The church Santa Maria della Carit&#224; in Venice was reconstructed in the middle of the 15th century. Various chapels were erected between 1460 and 1464 by noble families. Four chapels were decorated by altarpieces which are now associated with Jacopo Bellini and his sons: the St Sebastian Triptych in the St Sebastian Chapel; the St Lawrence Triptych in the Chapel of Lorenzo Dolfin; the Nativity Triptych in the Chapel of Andrea da Molin; the Madonna Triptych in the Chapel of Giacomo Zorzi. The four triptychs can still be seen in the church of the Carit&#224;, for which they were painted, now incorporated into the Gallerie dell'Accademia. The Nativity Triptych consists of a lunette (60 x 166 cm) representing the Trinity between Sts Augustin and Dominic; the left panel (127 x 48 cm) representing St Francis; the central panel (103 x 45 cm) representing the nativity; the right panel (127 x 48 cm) representing S Victor.The influence of Mantegna and Donatello is evident in the lunette. Here the figures stand out clearly on the gold ground, now devoid of all transcendental significance, respecting laws of perspective and symmetry as well as of tone and colour, bathing the central panel in light. The subject of the central panel recalls a work of 1447 by Vivarini, now in the Prague National Gallery.			
		The four triptychs can still be seen in the church of the Carit &#224;, for which they were painted, now incorporated into the Gallerie dell ` Accademia.	What can still be seen in the church of the Carit &#224;?	the four triptychs
		The subject of the central panel recalls a work of 1447 by Vivarini, now in the Prague National Gallery.	What does the subject of the central panel recall by Vivarini, now in the Prague National Gallery?	a work of 1447
		Here the figures stand out clearly on the gold ground, now devoid of all transcendental significance, respecting laws of perspective and symmetry as well as of tone and color, bathing the central panel in light.	What is the gold ground now devoid of?	of all transcendental significance
		Various chapels were erected between 1460 and 1464 by noble families.	What were various chapels by?	erected between 1460 and 1464 by noble families
		Here the figures stand out clearly on the gold ground, now devoid of all transcendental significance, respecting laws of perspective and symmetry as well as of tone and color, bathing the central panel in light.	What do the figures stand out clearly on the gold ground respecting laws of perspective and symmetry as well as of tone and color, bathing the central panel in?	in light
		The church Santa Maria della Carit &#224; in Venice was reconstructed in the middle of the 15th century.	What was reconstructed in the middle of the 15th century?	the church Santa Maria della Carit &#224; in Venice
17452-duchess.jpg	After the death of her husband, Rainuncio I (1569-1622), Duchess Margherita Aldobrandini of Parma (1585-1646) chaired the government in the name of their son, Odoardo I. She was Princess di Parpugnano in her own right from 1601, and daughter of Olympia Aldorandini, Princess di Rossano Calabro (1567-1623-37), and lived			
09107-marine2.jpg	It has been suggested that this painting shows a confrontation of French and English ships off the north coast of Haiti in 1757. On 21 October 1757 three ships of the line under the command of Captain Forrest successfully attempted to intercept a French convoy bound for Europe at Cape Fran�ois despite a disparity of force			
		On 21 October 1757 three ships of the line under the command of Captain Forrest successfully attempted to intercept a French convoy bound for Europe at Cape Franois despite a disparity of force	What did successfully attempt to intercept a French convoy bound for Europe at Cape Franois despite on 21 October 1757 three ships of the line under the command of Captain Forrest?	despite a disparity of force
		On 21 October 1757 three ships of the line under the command of Captain Forrest successfully attempted to intercept a French convoy bound for Europe at Cape Franois despite a disparity of force	What attempted to intercept a French convoy bound for Europe at Cape Franois despite a disparity of force on 21 October 1757 three ships of the line under the command of Captain Forrest?	successfully
		On 21 October 1757 three ships of the line under the command of Captain Forrest successfully attempted to intercept a French convoy bound for Europe at Cape Franois despite a disparity of force	What did successfully attempt to intercept a French convoy bound for Europe at despite a disparity of force on 21 October 1757 three ships of the line under the command of Captain Forrest?	at Cape Franois
		On 21 October 1757 three ships of the line under the command of Captain Forrest successfully attempted to intercept a French convoy bound for Europe at Cape Franois despite a disparity of force	What did successfully attempt to intercept at Cape Franois despite a disparity of force on 21 October 1757 three ships of the line under the command of Captain Forrest?	a French convoy bound for Europe
		On 21 October 1757 three ships of the line under the command of Captain Forrest successfully attempted to intercept a French convoy bound for Europe at Cape Franois despite a disparity of force	Where did successfully attempt to intercept a French convoy bound for Europe despite a disparity of force on 21 October 1757 three ships of the line under the command of Captain Forrest?	at Cape Franois
		On 21 October 1757 three ships of the line under the command of Captain Forrest successfully attempted to intercept a French convoy bound for Europe at Cape Franois despite a disparity of force	What did successfully attempt to intercept a French convoy bound for Europe at Cape Franois despite a disparity of force on?	on 21 October 1757 three ships of the line under the command of Captain Forrest
15204-cecilia1.jpg	St Cecilia is the patron saint of music. As such she is usually shown playing a violin or organ. Gentileschi depicts her accompanied by an angel who holds a sheet of music.Gentileschi was among the first artists to embrace Caravaggio's insistence on painting directly from the posed model. The identity of the models who posed for St Cecilia and an Angel are not known but they appear in a contemporary altarpiece, The Vision of St Francesca Romana.It has been established by X-ray radiograph that Gentileschi left the painting unfinished, completing only the heads and busts of both figures as well as St Cecilia's bodice and skirt. The painting was finished by Giovanni Lanfranco			
		The painting was finished by Giovanni Lanfranco	What was finished by Giovanni Lanfranco?	the painting
		It has been established by X-ray radiograph that Gentileschi left the painting unfinished, completing only the heads and busts of both figures as well as St Cecilia's bodice and skirt.	What has the identity of the models who posed for St Cecilia and an Angel been established by that Gentileschi left the painting unfinished?	by X-ray radiograph
		Gentileschi depicts her accompanied by an angel who holds a sheet of music.	Who depicts St Cecilia accompanied by an angel who holds a sheet of music?	Gentileschi
		The identity of the models who posed for St Cecilia and an Angel are not known but they appear in a contemporary altarpiece, The Vision of St Francesca Romana.	What are not known?	the identity of the models who posed for St Cecilia and an Angel
		It has been established by X-ray radiograph that Gentileschi left the painting unfinished, completing only the heads and busts of both figures as well as St Cecilia's bodice and skirt.	What has the identity of the models who posed for St Cecilia and an Angel been established by X-ray radiograph that Gentileschi left?	the painting unfinished
		It has been established by X-ray radiograph that Gentileschi left the painting unfinished, completing only the heads and busts of both figures as well as St Cecilia's bodice and skirt.	What has the identity of the models who posed for St Cecilia and an Angel been established by X-ray radiograph?	that Gentileschi left the painting unfinished
22765-venus_mi.jpg	"Reared in the Dutch and Flemish school, a disciple of Hendrick Goltzius, Liss absorbed a wide variety of experiences in his youth; he acquired at the Haarlem school his zest for the popular approach to portraiture, with glowing colours and firmly clean-cut forms.Coming to Venice in 1621, he probably met Feti, whose influence mellowed his painting and made for more richly-modulated colouring and light. The material has a fresh look, and is edged with ""frills"", thus ushering in the first dawning of the Baroque in Venice.The Venus is a product of the artist's maturity from his Venetian period, which saw his attention turning from the genre scene towards themes of mythological inspiration. The sway and spell of his predecessors' artistry, in particular that of Veronese, as bred by the Venetian milieu is still there; but there is also a foretaste of that bucolic mythologizing which was a prelude to Sebastiano Ricc's pictorial ""symphonies"". The work is a link, then not only in the world of Venetian art, but in the painting of the whole of Central Europe.The toilet of Venus is a timeless theme of sensuous seduction. You can view other depictions of Venus at Her Toilet in the Web Gallery of Art"			
		The toilet of Venus is a timeless theme of sensuous seduction.	What is the toilet of Venus?	a timeless theme of sensuous seduction
		The material has a fresh look, and is edged with'' ``frills'''', thus ushering in the first dawning of the Baroque in Venice.	What has a fresh look?	the material
		The work is a link, then not only in the world of Venetian art, but in the painting of the whole of Central Europe.	What is the work?	a link
		The material has a fresh look, and is edged with'' ``frills'''', thus ushering in the first dawning of the Baroque in Venice.	What is the material edged with?	with ``frills''''
		The material has a fresh look, and is edged with'' ``frills'''', thus ushering in the first dawning of the Baroque in Venice.	What does the material have?	a fresh look
		The material has a fresh look, and is edged with'' ``frills'''', thus ushering in the first dawning of the Baroque in Venice.	What is edged with ``frills''''?	the material
32534-8apollo.jpg	A nearly identical version of this painting is in the collection of the Mus�e des Beaux-Arts de Dijon			
		A nearly identical version of this painting is in the collection of the Muse des Beaux-Arts de Dijon	What is in the collection of the Muse des Beaux-Arts de Dijon?	a nearly identical version of this painting
20638-fellahwo.jpg	This painting of an Egyptian farm worker is among the most striking of Jerichau Baumann's oriental scenes. It is an excellent example of her keen sense for the erotic and the sensuous. The nudity beneath the sheer silk fabric, the exotic jewellery, the reddening evening sky, and the dark colours all infuse it with a sensuous quality that must have had a strong impact in the 1870s, a time when the body was still viewed with suspicion			
		This painting of an Egyptian farm worker is among the most striking of Jerichau Baumann's oriental scenes.	What is among the most striking of Jerichau Baumann's oriental scenes?	this painting of an Egyptian farm worker
22183-delaware.jpg	This famous event from the American Revolution was painted by German-born Emanuel Leutze, who spent most of his life in the United States. He painted the first version of this picture (destroyed in World War II) in D�sseldorf, where a school of Romantic painting flourished, and immediately painted a second version - this picture - which was sent to America and exhibited throughout the country. A print published in 1853 gave the painting the status of a national monument, in spite of numerous errors in historical detail (the flag, for example, as depicted here was not introduced until six months after the event). Nevertheless, the painting captured and has held the affection of succeeding generations of Americans, for the drama of the episode, despite the melodrama, rings true			
		Nevertheless, the painting captured and has held the affection of succeeding generations of Americans, for the drama of the episode, despite the melodrama, rings true	What has held the affection of succeeding generations of Americans?	the painting
		Nevertheless, the painting captured and has held the affection of succeeding generations of Americans, for the drama of the episode, despite the melodrama, rings true	What has the painting held?	the affection of succeeding generations of Americans
		This famous event from the American Revolution was painted by German-born Emanuel Leutze, who spent most of his life in the United States.	What did German-born Emanuel Leutze spend most of in the United States?	of his life
		Nevertheless, the painting captured and has held the affection of succeeding generations of Americans, for the drama of the episode, despite the melodrama, rings true	What captured?	the painting
		Nevertheless, the painting captured and has held the affection of succeeding generations of Americans, for the drama of the episode, despite the melodrama, rings true	What was rings?	the melodrama
		Nevertheless, the painting captured and has held the affection of succeeding generations of Americans, for the drama of the episode, despite the melodrama, rings true	What has the painting held the affection of?	of succeeding generations of Americans
43945-1deposit.jpg	"The earliest painting that can be ascribed to Rogier van der Weyden with any certainty is also the artist's greatest and most influential extant work: the great Deposition. It cannot have been painted very long after 1435, the year established by dendrochronological dating methods, which would also fit the circumstances of Rogier's life at the time. On the other hand, it must have been painted before 1443, the date of the earliest copy (in the Sint-Pieterskerk, Leuven). The Deposition was an altarpiece, intended for the chapel of the Confraternity of the Archers of Leuven, who commissioned it. (The two small crossbows in the lower spandrels of the tracery in the picture refer to the Confraternity.). Mary of Hungary (1505-1558), Regent of the Netherlands, acquired the painting from the Archers of Leuven before 1548. Later it came into the possession of her nephew King Philip II of Spain (1527-1598; king from 1556), who finally placed it in the monastery fortress of the Escorial he had founded near Madrid. At that time the Deposition formed the centre of a triptych, but there is no indication that the side wings were originally part of the work, it is more likely that the Deposition was originally a single panel.At about 2.2 meters high and 2.6 meters wide, the painting is very large by the usual standards of Early Netherlandish pictures; in terms of concept it is truly monumental. Ten figures in all cover the painted surface almost entirely, with their heads close to the upper edge of the panel. The body of Jesus has already been removed from the Cross, and is received by two elderly men, the bearded Joseph of Arimathaea and Nicodemus. Surrounded by Jesus's mourning friends they are holding His dead body for a moment before setting it down. Mary is sinking to the ground in a faint beside her son, and is supported by John, the favourite disciple of Jesus, and by one of the holy women. On the extreme right, the despairing Mary Magdalene seems on the brink of collapse.The scene shown would have lasted for only a moment, but there is nothing momentary about its depiction, which is quite detached from the historical event. Rogier achieves this effect principally by placing the group in a painted niche like an altar shrine; the hill of Golgotha, the Place of Skulls where the Cross stood, is suggested only by skulls and arm bones on the narrow strip of stone floor. A connection is thus established with those gilded shrines holding painted statues that were a particularly costly and lavish form of retable. However, Rogier was not imitating a carved altar. He shows ""live"" figures rather than statues, and the life-like effect is emphasized by their appearance, almost life-size, in the place where mere wooden statues would be expected in an altar. Using such methods, Rogier gives them the three-dimensionality of statues but the look of a painting, which is much more life-like than sculpture.However, such considerations would have played only a minor part in Rogier's decision to set the scene in the painted altar niche. His primary concern was to emphasize the forcefulness of the depiction. Rogier even departs deliberately from what can be rationally imagined, and so breaks with the manner of realistic spatial depiction that had only recently been achieved in painting. The niche he paints is deep enough at the bottom of the picture to accommodate several figures, the upright of the Cross, and the ladder leaning against it; but in some areas at the top it seems to come close to the surface of the picture - the helper on the ladder is pressed tightly into the shallow upper space of the shrine, while the head of the bearded Joseph of Arimathaea just below seems to protrude from the picture. All the figures are brought forward by the golden back wall so that the space surrounds them closely: convincing as their actions may look individually, there would never really have been room for them all. The result is a sense of timelessness and an almost oppressive intensity.The painted niche offered Rogier another advantage: he could retain the gold background usual in medieval painting without offending against the demands of naturalistic depiction. The background of the painting is, in fact, a real gilded surface and also a pictorial representation of one - the back of the shrine.Rogier relates the figures to each other in a masterly composition, yet he emphasizes a number of different accents. The limp body of Christ is at the centre, and appears to be held quite naturally by the two men so that it is almost facing the observer, with hardly anything else encroaching on it. This is the part of the picture intended to inspire the greatest reverence, referring to the sacrament in which, in the Catholic faith, the host and the wine become the body and blood of Christ. During divine service the bread and wine would have stood on the altar below this picture, and when the priest raised the host above his head during the ceremony, the congregation would have seen him doing so directly in front of the painted body of Christ.The almost radiant body is immaculate and beautiful, undisfigured by the marks of scourging, and its delicate but almost swelling form has a distinctly sensuous softness. Only the marks of the five wounds are ugly gashes running with blood. However, the long trickle from the wound in Christ's side passes over the body like a delicate line that traces the curve of the stomach.The other main character in the picture is Mary. The Mother of God, sinking to the ground as if dead, forms a parallel to Christ, allowing the artist to create a link between the two main groups in a bold effect of composition, since they are moving in different directions: Christ is being carried away to the right, while Mary is falling to the left. At the same time, the correspondence between the figures illustrates an important theological idea of the time Mary's own compassionate suffering and her part in Christ's act of redemption. On the right of the picture not directly involved in the action, stands Mary Magdalene. Her magnificent, worldly garments, with the low-necked dress showing her full, sensuous breasts, indicate that she is the ""great sinner"" who has abandoned her depraved way of life and turned to Christ in repentance. In terms of composition, the Magdalene's figure closes off the picture on the right like a large bracket, matching the similarly bowed figure of John on the left. The curve of Mary Magdalene's cloak, sweeping forward into the picture, is echoed by the hem of the brocade robe worn by Nicodemus, and is continued in the left half of the picture by the folds in the Virgin Mary's blue dress. Such overlapping forms and lines determine the structure of the whole picture: the curve of Christ's body is continued in the Magdalene's left arm, and is crossed by the diagonal running in the opposite direction from the eyes of Nicodemus, through the hands of Christ and Mary, to the eye sockets of the skull. Christ's left arm too echoes the movements that seem to curve and turn on each other at the centre of the picture.The Deposition is among the outstanding masterpieces of Netherlandish art, and one of the mainstays of Rogier's fame. As the work of a painter aged 35 to 40, it can hardly be described as a youthful production, yet only with this painting can we begin to see Rogier more clearly as an artistic personality. Most important of all, the picture shows unmistakable similarities with some of the major works of the Master of Fl�malle"			
		On the other hand, it must have been painted before 1443, the date of the earliest copy (in the Sint-Pieterskerk, Leuven).	What must the earliest painting that can be ascribed to Rogier van der Weyden with any certainty have been painted before 1443 on?	on the other hand
		Most important of all, the picture shows unmistakable similarities with some of the major works of the Master of Flmalle''	What shows unmistakable similarities with some of the major works of the Master of Flmalle?	the picture
		Rogier even departs deliberately from what can be rationally imagined, and so breaks with the manner of realistic spatial depiction that had only recently been achieved in painting.	Who even departs deliberately from what can be rationally imagined?	Rogier
		(The two small crossbows in the lower spandrels of the tracery in the picture refer to the Confraternity. )	Who do (The two small crossbows in the lower spandrels of the tracery in the picture refer to? )	to the Confraternity
		It cannot have been painted very long after 1435, the year established by dendrochronological dating methods, which would also fit the circumstances of Rogier's life at the time.	What would dendrochronological dating methods also fit the circumstances of at the time?	of Rogier's life
		At about 2. 2 meters high and 2. 6 meters wide, the painting is very large by the usual standards of Early Netherlandish pictures; in terms of concept it is truly monumental.	What is the painting very large by at about 2. 2 meters high and 2. 6 meters wide?	by the usual standards of Early Netherlandish pictures
19208-73portma.jpg	Only the late Hals knew how to preserve the strict precision of a virtuoso painter without keeping his nervous irritation in check. The almost abstract chromatic perfection does not impede the impression of truthfulness: the white patch in the foreground, for which it is hard to find an explanation in the subject, emerges from the darkness of the cape with the same sharpness sensed in the model's arrogant gaze and grumpily crumpled chin			
		Only the late Hals knew how to preserve the strict precision of a virtuoso painter without keeping his nervous irritation in check.	Who knew how to preserve the strict precision of a virtuoso painter without keeping his nervous irritation in check?	only the late Hals
		Only the late Hals knew how to preserve the strict precision of a virtuoso painter without keeping his nervous irritation in check.	What did only the late Hals know in?	how to preserve the strict precision of a virtuoso painter without keeping his nervous irritation in check
03605-70cather.jpg	The painter, printmaker, and sculptor Domenico Beccafumi was, alongside Sodoma, Siena's leading artist in the first half of the fifteenth century, with important public and private commissions in his home town and only occasionally elsewhere. He developed a very individual style, rooted in the tradition of Sienese painting and influenced by contemporary art, especially that of Florence and Rome, which made him perhaps the earliest and certainly one of the most important representatives of Tuscan Mannerism			
18796-lagoon.jpg	This small panel depicts a view of the Venetian Lagoon with the Island of San Giacomo di Paludo. It is principally the work of Giacomo Guardi with the hand of his father, Francesco Guardi discernable in parts of the staffage. The painting is executed in the style of Francesco Guardi and shows the great inspiration that Giacomo took from his father. The dominant feature of the painting is the church and convent of San Jacopo di Paludo, both of which were demolished in 1810			
		This small panel depicts a view of the Venetian Lagoon with the Island of San Giacomo di Paludo.	What depicts a view of the Venetian Lagoon with the Island of San Giacomo di Paludo?	this small panel
		The dominant feature of the painting is the church and convent of San Jacopo di Paludo, both of which were demolished in 1810	What is the church and convent of San Jacopo di Paludo?	the dominant feature of the painting
		The painting is executed in the style of Francesco Guardi and shows the great inspiration that Giacomo took from his father.	What is executed in the style of Francesco Guardi?	the painting
		The dominant feature of the painting is the church and convent of San Jacopo di Paludo, both of which were demolished in 1810	Who is the dominant feature of the painting the church and convent of?	of San Jacopo di Paludo
		The dominant feature of the painting is the church and convent of San Jacopo di Paludo, both of which were demolished in 1810	When were San Jacopo di Paludo demolished?	in 1810
		It is principally the work of Giacomo Guardi with the hand of his father, Francesco Guardi discernable in parts of the staffage.	What is principally the work of Giacomo Guardi with the hand of his father?	this small panel
24926-annunci.jpg	The effect of the altarpiece on the northern wall of this church is liable to bring spectators to a sudden stop. They will find themselves looking into the interior of a monumental Gothic church, painted in masterly perspective. Their glance will follow the long row of columns disappearing into the distance of the nave until it reaches the small figures at the very end. The capitals of the columns are splendidly carved; upon two of them stand statues of prophets below small canopies. The small figures stand out in gay colours against the grey tones of the architecture. The Virgin kneels before a Gothic lectern, her red velvet robe almost concealed by the spreading folds of a mantle of gold brocade; the purple dalmatic of the angel of the Annunciation is edged with a border adorned with figures. On the balcony of the church vestibule God the Father appears, accompanied by two angels, radiating a beam of light on to Mary			
		On the balcony of the church vestibule God the Father appears, accompanied by two angels, radiating a beam of light on to Mary	Who appears?	the Father
		The small figures stand out in gay colors against the gray tones of the architecture.	What stand out in gay colors against the gray tones of the architecture?	the small figures
		Their glance will follow the long row of columns disappearing into the distance of the nave until it reaches the small figures at the very end.	What will follow the long row of columns disappearing into the distance of the nave until it reaches the small figures at the very end?	spectators's glance
		Their glance will follow the long row of columns disappearing into the distance of the nave until it reaches the small figures at the very end.	What does the long row of columns disappearing into the distance of the nave reach at the very end?	the small figures
		Their glance will follow the long row of columns disappearing into the distance of the nave until it reaches the small figures at the very end.	Where does the long row of columns disappearing into the distance of the nave reach the small figures?	at the very end
		They will find themselves looking into the interior of a monumental Gothic church, painted in masterly perspective.	Who will spectators find looking into the interior of a monumental Gothic church?	themselves
30380-selfport.jpg	"Paret's refined delicacy and predilection for courtly ambiences is manifest in paintings such as his self-portrait, characterized by the great elegance and grace that typified the ""Frenchified"" painting of Bourbon Spain"			
		``Paret's refined delicacy and predilection for courtly ambiences is manifest in paintings such as his self-portrait, characterized by the great elegance and grace that typified the'' ``Frenchified'''' painting of Bourbon Spain''	What is characterized by the great elegance and grace that typified the?	his self-portrait
12404-sculptor.jpg	Duplessis was a French painter who studied with Subleyras in Rome 1745-49. Returning to France he pursued a career as portraitist in Paris, while retaining close links to his home town of Carpentras. After 1774 Duplessis won favour at the court of the new king, Louis XVI, and painted portraits of the entire royal family, as well as of Gluck (1775, Vienna) and Benjamin Franklin (1779). While in Paris, he dispatched altar paintings to the cathedral of Carpentras, as well as decorative landscape paintings to the local hospital. He retired to Carpentras from 1792 to 1796			
		After 1774 Duplessis won favor at the court of the new king, Louis XVI, and painted portraits of the entire royal family, as well as of Gluck (1775, Vienna) and Benjamin Franklin.	Who won favor at the court of the new king, and painted portraits of the entire royal family, as well as of Gluck and Benjamin Franklin after 1774?	Duplessis
		While in Paris, he dispatched altar paintings to the cathedral of Carpentras, as well as decorative landscape paintings to the local hospital.	Who was paintings?	Carpentras
		While in Paris, he dispatched altar paintings to the cathedral of Carpentras, as well as decorative landscape paintings to the local hospital.	What was Carpentras?	paintings
		While in Paris, he dispatched altar paintings to the cathedral of Carpentras, as well as decorative landscape paintings to the local hospital.	What did Duplessis dispatch altar paintings to the cathedral of Carpentras to?	to the local hospital
		While in Paris, he dispatched altar paintings to the cathedral of Carpentras, as well as decorative landscape paintings to the local hospital.	What did Duplessis dispatch altar paintings to to the local hospital?	to the cathedral of Carpentras
		He retired to Carpentras from 1792 to 1796	Who did Duplessis retire to from 1792 to 1796?	to Carpentras
