img	comment	related text	question	answer
41355-01sancta.jpg	The architect of the chapel, which was consecrated in 1279, was Cosma di Pietro Mellini. The interior is strongly influenced by Gothic architecture. The main room, which measures seven by seven metres terminates on its east side in an oblong rectangular altar room that is marked off by two porphyry columns. The walls of the chapel are clad with antique marble. Over the main room is a genuine Gothic quadripartite ribbed vault, in contrast to the altar room, which has a barrel vault with mosaics on a gold ground. The floor decoration is entirely in the Roman artistic tradition.The frescoes thus represent just part of the chapel decoration. Complemented by the lavish marble and mosaic decoration, they are restricted entirely to the upper zone. On the east wall we see the donor being presented by Peter and Paul opposite a Christ enthroned. The south wall shows the Crucifixion of St Peter opposite the Beheading of St Paul. On the west wall is the stoning of St Stephen and the Martyrdom of St Lawrence. The north wall shows the Martyrdom of St Agnes and St Nicholas Providing  the Dowry.The most striking characteristics of the paintings are the borrowings from antiquity in the decorative system and the ornamental repertoire (fans, display vases, acanthus tendrils, dolphins, and doves). Differences in the execution of the frescoes reveal the participation of several painters			
		The floor decoration is entirely in the Roman artistic tradition.	What is the floor decoration entirely in?	in the Roman artistic tradition
		Over the main room is a genuine Gothic quadripartite ribbed vault, in contrast to the altar room, which has a barrel vault with mosaics on a gold ground.	What does the altar room have?	a barrel vault with mosaics
		Complemented by the lavish marble and mosaic decoration, they are restricted entirely to the upper zone.	What are the frescoes restricted entirely to?	to the upper zone
		The south wall shows the Crucifixion of St Peter opposite the Beheading of St Paul.	What does the south wall show the Crucifixion of St Peter opposite?	opposite the Beheading of St Paul
		The most striking characteristics of the paintings are the borrowings from antiquity in the decorative system and the ornamental repertoire (fans, display vases, acanthus tendrils, dolphins, and doves).	What are fans?	display vases, acanthus tendrils, dolphins, and doves
		The main room, which measures seven by seven metres terminates on its east side in an oblong rectangular altar room that is marked off by two porphyry columns.	What measures seven by seven metres?	the main room
21017-huygens.jpg	Thomas de Keyser lived and worked in Amsterdam and from the diary of the sitter, Constantijn Huygens, we know that Huygens was in Amsterdam between 22 February and 27 April 1627, the year on this portrait. It may well be 'my portrait painted shortly before my wedding' (which took place on 6 April 1627) about which Huygens wrote some Latin verses: he was then thirty-one. Two years earlier Huygens, who had previously been at the Dutch embassies in Venice and London, was appointed secretary to the Stadholder Prince Frederick Hendrick of Orange. Among his duties he had to advise the Prince on artistic matters and consequently Huygens is an important figure in the history of the art and architecture of the northern Netherlands in the seventeenth century. He was one of the first to recognize the talent of the young Rembrandt and gave him his most important early commission, a series of paintings of the Passion of Christ for the Prince's Noordeinde Palace in The Hague.De Keyser shows Huygens as he sits at his desk in his house in The Hague, attended by a servant bringing a message. Behind him hangs a rich tapestry with his coat of arms in the centre of the border at the top: the central panel appears to depict Saint Francis before the Sultan. Above the mantelpiece is a marine painting in the style of Jan Porcellis, whom Huygens admired. On the table is a long-necked lute or chitarrone, referring to his interest in music, as well as books and architectural drawings. (He was a close friend of the great classical Dutch architect, Pieter Post, and with Post's help designed his own house in The Hague). The globes which can be seen beyond the table, indicate his interest in geography and astronomy. Huygens served successive Princes of Orange: he was first councillor and reekenmeester to the Stadholder-King William III until his death in The Hague in 1687			
		De Keyser shows Huygens as he sits at his desk in his house in The Hague, attended by a servant bringing a message.	Who is Constantijn Huygens's desk attended by bringing a message?	by a servant
		De Keyser shows Huygens as he sits at his desk in his house in The Hague, attended by a servant bringing a message.	Whose desk is attended by a servant bringing a message?	Constantijn Huygens's desk
		Two years earlier Huygens, who had previously been at the Dutch embassies in Venice and London, was appointed secretary to the Stadholder Prince Frederick Hendrick of Orange.	Who had previously been at the Dutch embassies in Venice and London?	Huygens
		Among his duties he had to advise the Prince on artistic matters and consequently Huygens is an important figure in the history of the art and architecture of the northern Netherlands in the seventeenth century.	What is Huygens in the seventeenth century?	an important figure in the history of the art and architecture of the northern Netherlands
		Among his duties he had to advise the Prince on artistic matters and consequently Huygens is an important figure in the history of the art and architecture of the northern Netherlands in the seventeenth century.	What did Constantijn Huygens have to advise the Prince on artistic matters among?	among his duties
		Two years earlier Huygens, who had previously been at the Dutch embassies in Venice and London, was appointed secretary to the Stadholder Prince Frederick Hendrick of Orange.	What had Huygens previously been at?	at the Dutch embassies in Venice and London
33992-4cappell.jpg	In the lunettes of the main room the scenes Presentation of Mary to the Temple (left) and Annunciation to Coaching (right) are depicted. The two paintings were executed by Giovanni Lanfranco and Antonio Carracci, possibly after their own design sketches. Nevertheless, there is no doubt that Reni was responsible for the overall planning of the decoration, and purportedly engaged the other painters only because the pope wished it			
		In the lunettes of the main room the scenes Presentation of Mary to the Temple and Annunciation to Coaching are depicted.	What are the scenes Presentation of Mary to the Temple and Annunciation to Coaching depicted in?	in the lunettes of the main room
		The two paintings were executed by Giovanni Lanfranco and Antonio Carracci, possibly after their own design sketches.	How many paintings were executed by Giovanni Lanfranco and Antonio Carracci?	the two paintings
		The two paintings were executed by Giovanni Lanfranco and Antonio Carracci, possibly after their own design sketches.	What were executed by Giovanni Lanfranco and Antonio Carracci?	the two paintings
		The two paintings were executed by Giovanni Lanfranco and Antonio Carracci, possibly after their own design sketches.	Who were the two paintings executed by?	by Giovanni Lanfranco and Antonio Carracci
		Nevertheless, there is no doubt that Reni was responsible for the overall planning of the decoration, and purportedly engaged the other painters only because the pope wished it	What did the pope wish?	the overall planning of the decoration
		Nevertheless, there is no doubt that Reni was responsible for the overall planning of the decoration, and purportedly engaged the other painters only because the pope wished it	Who wished the overall planning of the decoration?	the pope
36929-madonna.jpg	The Italo-Gothic style, which arose in Catalonia during the second quarter of the fourteenth century, is characterized by balanced forms and grave mannerism. Figures are painted against monochrome or gold backgrounds in a formula that barely hints at a third dimension. The style was introduced by Ferrer Bassa of Barcelona, a miniaturist and painter in the service of Alfonso IV and Pedro IV of Aragon. His known works cover the period from 1324 to his death in 1348. Most important are the murals of St Michael's Chapel in the monastery of Pedralbes (Barcelona). Though clearly in the Gothic tradition, he departs from earlier practice by placing greater emphasis on the distribution of masses than on the play of lines. The rythm that animates his forms is slow and restrained.Bassa's style was fully developed by his own son, Arnaldo, and by Ramon Destorrents. Italo-Gothic was popularized by the Serra brothers, Jaume and Pere, who dominated the Barcelona school during the second half of the fourteenth century. Working singly or together, they executed many fine retables, placing their somewhat shallow but not ungraceful lyricism at the service of the Gothic narrative. One of their nephews, Francisco Serra, established himself in Valencia, bringing with him the family style.On this Madonna of Serra the influence of the Sienese masters is obvious, however, the Serra brothers learnt this style not in Siena but in Avignon where the Papal Court was the most important northern centre of the late Gothic Italian painting			
		The Italo-Gothic style, which arose in Catalonia during the second quarter of the fourteenth century, is characterized by balanced forms and grave mannerism.	What did the Italo-Gothic style arise in during the second quarter of the fourteenth century?	in Catalonia
		Though clearly in the Gothic tradition, he departs from earlier practice by placing greater emphasis on the distribution of masses than on the play of lines.	Who departs from earlier practice by placing greater emphasis on the distribution of masses than on the play of lines?	he
		The rythm that animates his forms is slow and restrained.	Who is slow and restrained?	the rythm that animates Alfonso IV's forms
		Italo-Gothic was popularized by the Serra brothers, Jaume and Pere, who dominated the Barcelona school during the second half of the fourteenth century.	Who were the Serra brothers?	Jaume and Pere
		Working singly or together, they executed many fine retables, placing their somewhat shallow but not ungraceful lyricism at the service of the Gothic narrative.	Who did Ferrer Bassa of Barcelona execute?	many fine retables
		Working singly or together, they executed many fine retables, placing their somewhat shallow but not ungraceful lyricism at the service of the Gothic narrative.	Whose somewhat shallow but not ungraceful lyricism did Ferrer Bassa of Barcelona place at the service of the Gothic narrative?	many fine retables's somewhat shallow but not ungraceful lyricism
27121-perseus.jpg	Ovid tells how Andromeda, daughter of an Ethiopian king, was chained to a rock by the sea-shore as a sacrifice to a sea-monster. Perseus (the son of Dana&#235; whom Jupiter caused to conceive after turning himself into a shower of golden rain) flying overhead on Pegasus, the winged horse, fell in love at first sight. He swooped down just in time, slew the monster and released Andromeda.The picture represents the moment following the freeing of Andromeda			
		Ovid tells how Andromeda, daughter of an Ethiopian king, was chained to a rock by the sea-shore as a sacrifice to a sea-monster.	What is daughter of an Ethiopian king?	Andromeda
		Ovid tells how Andromeda, daughter of an Ethiopian king, was chained to a rock by the sea-shore as a sacrifice to a sea-monster.	Who is Andromeda daughter of?	of an Ethiopian king
		Perseus (the son of Dana &#235; whom Jupiter caused to conceive after turning himself into a shower of golden rain) flying overhead on Pegasus, the winged horse, fell in love at first sight.	What did perseus flying overhead on Pegasus fall in at first sight?	in love
		Perseus (the son of Dana &#235; whom Jupiter caused to conceive after turning himself into a shower of golden rain) flying overhead on Pegasus, the winged horse, fell in love at first sight.	What was Pegasus?	the winged horse
		Perseus (the son of Dana &#235; whom Jupiter caused to conceive after turning himself into a shower of golden rain) flying overhead on Pegasus, the winged horse, fell in love at first sight.	What did perseus flying overhead on Pegasus fall in love at?	at first sight
		He swooped down just in time, slew the monster and released Andromeda.	What did Ovid release?	Andromeda
03326-christ_t.jpg	Fra Bartolomeo depicted over time a sequence of intimate saints' heads, most for the Dominican-run hospice near Fiesole. Executed in some cases on the unusual, modest supports of terracotta and roof tile, these frescoes reveal the artist at his most relaxed and technically unrestrained			
		Executed in some cases on the unusual, modest supports of terracotta and roof tile, these frescoes reveal the artist at his most relaxed and technically unrestrained	What were the frescoes executed in on the unusual, modest supports of terracotta and roof tile?	in some cases
		Executed in some cases on the unusual, modest supports of terracotta and roof tile, these frescoes reveal the artist at his most relaxed and technically unrestrained	What reveal the artist at Fra Bartolomeo relaxed and technically unrestrained?	these frescoes
		Executed in some cases on the unusual, modest supports of terracotta and roof tile, these frescoes reveal the artist at his most relaxed and technically unrestrained	What were executed in some cases on the unusual, modest supports of terracotta and roof tile?	the frescoes
		Fra Bartolomeo depicted over time a sequence of intimate saints ' heads, most for the Dominican-run hospice near Fiesole.	What are most for the Dominican-run hospice near Fiesole?	intimate saints ' heads
		Fra Bartolomeo depicted over time a sequence of intimate saints ' heads, most for the Dominican-run hospice near Fiesole.	What are intimate saints ' heads?	most for the Dominican-run hospice near Fiesole
		Fra Bartolomeo depicted over time a sequence of intimate saints ' heads, most for the Dominican-run hospice near Fiesole.	Whose heads are most for the Dominican-run hospice near Fiesole?	intimate saints ' heads
12179-cro_f_3.jpg	This scene is on one of the front crowning panels of the Maest&#224;.In the Parting from the Apostles the spatial element is harmoniously articulated by the slender pillar in the foreground which, respecting the distribution of characters, divides the room into two. The prominent figure of the standing apostle, identified as Paul, is clearly outlined against the dark space formed by the open door, balancing the horizontal image of Mary			
		In the Parting from the Apostles the spatial element is harmoniously articulated by the slender pillar in the foreground which, respecting the distribution of characters, divides the room into two.	What is harmoniously articulated by the slender pillar in the foreground which divides the room into two in the Parting from the Apostles?	the spatial element
		The prominent figure of the standing apostle, identified as Paul, is clearly outlined against the dark space formed by the open door, balancing the horizontal image of Mary	What is identified as Paul?	the prominent figure
		In the Parting from the Apostles the spatial element is harmoniously articulated by the slender pillar in the foreground which, respecting the distribution of characters, divides the room into two.	What is the spatial element harmoniously articulated by in the Parting from the Apostles?	by the slender pillar in the foreground which divides the room into two
		The prominent figure of the standing apostle, identified as Paul, is clearly outlined against the dark space formed by the open door, balancing the horizontal image of Mary	What balances the horizontal image of Mary?	the prominent figure of the standing apostle
		The prominent figure of the standing apostle, identified as Paul, is clearly outlined against the dark space formed by the open door, balancing the horizontal image of Mary	What does the prominent figure of the standing apostle balance?	the horizontal image of Mary
		The prominent figure of the standing apostle, identified as Paul, is clearly outlined against the dark space formed by the open door, balancing the horizontal image of Mary	What is clearly outlined against the dark space formed by the open door?	the prominent figure of the standing apostle
09036-11nolime.jpg	The painting is included in Liber Veritatis (LV 194).This is a late work of the artist. He placed the Noli me tangere scene (the meeting of Christ and Mary Magdalene after the Resurrection) into a wide landscape depicting Jerusalem in the background and the Golgotha at the right			
		He placed the Noli me tangere scene (the meeting of Christ and Mary Magdalene after the Resurrection) into a wide landscape depicting Jerusalem in the background and the Golgotha at the right	What did the artist place the Noli me tangere scene into at the right?	into a wide landscape depicting Jerusalem in the background and the Golgotha
		This is a late work of the artist.	What is a late work of the artist?	this
		The painting is included in Liber Veritatis (LV 194).	What is included in Liber Veritatis?	the painting
		He placed the Noli me tangere scene (the meeting of Christ and Mary Magdalene after the Resurrection) into a wide landscape depicting Jerusalem in the background and the Golgotha at the right	Who placed the Noli me tangere scene into a wide landscape depicting Jerusalem in the background and the Golgotha at the right?	the artist
		He placed the Noli me tangere scene (the meeting of Christ and Mary Magdalene after the Resurrection) into a wide landscape depicting Jerusalem in the background and the Golgotha at the right	What did the artist place the Noli me tangere scene into a wide landscape depicting Jerusalem in the background and the Golgotha at?	at the right
		He placed the Noli me tangere scene (the meeting of Christ and Mary Magdalene after the Resurrection) into a wide landscape depicting Jerusalem in the background and the Golgotha at the right	What did the artist place into a wide landscape depicting Jerusalem in the background and the Golgotha at the right?	the Noli me tangere scene
19663-italiana.jpg	This painting represents an Italianate wooded river landscape with travellers and their mules on a path, a shepherd and his flock, and a mountain beyond			
18183-samaria.jpg	De Grebber painted numerous portraits of priests and nuns, he specialised primarily in narrative religious scenes, of which the present work is a fine example			
		De Grebber painted numerous portraits of priests and nuns, he specialised primarily in narrative religious scenes, of which the present work is a fine example	What did De Grebber paint?	numerous portraits of priests and nuns
		De Grebber painted numerous portraits of priests and nuns, he specialised primarily in narrative religious scenes, of which the present work is a fine example	Who painted numerous portraits of priests and nuns?	De Grebber
		De Grebber painted numerous portraits of priests and nuns, he specialised primarily in narrative religious scenes, of which the present work is a fine example	Who did De Grebber paint numerous portraits of?	of priests and nuns
08166-jacoblab.jpg	This is one of the treatments of this Old Testament subject by Castiglione. It was executed during the artist's stay in Rome.Castiglione followed the iconographic tradition that had become quite widespread at the end of the sixteenth century through the work of the Bassano family			
		Castiglione followed the iconographic tradition that had become quite widespread at the end of the sixteenth century through the work of the Bassano family	What did Castiglione follow?	the iconographic tradition that had become quite widespread at the end of the sixteenth century through the work of the Bassano family
		It was executed during the artist's stay in Rome.	What was executed during the artist's stay in Rome?	this
		Castiglione followed the iconographic tradition that had become quite widespread at the end of the sixteenth century through the work of the Bassano family	Who followed the iconographic tradition that had become quite widespread at the end of the sixteenth century through the work of the Bassano family?	Castiglione
13069-asow.jpg	"After 1821 seascapes had become Eckersberg's favourite subject. They allowed him to bring together his interest in nature, ships, and meteorology, and over the next three decades he had the opportunity to depict almost every conceivable type of ship in every marine situation imaginable.Eckersberg had studied Russian ships of the line on two occasions before embarking on the painting of the ""Asow"" in 1828. Both times, however, his studies were made at Copenhagen, not Elsinore as shown in this picture. Thus, this painting is not a faithful reproduction of a single, specific scene; it is a presentation of what the ship would look like if viewed from a favourable position on the &#216;resund"			
		Eckersberg had studied Russian ships of the line on two occasions before embarking on the painting of the'' ``Asow'''' in 1828.	When had eckersberg studied Russian ships of the line on two occasions before embarking on the painting of the ``Asow''''?	in 1828
		``After 1821 seascapes had become Eckersberg's favorite subject.	What had become Eckersberg's favorite subject, ``After 1821''?	seascapes
		Eckersberg had studied Russian ships of the line on two occasions before embarking on the painting of the'' ``Asow'''' in 1828.	What had eckersberg studied on two occasions before embarking on the painting of the ``Asow'''' in 1828?	Russian ships of the line
		Both times, however, his studies were made at Copenhagen, not Elsinore as shown in this picture.	What was Elsinore?	Copenhagen
		``After 1821 seascapes had become Eckersberg's favorite subject.	Whose favorite subject had seascapes become, ``After 1821''?	Eckersberg's favorite subject
		Thus, this painting is not a faithful reproduction of a single, specific scene; it is a presentation of what the ship would look like if viewed from a favourable position on the &#216; resund''	What is not a faithful reproduction of a single, specific scene; it is a presentation of what the ship would look like if viewed from a favourable position on the &#216; resund?	this painting
28679-7liliy01.jpg	During the first decade of the twentieth century, Monet painted a series of canvases in his water garden in Giverny, including the present painting depicting water lilies on the surface of the pond. Forty-eight of these canvases were exhibited in 1909			
		During the first decade of the twentieth century, Monet painted a series of canvases in his water garden in Giverny, including the present painting depicting water lilies on the surface of the pond.	What did Monet paint in his water garden in Giverny?	a series of canvases
		During the first decade of the twentieth century, Monet painted a series of canvases in his water garden in Giverny, including the present painting depicting water lilies on the surface of the pond.	What did Monet paint a series of canvases in in Giverny?	in his water garden
		Forty-eight of these canvases were exhibited in 1909	What were exhibited in 1909?	forty-eight of these canvases
		During the first decade of the twentieth century, Monet painted a series of canvases in his water garden in Giverny, including the present painting depicting water lilies on the surface of the pond.	What did Monet paint a series of in his water garden in Giverny?	of canvases
		During the first decade of the twentieth century, Monet painted a series of canvases in his water garden in Giverny, including the present painting depicting water lilies on the surface of the pond.	What did Monet paint a series of canvases in his water garden in?	in Giverny
		During the first decade of the twentieth century, Monet painted a series of canvases in his water garden in Giverny, including the present painting depicting water lilies on the surface of the pond.	Who painted a series of canvases in his water garden in Giverny?	Monet
41988-concert.jpg	The scene of this concert is an interior characterized only by a classical low-relief. Valentin's Caravaggism emerges not only from the subject but also from the melancholic characterization of the figures and the violent contrasts of light and shadow			
		Valentin's Caravaggism emerges not only from the subject but also from the melancholic characterization of the figures and the violent contrasts of light and shadow	Whose Caravaggism emerges not only from the subject?	Valentin's Caravaggism
		The scene of this concert is an interior characterized only by a classical low-relief.	What is an interior characterized only by a classical low-relief?	the scene of this concert
		Valentin's Caravaggism emerges not only from the subject but also from the melancholic characterization of the figures and the violent contrasts of light and shadow	Whose Caravaggism also from the melancholic characterization of the figures and the violent contrasts of light and shadow?	Valentin's Caravaggism
		Valentin's Caravaggism emerges not only from the subject but also from the melancholic characterization of the figures and the violent contrasts of light and shadow	Who also from the melancholic characterization of the figures and the violent contrasts of light and shadow?	Valentin's Caravaggism
		Valentin's Caravaggism emerges not only from the subject but also from the melancholic characterization of the figures and the violent contrasts of light and shadow	What does Valentin's Caravaggism emerge not only from?	from the subject
		Valentin's Caravaggism emerges not only from the subject but also from the melancholic characterization of the figures and the violent contrasts of light and shadow	What does Valentin's Caravaggism also from contrast of light and shadow?	from the melancholic characterization of the figures and the violent
27154-pompe.jpg	Mijtens painted in his first family portraits as early as 1638 and, as his later ones, the sitters are shown in full length in an idealized landscape that blends  Dutch and southern features. The present painting depicting Matthijs Pompe van Slingelandt (1621-1679) and his family is typical of Mijtens's classical period in the mid-1650s and clearly reveals the influence of Van Dyck's highly influential portrait style, especially in the skilful treatment of the expensive fabrics of the clothes and the elegant poses and gestures.The wealthy Matthijs Pompe van Slingelandt came from Dordrecht where he later became a councillor and alderman. He is depicted here with his second wife and his daughter of his first marriage			
		The wealthy Matthijs Pompe van Slingelandt came from Dordrecht where he later became a councillor and alderman.	Who did the wealthy Matthijs Pompe van Slingelandt come from where he later became a councillor and alderman?	from Dordrecht
		He is depicted here with his second wife and his daughter of his first marriage	Who is depicted here with his second wife and his daughter of his first marriage?	the wealthy Matthijs Pompe van Slingelandt
		Mijtens painted in his first family portraits as early as 1638 and, as his later ones, the sitters are shown in full length in an idealized landscape that blends Dutch and southern features.	What are the sitters shown in full length in an idealized landscape that blends Dutch and southern features as?	as his later ones
		The wealthy Matthijs Pompe van Slingelandt came from Dordrecht where he later became a councillor and alderman.	Who came from Dordrecht where he later became a councillor and alderman?	the wealthy Matthijs Pompe van Slingelandt
		He is depicted here with his second wife and his daughter of his first marriage	Who is the wealthy Matthijs Pompe van Slingelandt depicted here with?	with his second wife and his daughter of his first marriage
08088-frederic.jpg	Sir Charled Frederick (1709-1785) was made Knight of the Bath in 1761. This painting was executed when he was on the Grand Tour in Italy. He is shown seated next to a column and with the Pantheon outside his window			
		Sir Charled Frederick was made Knight of the Bath in 1761.	Who was Sir Charled Frederick made Knight of in 1761?	of the Bath
		He is shown seated next to a column and with the Pantheon outside his window	What is Sir Charled Frederick shown with the Pantheon outside?	outside his window
		This painting was executed when he was on the Grand Tour in Italy.	What was executed when Sir Charled Frederick was on the Grand Tour in Italy?	this painting
		He is shown seated next to a column and with the Pantheon outside his window	Who is shown with the Pantheon outside his window?	Sir Charled Frederick
		He is shown seated next to a column and with the Pantheon outside his window	What is Sir Charled Frederick shown seated next to?	to a column
		He is shown seated next to a column and with the Pantheon outside his window	What is Sir Charled Frederick shown with outside his window?	with the Pantheon
29942-flute_pl.jpg	Ostade often painted village musicians.			
		Ostade often painted village musicians.	Who did Ostade often paint?	village musicians
		Ostade often painted village musicians.	Who often painted village musicians?	Ostade
32622-madonna.jpg	In his work Puligo - according to Vasari, a talented artist but little inclined to study - showed a marked interest in the work of Andrea del Sarto, from whom he drew ideas and quotations translated into a tender, suffused style			
