img	comment	related text	question	answer
04641-kitchen.jpg	This signed and dated painting depicts a kitchen interior with a woman cooking and a boy blowing flames. The space behind the main figures recedes into a high ceilinged, open plan interior. The low viewpoint of this picture is unusual			
		The space behind the main figures recedes into a high ceilinged, open plan interior.	What recedes into a high ceilinged?	the space behind the main figures
		This signed and dated painting depicts a kitchen interior with a woman cooking and a boy blowing flames.	What depicts a kitchen interior with a woman cooking?	this signed and dated painting
		The space behind the main figures recedes into a high ceilinged, open plan interior.	Who does the space behind the main figures recede into?	into a high ceilinged
		The low viewpoint of this picture is unusual	What is unusual?	the low viewpoint of this picture
		The space behind the main figures recedes into a high ceilinged, open plan interior.	What is the high ceilinged?	open plan interior
		The space behind the main figures recedes into a high ceilinged, open plan interior.	Who is open plan interior?	the high ceilinged
08018-johnmath.jpg	This painting is a modello (the final study) for the large altarpiece which is in the Louvre since 1964			
		This painting is a modello (the final study) for the large altarpiece which is in the Louvre since 1964	What is a modello for the large altarpiece which is in the Louvre since 1964?	this painting
12238-pre_v_8.jpg	This panel is on the back predella of the Maest&#224;.The abundant use of gold in the Transfiguration, giving it an atmosphere of luminous transparency, is most appropriate to this scene. Peter, John and James, with Moses and Elijah, surround Christ, who is standing immobile in his lavishly highlighted robe. This last particular is conspicuous in the episodes after Christ's death, as if to underline the miraculous nature of the appearances.The characteristic underdrawing confirms that this panel was designed by Duccio. The condition makes it difficult to assess the extent to which the painting was executed by assistants			
		The abundant use of gold in the Transfiguration, giving it an atmosphere of luminous transparency, is most appropriate to this scene.	Where is the abundant use of gold in the Transfiguration most appropriate?	to this scene
		The abundant use of gold in the Transfiguration, giving it an atmosphere of luminous transparency, is most appropriate to this scene.	What gives gold in the Transfiguration an atmosphere of luminous transparency?	the abundant use
		The condition makes it difficult to assess the extent to which the painting was executed by assistants	What makes it difficult to assess the extent to which the painting was executed by assistants?	the condition
		Peter, John and James, with Moses and Elijah, surround Christ, who is standing immobile in his lavishly highlighted robe.	Whose lavishly highlighted robe is Christ standing immobile in?	in Peter, John and James's lavishly highlighted robe
		This panel is on the back predella of the Maest &#224;.	What is on the back predella of the Maest &#224;?	this panel
		The condition makes it difficult to assess the extent to which the painting was executed by assistants	What does the condition make difficult to assess the extent to which the painting was executed by assistants?	it
14176-071game.jpg	"This painting is a pendant of A Game of Hot Cockles. The pendants were meant to be installed in boiseries as part of a larger decorative program. They are equal in size and have similar colour schemes and compositions, and their subjects are complementary; each focuses on richly verdant gardens in which groups of figures have gathered to enjoy games in the outdoors.The two games depicted in the pendants were common in Fragonard's time. In Horse and Rider, the players have divided into two teams, one acting as a multilegged ""horse,"" bracing itself against a tree; the second team consists of ""riders"" who run and leap, one by one, onto the back of the ""horse."" Once they are all aboard, the horse team tries to shake them off.The game is played in a garden which is natural, with no signs of human manipulation; its principal motif is a gnarled and twisted tree.The pendants owe a debt to Oudry, whose designs for a tapestry cycle on the theme of ""Amusements champ&#234;tres"" include representations of Horse and Rider and Hot Cockles that are closely related to Fragonard's compositions"			
		They are equal in size and have similar color schemes and compositions, and their subjects are complementary; each focuses on richly verdant gardens in which groups of figures have gathered to enjoy games in the outdoors.	What do the pendants have?	similar color schemes and compositions
		The two games depicted in the pendants were common in Fragonard's time.	How many games depicted in the pendants were common in Fragonard's time?	the two games depicted in the pendants
		They are equal in size and have similar color schemes and compositions, and their subjects are complementary; each focuses on richly verdant gardens in which groups of figures have gathered to enjoy games in the outdoors.	What are the pendants equal in?	in size
		The game is played in a garden which is natural, with no signs of human manipulation; its principal motif is a gnarled and twisted tree.	What is the game played in?	in a garden which is natural
		Once they are all aboard, the horse team tries to shake them off.	What are all aboard?	games
		They are equal in size and have similar color schemes and compositions, and their subjects are complementary; each focuses on richly verdant gardens in which groups of figures have gathered to enjoy games in the outdoors.	What are complementary?	the pendants's subjects
16030-franc09.jpg	This is the nineth of the twenty-eight scenes (twenty-five of which were painted by Giotto) of the Legend of Saint Francis.The five scenes from The Vision of the Flaming Chariot to St Francis in Ecstasy (No. 8-12) are characterized by inferior workmanship, especially in the figures			
		The five scenes from The Vision of the Flaming Chariot to St Francis in Ecstasy (No. 8-12) are characterized by inferior workmanship, especially in the figures	What are characterized by inferior workmanship?	the five scenes from The Vision of the Flaming Chariot to St Francis in Ecstasy
		This is the nineth of the twenty-eight scenes (twenty-five of which were painted by Giotto) of the Legend of Saint Francis.	What is the nineth of the twenty-eight scenes of the Legend of Saint Francis?	this
		The five scenes from The Vision of the Flaming Chariot to St Francis in Ecstasy (No. 8-12) are characterized by inferior workmanship, especially in the figures	What are the five scenes from The Vision of the Flaming Chariot to St Francis in Ecstasy characterized by?	by inferior workmanship
		The five scenes from The Vision of the Flaming Chariot to St Francis in Ecstasy (No. 8-12) are characterized by inferior workmanship, especially in the figures	How many scenes from The Vision of the Flaming Chariot to St Francis in Ecstasy are characterized by inferior workmanship?	the five scenes from The Vision of the Flaming Chariot to St Francis in Ecstasy
36705-breakfas.jpg	Paintings of food laid out on a table was popular from the beginning of the 17th century. Floris van Schooten was an early specialist of this category. He, as well as other specialists like Floris van Dijck (1575-1651) and Nicolaes Gillis (active c. 1610-30), worked at Haarlem, but interest in this subject was not confined to Haarlem, or indeed to painters working in Holland. In every country of Europe, early Baroque artists reacted more spontaneously to the visual world than their predecessors did, and there are Flemish, French, German, Spanish, and Italian still-life painters who share the stylistic and iconographic features found in Floris van Schooten			
		Paintings of food laid out on a table was popular from the beginning of the 17th century.	What was paintings of food laid out on a table popular from?	from the beginning of the 17th century
		Floris van Schooten was an early specialist of this category.	What was Floris van Schooten an early specialist of?	of this category
		Paintings of food laid out on a table was popular from the beginning of the 17th century.	What was popular from the beginning of the 17th century?	paintings of food laid out on a table
		Floris van Schooten was an early specialist of this category.	Who was Floris van Schooten?	an early specialist of this category
08663-12s_pipe.jpg	Strongly and consciously evocative of people are the still-lifes of Chardin like the Pipe and Jug. Here it is the very essence of the objects that matters. For all Diderot's praise, Chardin is not obsessed with surface appearances but with what lies beneath. Yet the objects themselves are deliberately homely; they are possible possessions for anyone and, like Chardin's people, they suggest use. At their richest they are comparatively poor; the utensils are more often those of kitchen than dining-room; and they form in fact a logical extension of the lives that Chardin's genre pictures depict			
		Yet the objects themselves are deliberately homely; they are possible possessions for anyone and, like Chardin's people, they suggest use.	Who are deliberately homely; they suggest use?	all Diderot
		Yet the objects themselves are deliberately homely; they are possible possessions for anyone and, like Chardin's people, they suggest use.	Who are deliberately homely; they are possible possessions for anyone?	all Diderot
		Yet the objects themselves are deliberately homely; they are possible possessions for anyone and, like Chardin's people, they suggest use.	What are all Diderot deliberately homely;?	they are possible possessions for anyone
		Yet the objects themselves are deliberately homely; they are possible possessions for anyone and, like Chardin's people, they suggest use.	What are all Diderot deliberately homely; suggest use?	they
		For all Diderot's praise, Chardin is not obsessed with surface appearances but with what lies beneath.	Whose praise is Chardin not obsessed with surface appearances but with what lies beneath for?	for all Diderot's praise
		Here it is the very essence of the objects that matters.	What is evocative of people?	the very essence of the objects that matters
07906-beaneate.jpg	"The interest taken by artists and art buyers in worldly images of ""humble"" everyday life has always been of particular socio-cultural significance. Initial forays in this direction led to the evolution of the so-called ""genre"" scene, already evident in Franco-Flemish tapestries of the 15th century and in the works of Pieter Aertsen and Willem Beuckelaer in the mid-16th century. Without their example, its emergence in early Italian Baroque would probably have been quite unthinkable. The Northern Italian schools, in particular, which had always been receptive to Flemish influences, for example, showed a keen interest in the realism of the genre.A simple peasant or farm labourer is sitting down to a meal. With a wooden spoon, he greedily scoops white beans from a bowl. Onions, bread, a plate of vegetable pie, a glass half full of wine and a brightly striped earthenware jug are standing on the table. Everything in the picture is homely and simple. The food, the man, his clothing, his loud table manners and his furtive, and hardly inviting, glance towards the spectator. None of this would be particularly striking in comparison with the examples of other painters.What is truly new and quite astonishing, however, is the fact that Annibale's painterly technique and artistic approach are entirely in keeping with the rough and ready subject matter. Matt, earthy colours are applied to the canvas in thick and rugged brushstrokes. The compositional simplicity makes no attempt at sophisticated perspective or spatial structure, and the simple alignment of objects on the table is portrayed in almost clumsy foreshortening. What is revolutionary about this painting, of which several preliminary studies exist, is the deliberate lack of artifice or skill an approach that actually makes it all the more compelling"			
		Onions, bread, a plate of vegetable pie, a glass half full of wine and a brightly striped earthenware jug are standing on the table.	What is a glass half full of wine and a brightly striped earthenware jug?	bread
		Onions, bread, a plate of vegetable pie, a glass half full of wine and a brightly striped earthenware jug are standing on the table.	What are onions standing on?	on the table
		Onions, bread, a plate of vegetable pie, a glass half full of wine and a brightly striped earthenware jug are standing on the table.	What is a plate of vegetable pie?	bread
		Onions, bread, a plate of vegetable pie, a glass half full of wine and a brightly striped earthenware jug are standing on the table.	What is bread a glass half of?	full of wine and a brightly striped earthenware jug
		A simple peasant or farm labourer is sitting down to a meal.	What is a simple peasant or farm labourer sitting down to?	to a meal
		Matt, earthy colors are applied to the canvas in thick and rugged brushstrokes.	What are earthy colors applied to?	to the canvas in thick and rugged brushstrokes
23376-13venus.jpg	Of the countless Renaissance paintings of Venus and Cupid, few are as beautiful - and certainly none is quite so startling - as this humorous wedding picture. It is an allegory in which the goddess of love, surrounded by symbols of fertility and conjugal fidelity, blesses a marriage. With her right hand Venus raises a myrtle wreath through which Cupid urinates, with evident delight, onto her lap. His action may seem ludicrous to us today, but for Lotto's contemporaries a urinating child was an augury of good fortune. It has been suggested that the picture was painted in 1540 for Lotto's cousin, but an earlier date is also possible. Venus may be a portrait of the bride.			
		Of the countless Renaissance paintings of Venus and Cupid, few are as beautiful- and certainly none is quite so startling- as this humorous wedding picture.	What is none quite so startling- as?	as this humorous wedding picture
		Venus may be a portrait of the bride.	What may be a portrait of the bride?	Venus
		His action may seem ludicrous to us today, but for Lotto's contemporaries a urinating child was an augury of good fortune.	What was a urinating child an augury of for Lotto's contemporaries?	of good fortune
		It has been suggested that the picture was painted in 1540 for Lotto's cousin, but an earlier date is also possible.	What has been suggested that the picture was painted in 1540 for Lotto's cousin?	it
		It has been suggested that the picture was painted in 1540 for Lotto's cousin, but an earlier date is also possible.	When is also possible?	an earlier date
		It is an allegory in which the goddess of love, surrounded by symbols of fertility and conjugal fidelity, blesses a marriage.	Who is surrounded by symbols of fertility and conjugal fidelity?	the goddess
20190-nieuwe2.jpg	In his paintings Houckgeest chose a perspective construction with two vanishing points: one on the left-hand edge of the painting and one on the right in the picture. After he introduced his own approach to representing actual church interiors in his panel now in Hamburg, he explored the spaces of the Nieuwe Kerk and Oude Kerk for similar views. In all his paintings of Delft churches a colonnade is aligned diagonally with the picture plane and the architecture recedes to both sides. The effect is naturalistic and to some extent illusionistic. He employed this so-called diagonal perspective in nearly all his works.Houckgeest made various 'portraits' of the interior of the New Church in Delft, all of which include depictions of the tomb of Willem I of Orange, known as William the Silent. In this painting the impressive monument stands modestly amidst a forest of pillars, the surroundings being accentuated by the bright light more than the tomb.The painting is signed in monogram and dated lower right, on the nearest column base: GH 16(51)			
		In all his paintings of Delft churches a colonnade is aligned diagonally with the picture plane and the architecture recedes to both sides.	Whose all paintings of Delft churches is a colonnade aligned diagonally with the picture plane in?	in all Houckgeest's paintings of Delft churches
		In his paintings Houckgeest chose a perspective construction with two vanishing points: one on the left-hand edge of the painting and one on the right in the picture.	What did Houckgeest choose a perspective construction with two vanishing points: one on the left-hand edge of the painting and one on the right in the picture in?	in his paintings
		In all his paintings of Delft churches a colonnade is aligned diagonally with the picture plane and the architecture recedes to both sides.	What is a colonnade aligned diagonally with in all Houckgeest's paintings of Delft churches?	with the picture plane
		After he introduced his own approach to representing actual church interiors in his panel now in Hamburg, he explored the spaces of the Nieuwe Kerk and Oude Kerk for similar views.	What did Houckgeest explore for similar views?	the spaces of the Nieuwe Kerk and Oude Kerk
		The painting is signed in monogram and dated lower right, on the nearest column base: GH 16	What is the painting signed in?	in monogram
		In all his paintings of Delft churches a colonnade is aligned diagonally with the picture plane and the architecture recedes to both sides.	What is aligned diagonally with the picture plane in all Houckgeest's paintings of Delft churches?	a colonnade
08316-virgin_c.jpg	The panel originates from the Hospital Church of SS. Giovanni e Niccol&#242;, Florence. (The church and the attached hospital seem to have gone under several different names.) The two donors at the bottom of the panel are identified as Bartolomeo and Bindo Benini, two brothers who were linked together in their patronage. They were generous benefactors of the Camaldolese monastery of Santa Maria degli Angeli, Florence and they commissioned an altarpiece for the high altar of the church of SS. Giovanni e Niccol&#242; from Nardo di Cione, and an other altarpiece with the present Virgin and Child in the centre from the Pisan painter Cecco di Pietro. The central panel was flanked by standing saints, now in the Mus�e du Petit Palais, Avignon			
		Giovanni e Niccol &#242; from Nardo di Cione, and an other altarpiece with the present Virgin and Child in the center from the Pisan painter Cecco di Pietro.	What did e niccol from Nardo di Cione, and an other altarpiece with the present Virgin and Child in the center from the Pisan painter Cecco di Pietro?	&#242;
		They were generous benefactors of the Camaldolese monastery of Santa Maria degli Angeli, Florence and they commissioned an altarpiece for the high altar of the church of SS.	Who commissioned an altarpiece for the high altar of the church of SS?	the two donors at the bottom of the panel
		Giovanni e Niccol &#242; from Nardo di Cione, and an other altarpiece with the present Virgin and Child in the center from the Pisan painter Cecco di Pietro.	What did e niccol &#242; from from the Pisan painter Cecco di Pietro?	from Nardo di Cione, and an other altarpiece with the present Virgin and Child in the center
		The two donors at the bottom of the panel are identified as Bartolomeo and Bindo Benini, two brothers who were linked together in their patronage.	Who is Bartolomeo and Bindo Benini?	two brothers who were linked together in the two donors at the bottom of the panel's patronage
		They were generous benefactors of the Camaldolese monastery of Santa Maria degli Angeli, Florence and they commissioned an altarpiece for the high altar of the church of SS.	What was Santa Maria degli Angeli?	Florence
		They were generous benefactors of the Camaldolese monastery of Santa Maria degli Angeli, Florence and they commissioned an altarpiece for the high altar of the church of SS.	What were the two donors at the bottom of the panel generous benefactors of?	of the Camaldolese monastery of Santa Maria degli Angeli
10258-4melanc1.jpg	Four years after Cranach treated this subject based on D�rer's engraving, Cranach freed himself from D�rer's model. This is particularly evident in the figure of melancholy herself. Comparing with the engraving, an erotic dynamism rather than contemplative passivity can be observed in the painting			
		Comparing with the engraving, an erotic dynamism rather than contemplative passivity can be observed in the painting	What can an erotic dynamism rather than contemplative passivity be observed in?	in the painting
		Four years after Cranach treated this subject based on Drer's engraving, Cranach freed himself from Drer's model.	What did Cranach treat?	this subject based on Drer's engraving
		Four years after Cranach treated this subject based on Drer's engraving, Cranach freed himself from Drer's model.	Who freed himself from Drer's model?	Cranach
		Four years after Cranach treated this subject based on Drer's engraving, Cranach freed himself from Drer's model.	Whose model did Cranach free himself from?	from Drer's model
		Four years after Cranach treated this subject based on Drer's engraving, Cranach freed himself from Drer's model.	Who did Cranach free from Drer's model?	himself
		Four years after Cranach treated this subject based on Drer's engraving, Cranach freed himself from Drer's model.	What did Cranach free himself from?	from Drer's model
23469-petrikir.jpg	The altarpiece depicts the Resurrection of Christ			
		The altarpiece depicts the Resurrection of Christ	What does the altarpiece depict the Resurrection of?	of Christ
		The altarpiece depicts the Resurrection of Christ	What depicts the Resurrection of Christ?	the altarpiece
		The altarpiece depicts the Resurrection of Christ	What does the altarpiece depict?	the Resurrection of Christ
31196-92decor3.jpg	This fragment is on the west pillar of the entry arch of the Cappella Maggiore in San Francesco, Arezzo			
		This fragment is on the west pillar of the entry arch of the Cappella Maggiore in San Francesco, Arezzo	What is on the west pillar of the entry arch of the Cappella Maggiore in San Francesco?	this fragment
		This fragment is on the west pillar of the entry arch of the Cappella Maggiore in San Francesco, Arezzo	Who is Arezzo?	San Francesco
		This fragment is on the west pillar of the entry arch of the Cappella Maggiore in San Francesco, Arezzo	What is San Francesco?	Arezzo
32343-11ignazi.jpg	On the ceiling of the nave St Ignatius is depicted in a state of ecstasy, and functions as a mediator between heaven and earth. Issuing from his heart are four rays of flame radiating outwards toward elaborate animated groupings representing the four corners of the globe. These personifications sit enthroned above monstrous giants. The four groupings suggest the worldwide reach of the Jesuits' missionary activity			
		On the ceiling of the nave St Ignatius is depicted in a state of ecstasy, and functions as a mediator between heaven and earth.	What is St Ignatius depicted in a state of ecstasy, and functions as a mediator between heaven and earth on?	on the ceiling of the nave
		The four groupings suggest the worldwide reach of the Jesuits ' missionary activity	What do the four groupings suggest the worldwide reach of?	of the Jesuits ' missionary activity
		Issuing from his heart are four rays of flame radiating outwards toward elaborate animated groupings representing the four corners of the globe.	How many rays of flame are issuing from St Ignatius's heart radiating outwards toward elaborate animated groupings representing the four corners of the globe?	four rays of flame
		Issuing from his heart are four rays of flame radiating outwards toward elaborate animated groupings representing the four corners of the globe.	What are issuing from St Ignatius's heart four rays of flame radiating toward elaborate animated groupings representing the four corners of the globe?	outwards
		Issuing from his heart are four rays of flame radiating outwards toward elaborate animated groupings representing the four corners of the globe.	What are issuing from St Ignatius's heart radiating outwards toward elaborate animated groupings representing the four corners of the globe?	four rays of flame
		On the ceiling of the nave St Ignatius is depicted in a state of ecstasy, and functions as a mediator between heaven and earth.	Who is St Ignatius depicted in a state of ecstasy, and functions as on the ceiling of the nave?	as a mediator between heaven and earth
32640-flight_e.jpg	The painting is signed centre left: APynacker			
		The painting is signed center left: APynacker	What is signed center left: APynacker?	the painting
		The painting is signed center left: APynacker	What is the painting signed?	center left: APynacker
44412-rainbow.jpg	This late work of the artist, depicting a landscape near Chesterfield, shows reminiscences of his journey to Italy			
		This late work of the artist, depicting a landscape near Chesterfield, shows reminiscences of his journey to Italy	What shows reminiscences of his journey to Italy?	this late work of the artist
		This late work of the artist, depicting a landscape near Chesterfield, shows reminiscences of his journey to Italy	What depicts a landscape near Chesterfield?	this late work
43777-12festiv.jpg	Set in a curiously weightless landscape, an irregular row of trees enters the picture at an angle, affording us glimpses of meadows, stretches of water and buildings, with beyond a distant hill and a plane that vanishes into the depths. We see a number of couples, some reclining, some out walking, and a child and a small dog, both at the centre of the picture if not immediately visible. Opposite the soft, hazy trees that dominate the left half of the picture, the right-hand side is commanded by a statue of Venus, who has confiscated a quiver full of arrows from her son, Cupid.A happy moment has been caught here by the painter's art, like a snapshot that captures a fleeting moment from the past &#151; a gaze over a shoulder, a spontaneous gesture &#151; and lends it permanence. Yet it would be absurd to assume that this scene was based on a real occurrence: the picture is a poetic invention by a painter, is itself the experience, and not a depiction			
		We see a number of couples, some reclining, some out walking, and a child and a small dog, both at the center of the picture if not immediately visible.	What is the reclining?	some out walking, and a child and a small dog,
		Opposite the soft, hazy trees that dominate the left half of the picture, the right-hand side is commanded by a statue of Venus, who has confiscated a quiver full of arrows from her son, Cupid.	What is commanded by a statue of Venus?	the right-hand side
		A happy moment has been caught here by the painter's art, like a snapshot that captures a fleeting moment from the past &#151; a gaze over a shoulder, a spontaneous gesture &#151; and lends it permanence.	What is the shoulder?	a spontaneous gesture &#151;
		We see a number of couples, some reclining, some out walking, and a child and a small dog, both at the center of the picture if not immediately visible.	What are some reclining?	couples
		We see a number of couples, some reclining, some out walking, and a child and a small dog, both at the center of the picture if not immediately visible.	What is some out walking, and a child and a small dog, ?	the reclining
		A happy moment has been caught here by the painter's art, like a snapshot that captures a fleeting moment from the past &#151; a gaze over a shoulder, a spontaneous gesture &#151; and lends it permanence.	What is a spontaneous gesture &#151;?	the shoulder
38579-peasants.jpg	Teniers depicts peasant life as seen in an idealised view by the urban and aristocratic landowners middle class. No moralising tone is evident in his depiction of this merry company			
		No moralising tone is evident in his depiction of this merry company	What is no moralising tone evident in?	in Teniers's depiction of this merry company
		Teniers depicts peasant life as seen in an idealised view by the urban and aristocratic landowners middle class.	Who depicts peasant life as seen in an idealised view by the urban and aristocratic landowners middle class?	Teniers
		Teniers depicts peasant life as seen in an idealised view by the urban and aristocratic landowners middle class.	What does Teniers depict peasant life as?	as seen in an idealised view by the urban and aristocratic landowners middle class
		Teniers depicts peasant life as seen in an idealised view by the urban and aristocratic landowners middle class.	What does Teniers depict as seen in an idealised view by the urban and aristocratic landowners middle class?	peasant life
18352-1503grec.jpg	El Greco treated the theme many times in Spain, there are seven closely related versions of this successful composition for private meditation. The earliest dates from soon after the Espolio, to which it is essentially related. The subject of the Espolio is not repeated, but the Christ becomes the prototype for the Christ Carrying the Cross. This is a signed, late version.The reason for the popularity of El Greco's devotional paintings is obvious. Not only are they brilliantly rendered; they also capture the piety and emotion of Counter-Reformation spirituality and provided a stimulus for prayer and devotion			
		The subject of the Espolio is not repeated, but the Christ becomes the prototype for the Christ Carrying the Cross.	Who becomes the prototype for the Christ Carrying the Cross?	the Christ
		This is a signed, late version.	What is a signed, late version?	this
		The subject of the Espolio is not repeated, but the Christ becomes the prototype for the Christ Carrying the Cross.	What does the Christ become?	the prototype for the Christ Carrying the Cross
		Not only are they brilliantly rendered; they also capture the piety and emotion of Counter-Reformation spirituality and provided a stimulus for prayer and devotion	Who also capture the piety and emotion of Counter-Reformation spirituality?	they
		Not only are they brilliantly rendered; they also capture the piety and emotion of Counter-Reformation spirituality and provided a stimulus for prayer and devotion	What also capture the piety and emotion of Counter-Reformation spirituality?	this
		The reason for the popularity of El Greco's devotional paintings is obvious.	What is obvious?	the reason for the popularity of El Greco's devotional paintings
23744-welzer1.jpg	Hans Maler mainly worked in Schwatz, Tyrol, and painted portraits for merchants and for the Imperial Court in Innsbruck. The inscriptions on this portrait and on its companion-piece, the Portrait of Maria Welzer, n�e T&#228;nzel, depicting his wife, identify the two sitters as a young couple of Carinthian descent			
		The inscriptions on this portrait and on its companion-piece, the Portrait of Maria Welzer, ne T &#228; nzel, depicting his wife, identify the two sitters as a young couple of Carinthian descent	What is Maria Welzer?	ne T &#228; nzel
		The inscriptions on this portrait and on its companion-piece, the Portrait of Maria Welzer, ne T &#228; nzel, depicting his wife, identify the two sitters as a young couple of Carinthian descent	What identify the two sitters as a young couple of Carinthian descent?	the inscriptions on this portrait and on its companion-piece
		Hans Maler mainly worked in Schwatz, Tyrol, and painted portraits for merchants and for the Imperial Court in Innsbruck.	Who mainly worked in Schwatz, Tyrol, and painted portraits for merchants and for the Imperial Court in Innsbruck?	Hans Maler
		The inscriptions on this portrait and on its companion-piece, the Portrait of Maria Welzer, ne T &#228; nzel, depicting his wife, identify the two sitters as a young couple of Carinthian descent	Who is ne T &#228; nzel?	Maria Welzer
		The inscriptions on this portrait and on its companion-piece, the Portrait of Maria Welzer, ne T &#228; nzel, depicting his wife, identify the two sitters as a young couple of Carinthian descent	Who is the Portrait of Maria Welzer depicting Hans Maler's wife?	this portrait's companion-piece
		Hans Maler mainly worked in Schwatz, Tyrol, and painted portraits for merchants and for the Imperial Court in Innsbruck.	What did Hans Maler mainly work in for merchants and for the Imperial Court in Innsbruck?	in Schwatz, Tyrol, and painted portraits
08103-balcony.jpg	In the course of her studies in Europe, Mary Cassatt traveled widely. In Spain she visited Seville where she painted the present canvas			
		In Spain she visited Seville where she painted the present canvas	Who visited Seville where she painted the present canvas in Spain?	Mary Cassatt
		In Spain she visited Seville where she painted the present canvas	What did Mary Cassatt visit Seville where she painted the present canvas in?	in Spain
		In Spain she visited Seville where she painted the present canvas	What did Mary Cassatt visit in Spain?	Seville where she painted the present canvas
		In Spain she visited Seville where she painted the present canvas	Where did Mary Cassatt visit Seville where she painted the present canvas?	in Spain
		In the course of her studies in Europe, Mary Cassatt traveled widely.	What did Mary Cassatt travel widely in?	in the course of her studies in Europe
17942-scheveni.jpg	In Holland in the seventeenth century it was customary for painters to specialize in one field, or even one subject. Painters who specialized in figure painting sought the help of another artist for the execution of a landscape, while the landscape painter would often ask a colleague to paint the human or animal figures or still-lifes that he wanted to include in his composition; it was very seldom that anyone who had established his name in a certain field was prepared to undertake a different kind of work. In fact specialization was carried to such lengths that some artists did not paint landscapes in general but restricted themselves to seascapes, twilight landscapes, townscapes or churches.Such small paintings were produced comparatively quickly and in large numbers at quite modest prices. It is characteristic of the situation that Jan van Goyen, a famous painter of Dutch seascapes, was obliged to deal in tulip bulbs to make ends meet; moreover, he often got more for his tulips than for some of his paintings. During his youth Van Goyen was the pupil of Esaias van de Velde, and painted a great variety of landscapes in warm, brownish tones. Gradually, however, his interest became centred on the sea, the greyish, cloudy coast and the flat coastal plains under an enormous sky. It was in this type of scene that he created his masterpieces			
		Such small paintings were produced comparatively quickly and in large numbers at quite modest prices.	What were such small paintings produced comparatively quickly and in large numbers at?	at quite modest prices
		In fact specialization was carried to such lengths that some artists did not paint landscapes in general but restricted themselves to seascapes, twilight landscapes, townscapes or churches.	What was specialization carried to such lengths that some artists did not paint in general?	landscapes
		In fact specialization was carried to such lengths that some artists did not paint landscapes in general but restricted themselves to seascapes, twilight landscapes, townscapes or churches.	What was specialization carried to such lengths?	that some artists did not paint landscapes in general
		Such small paintings were produced comparatively quickly and in large numbers at quite modest prices.	What were produced comparatively quickly and in large numbers at quite modest prices?	such small paintings
		Gradually, however, his interest became centred on the sea, the greyish, cloudy coast and the flat coastal plains under an enormous sky.	What did Van Goyen's interest become centred on?	on the sea, the greyish, cloudy coast and the flat coastal plains under an enormous sky
		In fact specialization was carried to such lengths that some artists did not paint landscapes in general but restricted themselves to seascapes, twilight landscapes, townscapes or churches.	What was specialization carried to that some artists did not paint landscapes in general?	to such lengths
04752-shepherd.jpg	The symbolism of Christ and Christians as shepherd and sheep is founded on the parables of Luke (15:3-7) and John (10:1-18). Its translation into visual terms is largely confined to early Christian art. It is rarely encountered in painting after the Middle Ages. The shepherd became element of pastoral scenes.			
		The symbolism of Christ and Christians as shepherd and sheep is founded on the parables of Luke and John.	What is the symbolism of Christ and Christians as shepherd and sheep founded on?	on the parables of Luke and John
		The shepherd became element of pastoral scenes.	Who became element of pastoral scenes?	the shepherd
		The symbolism of Christ and Christians as shepherd and sheep is founded on the parables of Luke and John.	What is founded on the parables of Luke and John?	the symbolism of Christ and Christians as shepherd and sheep
