img	comment	related text	question	answer
		The theme of the walled city on the water is reminiscent of the capriccios Luca Carlevaris and Marco Ricci painted some fifty or sixty years earlier under the influence of seventeenth-century Roman examples.	What is the theme of the walled city on the water reminiscent of the capriccios under?	Luca Carlevaris and Marco Ricci painted some fifty or sixty years earlier under the influence of seventeenth-century Roman examples
04589-temptati.jpg	In this painting the refinement of the colouring and complexity of poses are linked to the typically late Mannerist quest for technical prowess; yet the attempt to return to a more direct expression of physical reality can be observed			
		In this painting the refinement of the coloring and complexity of poses are linked to the typically late Mannerist quest for technical prowess; yet the attempt to return to a more direct expression of physical reality can be observed	What does the refinement of the coloring and complexity of pose are linked to the typically late Mannerist quest for technical prowess in?	in this painting
		In this painting the refinement of the coloring and complexity of poses are linked to the typically late Mannerist quest for technical prowess; yet the attempt to return to a more direct expression of physical reality can be observed	What can be observed?	the attempt to return to a more direct expression of physical reality
15104-magi.jpg	The left side of the painting was cut, originally Saint John was depicted behind Mary, and the motive of hand kissing was in the centre of the composition			
		The left side of the painting was cut, originally Saint John was depicted behind Mary, and the motive of hand kissing was in the center of the composition	What was cut?	the left side of the painting
		The left side of the painting was cut, originally Saint John was depicted behind Mary, and the motive of hand kissing was in the center of the composition	Who was depicted behind Mary?	Saint John
		The left side of the painting was cut, originally Saint John was depicted behind Mary, and the motive of hand kissing was in the center of the composition	Who was Saint John depicted behind?	behind Mary
		The left side of the painting was cut, originally Saint John was depicted behind Mary, and the motive of hand kissing was in the center of the composition	What was in the center of the composition?	the motive of hand kissing
		The left side of the painting was cut, originally Saint John was depicted behind Mary, and the motive of hand kissing was in the center of the composition	Where was the motive of hand kissing?	in the center of the composition
		The left side of the painting was cut, originally Saint John was depicted behind Mary, and the motive of hand kissing was in the center of the composition	What was the motive of hand kissing in?	in the center of the composition
36582-paolo_f1.jpg	The painting illustrates a famous episode from the fifth canto of Dante's Inferno, in which Dante and Virgil see Paolo and Francesca condemned to the darkness of Hell with the souls of the lustful. This is the prime version of a composition Scheffer repeated several times and it has a frame which he specially devised to suit the subject.			
		This is the prime version of a composition Scheffer repeated several times and it has a frame which he specially devised to suit the subject.	What has a frame which a composition Scheffer repeated several times specially devised to suit the subject?	this
		This is the prime version of a composition Scheffer repeated several times and it has a frame which he specially devised to suit the subject.	What is the prime version of a composition Scheffer repeated several times?	this
		The painting illustrates a famous episode from the fifth canto of Dante's Inferno, in which Dante and Virgil see Paolo and Francesca condemned to the darkness of Hell with the souls of the lustful.	What illustrates a famous episode from the fifth canto of Dante's Inferno?	the painting
		The painting illustrates a famous episode from the fifth canto of Dante's Inferno, in which Dante and Virgil see Paolo and Francesca condemned to the darkness of Hell with the souls of the lustful.	What does the painting illustrate?	a famous episode from the fifth canto of Dante's Inferno
00930-30coron.jpg	Fra Angelico dedicated several of his works to the scene of Mary's coronation (Louvre, Paris; Museo di San Marco, Florence, Uffizi, Florence). In these pictures the ceremoniousness of the event is lessened by the gentle charm of the details.This painting is from the church of Sant'Egidio of Ospedale di Santa Maria Nuova in Florence. Its approach is special in that it presents the scene in the sky, floating on clouds, thus placing Jesus and Mary and their surrounding entourage in an interesting perspective. Spatial relations are illustrated by the use of size differences, the virtuoso rendering of light-rays, and colour perspective.The angelic choir greets the Queen of Heavens with song and dance. In the right foreground, with his back to the viewer, an angel dressed in blue plays the portative organ; his companion to the left a stringed instrument. Above, on both sides of the main group, the trumpets are raised high above the heads. Among the other instruments we can recognize a beautiful lute on the left, and a small oval-shaped violin (or mandola) on the right. The inner ring is composed of six tall, dancing angels; their flowing robes and the position of their hands indicate the direction of their movement			
		Among the other instruments we can recognize a beautiful lute on the left, and a small oval-shaped violin (or mandola) on the right.	What can clouds recognize on the right among the other instruments?	a beautiful lute on the left, and a small oval-shaped violin (or mandola)
		In the right foreground, with his back to the viewer, an angel dressed in blue plays the portative organ; his companion to the left a stringed instrument.	What does an angel dressed in blue play the portative organ with?	with the Queen of Heavens's back to the viewer
		Among the other instruments we can recognize a beautiful lute on the left, and a small oval-shaped violin (or mandola) on the right.	What can clouds recognize a beautiful lute on the left, and a small oval-shaped violin (or mandola) on the right among?	among the other instruments
		In the right foreground, with his back to the viewer, an angel dressed in blue plays the portative organ; his companion to the left a stringed instrument.	What does an angel dressed in blue play with the Queen of Heavens's back to the viewer?	the portative organ
		The inner ring is composed of six tall, dancing angels; their flowing robes and the position of their hands indicate the direction of their movement	What do six's flowing robes and the position of their hands indicate the direction of?	of their movement
		Spatial relations are illustrated by the use of size differences, the virtuoso rendering of light-rays, and color perspective.	What are illustrated by the use of size differences, the virtuoso rendering of light-rays, and color perspective?	spatial relations
24485-01view.jpg	The Bardi di Vernio Chapel in Santa Croce is one of the ten that were built at the same time as the transept between 1295 and 1310. It is located in the northern arm of the transept. The chapel was frescoed c. 1335 by Maso di Banco, one of Giotto's pupils and followers. Patronage of this chapel was not transferred to the Bardi di Vernio until 1602. In the fourteenth century it was the Bardi di Mangona, a branch of the family named after the Castello di Mangona near Florence, who were its patrons.In the upper part of the left (north) wall the St Sylvester cycle of Maso di Banco can be found. The two tomb monuments are unusually elaborated for family chapels of this period. The larger of the two, whose sarcophagus and marble baldachin were later added to the niche decorated by Maso, was for the male member of the family, the smaller one (the arcosolium, an arched recess used as a place of entombment) for the female members. Maso painted only the front wall of the latter, the interior of the niche is attributed to Taddeo Gaddi.On the fresco a male member of the Bardi family kneels on his sarcophagus, quite alone on the desolate plain of the afterlife. His sarcophagus is decorated with marble reliefs of the Man of Sorrows and the Bardi arms, while the image of Christ as a judge, displaying his wounds and surrounded by angels is painted in fresco on the wall above			
		The chapel was frescoed c. 1335 by Maso di Banco, one of Giotto's pupils and followers.	Who was Maso di Banco one of?	of Giotto's pupils and followers
		The chapel was frescoed c. 1335 by Maso di Banco, one of Giotto's pupils and followers.	Whose pupils and followers was Maso di Banco one of?	of Giotto's pupils and followers
		In the fourteenth century it was the Bardi di Mangona, a branch of the family named after the Castello di Mangona near Florence, who were its patrons.	What was the Bardi di Mangona a branch of near Florence?	of the family named after the Castello di Mangona
		The Bardi di Vernio Chapel in Santa Croce is one of the ten that were built at the same time as the transept between 1295 and 1310.	What is one of the ten that were built at the same time as the transept between 1295 and 1310?	the Bardi di Vernio Chapel in Santa Croce
		In the upper part of the left wall the St Sylvester cycle of Maso di Banco can be found.	What can the St Sylvester cycle of Maso di Banco be found in?	in the upper part of the left wall
		Maso painted only the front wall of the latter, the interior of the niche is attributed to Taddeo Gaddi.	Where did Maso paint only the front wall of the latter, the interior of the niche is attributed?	to Taddeo Gaddi
18424-2105grec.jpg	This portrait is an example of El Greco's late work. Juan Pardo de Tavera (1472-1545) held both important ecclesiastical and political offices under Charles V, being active among other things as Grand Inquisitor and government chief of Castile. He founded in 1541 the Hospital de San Juan Bautista. By the time of his portrayal, however, he had long been deceased, the portrait was commissioned by Pedro Salazar de Mendoza, an important figure in Toledo's religious life, and the administrator of the Hospital de San Juan Bautista.The painting is signed at the bottom right			
		Juan Pardo de Tavera held both important ecclesiastical and political offices under Charles V, being active among other things as Grand Inquisitor and government chief of Castile.	Who did Juan Pardo de Tavera hold under Charles V?	both important ecclesiastical and political offices
		Juan Pardo de Tavera held both important ecclesiastical and political offices under Charles V, being active among other things as Grand Inquisitor and government chief of Castile.	What did Juan Pardo de Tavera hold both important ecclesiastical and political offices under?	under Charles V
		Juan Pardo de Tavera held both important ecclesiastical and political offices under Charles V, being active among other things as Grand Inquisitor and government chief of Castile.	What was Juan Pardo de Tavera active among?	among other things as Grand Inquisitor and government chief of Castile
		He founded in 1541 the Hospital de San Juan Bautista.	Who founded in 1541 the Hospital de San Juan Bautista?	Juan Pardo de Tavera
		Juan Pardo de Tavera held both important ecclesiastical and political offices under Charles V, being active among other things as Grand Inquisitor and government chief of Castile.	Who was active among other things as Grand Inquisitor and government chief of Castile?	Juan Pardo de Tavera
		He founded in 1541 the Hospital de San Juan Bautista.	When did Juan Pardo de Tavera found the Hospital de San Juan Bautista?	in 1541
21949-4lastsu3.jpg	"Leonardo's painting of the Last Supper was constructed symmetrically according to the laws of central perspective, with a main figure, Jesus, in the centre. He is physically and psychologically isolated from the other figures and with his hands is pointing to the bread and wine, making the introduction of the Eucharist the central event. In Leonardo's conception, the other figures are reacting directly to Jesus, and at the same time, some of them are coming into contact with each other.James the Great, whose mouth is opened in astonishment, is sitting on the right next to Jesus, and spreading out his arms as if trying to say to the two disciples behind him, who are attempting to command the attention of Jesus with their eloquent gestures and the way they are pushing forward, that they should be quiet and listen.James the Less, the second from the left, places his hand on Peter's back, while Andrew next to him is still holding his hands before him and speaking, but his eyes are already seeking out Jesus. Peter and John are facing each other deep in conversation, just like the group of three on the far right who still seem to be animatedly discussing the previous announcement of the existence of a traitor.That this announcement has indeed already taken place is proven by the behaviour of John and Peter. In contrast with the usual manner of depiction, in which John is lying against Christ's chest, here Leonardo refers to the Gospel of St John (13:24): ""Simon Peter therefore beckoned to him, that he should ask who it should be of whom he spake.""By combining these two apostles into a group with Judas in this manner, Leonardo was distancing himself from the traditional scheme of depiction used for Last Suppers, according to which Peter and John sat to the right and left of Jesus. In contrast to the other apostles, however, he characterized them so clearly that they are identifiable to the observer. He identified Peter by means of the threatening dagger that he would, at dawn, use to cut off the ear of Malchus, one of the soldiers arresting Jesus.John, the favourite disciple, is wearing red and blue garments as is Jesus, and is seated at his right hand, the most honourable place. But Judas above all was clearly characterized by Leonardo, for he was not, as was customary, placed in the centre of the picture in front of the table, but placed amongst the row of disciples. He is identified by means of several motifs such as his reaching for the bread, the purse containing the reward for his treachery and the knocking over of a saltcellar, a sign of misfortune. Leonardo even formally expressed his isolation from the group by depicting him as the only one whose upper body is leaning against the table, shrinking back from Jesus"			
		He identified Peter by means of the threatening dagger that he would, at dawn, use to cut off the ear of Malchus, one of the soldiers arresting Jesus.	Who was Malchus?	one of the soldiers arresting Jesus
		In Leonardo's conception, the other figures are reacting directly to Jesus, and at the same time, some of them are coming into contact with each other.	Who are the other figures reacting directly to?	to Jesus
		``Leonardo's painting of the Last Supper was constructed symmetrically according to the laws of central perspective, with a main figure, Jesus, in the center.	What was Jesus?	the main figure
		He is physically and psychologically isolated from the other figures and with his hands is pointing to the bread and wine, making the introduction of the Eucharist the central event.	What is Jesus with pointing to the bread and wine?	with his hands
		He identified Peter by means of the threatening dagger that he would, at dawn, use to cut off the ear of Malchus, one of the soldiers arresting Jesus.	What did Jesus identify Peter by means of the threatening dagger that he would use to cut off?	the ear of Malchus
		He is physically and psychologically isolated from the other figures and with his hands is pointing to the bread and wine, making the introduction of the Eucharist the central event.	Who with his hands is pointing to the bread and wine?	Jesus
03093-calvary.jpg	Traditionally the painting was ascribed to Pieter Bruegel the Elder, however, now Baltens' authorship is fully recognised. The composition was probably inspired, but only in the broadest of outlines, by Pieter Bruegel's painting of this subject, dated 1564, now in Vienna, Kunsthistorisches Museum, which Baltens must have known in Antwerp			
		The composition was probably inspired, but only in the broadest of outlines, by Pieter Bruegel's painting of this subject, dated 1564, now in Vienna, Kunsthistorisches Museum, which Baltens must have known in Antwerp	Who must Kunsthistorisches Museum have known in Antwerp?	Baltens
		Traditionally the painting was ascribed to Pieter Bruegel the Elder, however, now Baltens ' authorship is fully recognized.	What was ascribed to Pieter Bruegel the Elder?	the painting
		The composition was probably inspired, but only in the broadest of outlines, by Pieter Bruegel's painting of this subject, dated 1564, now in Vienna, Kunsthistorisches Museum, which Baltens must have known in Antwerp	Where must Baltens Kunsthistorisches Museum have known?	in Antwerp
		The composition was probably inspired, but only in the broadest of outlines, by Pieter Bruegel's painting of this subject, dated 1564, now in Vienna, Kunsthistorisches Museum, which Baltens must have known in Antwerp	What was probably inspired?	the composition
		The composition was probably inspired, but only in the broadest of outlines, by Pieter Bruegel's painting of this subject, dated 1564, now in Vienna, Kunsthistorisches Museum, which Baltens must have known in Antwerp	What must Baltens Kunsthistorisches Museum have known in?	in Antwerp
		The composition was probably inspired, but only in the broadest of outlines, by Pieter Bruegel's painting of this subject, dated 1564, now in Vienna, Kunsthistorisches Museum, which Baltens must have known in Antwerp	What must Baltens have known in Antwerp?	Kunsthistorisches Museum
20320-mountain.jpg	The painting represents a mountain landscape with a hunting party			
		The painting represents a mountain landscape with a hunting party	What does the painting represent?	a mountain landscape with a hunting party
		The painting represents a mountain landscape with a hunting party	What represents a mountain landscape with a hunting party?	the painting
08705-pieta.jpg	The figures, which might have been taken from Gothic sculpture, are placed before a chased golden background. To the left of the middle distance is the view of a small town with spires, to the right austere mountains. The suffering figure of the Virgin dominates the painting. No longer young, her pallid face is immobile in its grief. Her blue mantle covers her head, revealing a white veil, and spreads out in huge folds to her feet. In a strange pose, the back arched, the body rigid, Christ, a white cloth wrapped across his loins, appears to be floating on her lap. A young St John bends in loving tenderness above him, with the kneeling donor beside St John. On the right the mourning, pitiful figure of St Mary Magdalen completes the diagonal line arching over the Virgin and St John to the donor. The yellow-lined red cloak of the Magdalen extends around her in a great curve. Her left hand holds the vase of ointment, with the right she presses the edge of her cloak to her eye.Its concentrated emotion, dramatic force and religious content make this painting the supreme manifestation in mediaeval art of the tragedy of Christ, only softened by the tender expression on St John's face. The Virgin's sorrow is profound and austere, almost unbending; the Magdalen's is softer, more womanly. This masterpiece has been claimed for many schools, including the Catalan and Portuguese, but it seems almost certain that the painter was the French Charonton. With this work the master enriched French and European painting with one of the finest representations of the Piet&#224; in existence			
		Her left hand holds the vase of ointment, with the right she presses the edge of her cloak to her eye.	What does St Mary Magdalen's left hand hold?	the vase of ointment
		The figures, which might have been taken from Gothic sculpture, are placed before a chased golden background.	What did a chase?	golden background
		The figures, which might have been taken from Gothic sculpture, are placed before a chased golden background.	What might have been taken from Gothic sculpture?	the figures
		This masterpiece has been claimed for many schools, including the Catalan and Portuguese, but it seems almost certain that the painter was the French Charonton.	What has been claimed for many schools?	this masterpiece
		Its concentrated emotion, dramatic force and religious content make this painting the supreme manifestation in mediaeval art of the tragedy of Christ, only softened by the tender expression on St John's face.	What was Christ only softened by?	by the tender expression on St John's face
		This masterpiece has been claimed for many schools, including the Catalan and Portuguese, but it seems almost certain that the painter was the French Charonton.	What seems almost certain that the painter was the French Charonton?	this masterpiece
07640-descent.jpg	The painting was executed for the church of San Felipe Reale in Madrid.The artist was an Italian painter of religious subjects who settled in Spain and was one of the first to work in a Baroque style there. He was the elder brother of Vicente Carducho			
		He was the elder brother of Vicente Carducho	Who was the artist the elder brother of?	of Vicente Carducho
		The artist was an Italian painter of religious subjects who settled in Spain and was one of the first to work in a Baroque style there.	Who was an Italian painter of religious subjects who settled in Spain?	the artist
		The artist was an Italian painter of religious subjects who settled in Spain and was one of the first to work in a Baroque style there.	Who was one of the first to work in a Baroque style there?	the artist
		The artist was an Italian painter of religious subjects who settled in Spain and was one of the first to work in a Baroque style there.	What was the artist one of to work in a Baroque style there?	of the first
		He was the elder brother of Vicente Carducho	Who was the elder brother of Vicente Carducho?	the artist
		The artist was an Italian painter of religious subjects who settled in Spain and was one of the first to work in a Baroque style there.	What was the artist to work in a Baroque style there?	one of the first
39738-04organ.jpg	This is another original version of the Venus and Cupid theme, this time showing the young Philip II playing the organ. These paintings of Venus are not based on any mythological theme. It has been suggested that a possible explanation for the exceptional combination of a contemporary (in this case even identifiable) person and a naked woman would be an allegory of the senses. The naked skin, the beauty of the scene, and the sound of the organ could represent the senses of touch, sight and hearing			
		These paintings of Venus are not based on any mythological theme.	What are not based on any mythological theme?	these paintings of Venus
		It has been suggested that a possible explanation for the exceptional combination of a contemporary (in this case even identifiable) person and a naked woman would be an allegory of the senses.	What has been suggested that a possible explanation for the exceptional combination of a contemporary person and a naked woman would be an allegory of the senses?	this
		This is another original version of the Venus and Cupid theme, this time showing the young Philip II playing the organ.	When is the Venus and Cupid theme?	this time showing the young Philip II playing the organ
		The naked skin, the beauty of the scene, and the sound of the organ could represent the senses of touch, sight and hearing	What could represent the senses of touch?	the naked skin and the sound of the organ
		The naked skin, the beauty of the scene, and the sound of the organ could represent the senses of touch, sight and hearing	What could the naked skin and the sound of the organ represent?	the senses of touch
		The naked skin, the beauty of the scene, and the sound of the organ could represent the senses of touch, sight and hearing	What could the naked skin and the sound of the organ represent the senses of?	of touch
29467-canal_mo.jpg	Aert Van der Neer painted his first moonlit landscape in 1643 and his mastery of this genre established him as one of the most innovative Dutch landscape painters of the 17th century. His mature style of depicting the light of the moon diffused and reflected across a monochrome landscape allowed for a continuation of elements from his tonal period of the previous decades			
		Aert Van der Neer painted his first moonlit landscape in 1643 and his mastery of this genre established him as one of the most innovative Dutch landscape painters of the 17th century.	What established him as one of the most innovative Dutch landscape painters of the 17th century?	Aert Van der Neer's mastery of this genre
		His mature style of depicting the light of the moon diffused and reflected across a monochrome landscape allowed for a continuation of elements from his tonal period of the previous decades	When did Aert Van der Neer's mature style of depicting the light of the moon reflected across a monochrome landscape allow for a continuation of elements?	from his tonal period of the previous decades
		His mature style of depicting the light of the moon diffused and reflected across a monochrome landscape allowed for a continuation of elements from his tonal period of the previous decades	Whose mature style of depicting the light of the moon diffused allowed for a continuation of elements from his tonal period of the previous decades?	Aert Van der Neer's mature style of depicting the light of the moon diffused
		Aert Van der Neer painted his first moonlit landscape in 1643 and his mastery of this genre established him as one of the most innovative Dutch landscape painters of the 17th century.	What did Aert Van der Neer paint in 1643?	his first moonlit landscape
		His mature style of depicting the light of the moon diffused and reflected across a monochrome landscape allowed for a continuation of elements from his tonal period of the previous decades	Whose mature style of depicting the light of the moon reflected across a monochrome landscape allowed for a continuation of elements from his tonal period of the previous decades?	Aert Van der Neer's mature style of depicting the light of the moon reflected across a monochrome landscape
		Aert Van der Neer painted his first moonlit landscape in 1643 and his mastery of this genre established him as one of the most innovative Dutch landscape painters of the 17th century.	Who painted his first moonlit landscape in 1643?	Aert Van der Neer
39546-newspape.jpg	The paintings and pastels of Tissot were invariably meticulously drawn, dryly painted, yet often effectively composed, and charmingly anecdotal. Recently they have enjoyed a revival on the art market and among scholars			
		The paintings and pastels of Tissot were invariably meticulously drawn, dryly painted, yet often effectively composed, and charmingly anecdotal.	What were invariably meticulously drawn, dryly painted, yet often effectively composed, and charmingly anecdotal?	the paintings and pastels of Tissot
21388-odysseus.jpg	King-Stadholder Willem III, one of the chief patrons at the end of the 17th century, commissioned from G�rard de Lairesse mythological love stories for the bedroom in his Soestdijk hunting lodge. Odysseus and Calypso belonged to this group of paintings			
		Odysseus and Calypso belonged to this group of paintings	What did Odysseus and Calypso belong to?	to this group of paintings
		King-Stadholder Willem III, one of the chief patrons at the end of the 17th century, commissioned from Grard de Lairesse mythological love stories for the bedroom in his Soestdijk hunting lodge.	What commissioned from Grard de Lairesse mythological love stories for the bedroom in his Soestdijk hunting lodge?	King-Stadholder Willem III
		King-Stadholder Willem III, one of the chief patrons at the end of the 17th century, commissioned from Grard de Lairesse mythological love stories for the bedroom in his Soestdijk hunting lodge.	Who did King-Stadholder Willem III commission from mythological love stories for the bedroom in his Soestdijk hunting lodge?	from Grard de Lairesse
		King-Stadholder Willem III, one of the chief patrons at the end of the 17th century, commissioned from Grard de Lairesse mythological love stories for the bedroom in his Soestdijk hunting lodge.	Who was King-Stadholder Willem III one of?	of the chief patrons at the end of the 17th century
		King-Stadholder Willem III, one of the chief patrons at the end of the 17th century, commissioned from Grard de Lairesse mythological love stories for the bedroom in his Soestdijk hunting lodge.	What did King-Stadholder Willem III commission from Grard de Lairesse?	mythological love stories for the bedroom in his Soestdijk hunting lodge
		King-Stadholder Willem III, one of the chief patrons at the end of the 17th century, commissioned from Grard de Lairesse mythological love stories for the bedroom in his Soestdijk hunting lodge.	What did King-Stadholder Willem III commission from Grard de Lairesse lodge?	mythological love stories for the bedroom in his Soestdijk hunting
12035-painstud.jpg	It is assumed that the painter represented in the picture is Rembrandt, the master of Dou			
		It is assumed that the painter represented in the picture is Rembrandt, the master of Dou	Who is Rembrandt the master of?	of Dou
		It is assumed that the painter represented in the picture is Rembrandt, the master of Dou	Who is Rembrandt?	the master of Dou
		It is assumed that the painter represented in the picture is Rembrandt, the master of Dou	What is assumed that the painter represented in the picture is Rembrandt?	it
		It is assumed that the painter represented in the picture is Rembrandt, the master of Dou	Who is the master of Dou?	Rembrandt
21190-cpucine.jpg	Korovin was surely the purest Russian Impressionist, the closest to the French spirit, which his several visits to western Europe after 1885 familiarized him with. His Paris street scenes, lush still-lifes, and pictures of holidaymakers on the Crimean coast, all show him to have been in love with the colours and beauty of the world			
		Korovin was surely the purest Russian Impressionist, the closest to the French spirit, which his several visits to western Europe after 1885 familiarized him with.	What familiarized the French spirit him with?	Korovin's several visits to western Europe after 1885
		His Paris street scenes, lush still-lifes, and pictures of holidaymakers on the Crimean coast, all show him to have been in love with the colors and beauty of the world	What do all show Korovin to have been in?	in love with the colors and beauty of the world
		His Paris street scenes, lush still-lifes, and pictures of holidaymakers on the Crimean coast, all show him to have been in love with the colors and beauty of the world	What show Korovin to have been in love with the colors and beauty of the world?	all
		Korovin was surely the purest Russian Impressionist, the closest to the French spirit, which his several visits to western Europe after 1885 familiarized him with.	Who was surely the purest Russian Impressionist?	Korovin
		His Paris street scenes, lush still-lifes, and pictures of holidaymakers on the Crimean coast, all show him to have been in love with the colors and beauty of the world	Who do all show to have been in love with the colors and beauty of the world?	Korovin
		Korovin was surely the purest Russian Impressionist, the closest to the French spirit, which his several visits to western Europe after 1885 familiarized him with.	What was Korovin surely?	the purest Russian Impressionist
36091-4absalo1.jpg	The large scene on the long wall opposite to the battle scene depicts the Death of David's son, Absalom. The Bible characterizes Absalom as the handsomest man in all Israel, and Salviati quotes here the classical model of male beauty, the Apollo Belvedere.In the small image above the scene, Salviati depicts David Plays the Harp. Not shown in the present picture are two further scenes on this wall, David Speaks to the Army, and David Learns Absalom's Death, to the left and to the right of the main scene, respectively			
		The Bible characterizes Absalom as the handsomest man in all Israel, and Salviati quotes here the classical model of male beauty, the Apollo Belvedere.	Who quotes here the classical model of male beauty?	Salviati
		The large scene on the long wall opposite to the battle scene depicts the Death of David's son, Absalom.	What does the large scene on the long wall opposite to the battle scene depict?	the Death of David's son
		The Bible characterizes Absalom as the handsomest man in all Israel, and Salviati quotes here the classical model of male beauty, the Apollo Belvedere.	Who does the Bible characterize Absalom as?	as the handsomest man in all Israel
		The large scene on the long wall opposite to the battle scene depicts the Death of David's son, Absalom.	Who does the large scene on the long wall opposite to the battle scene depict the Death of?	of David's son
		The large scene on the long wall opposite to the battle scene depicts the Death of David's son, Absalom.	Whose son does the large scene on the long wall opposite to the battle scene depict the Death of?	of David's son
		In the small image above the scene, Salviati depicts David Plays the Harp.	Who does Salviati depict in the small image above the scene?	David Plays the Harp
20109-44hooch.jpg	Pieter de Hooch depicts for us incidents in the daily lives of women at home with their children: the mother watching over the cradle, serving her family at table, reading a letter or working in her kitchen. Some of his paintings show guests arriving in a spotlessly clean room or courtyard, taking a glass of wine, listening to music or conversing together. The keynote of every single picture is an intimate simplicity; the painter conducts us into a calm and quiet world, both clean and orderly, inhabited by the well-to-do. Patrons, whose preference was for something livelier, for gay and colourful peasant scenes, bought pictures by the Ostades, Jan Steen or Jan Miense Molenaer, but de Hooch was popular in the narrower circle of those who appreciated his distinctive approach and delicacy of execution. The magic of his works lies not so much in his subjects as in the means by which he interpreted them: the lucid and balanced composition, the feeling of space and the warm glow of his colours.The sunlight streaming through the window suggests early afternoon. Reflected light and soft shadows are intermingled on the oriental rug spread over the table, the leather-backed chairs, the curtain and the lead-framed window-panes. It seems as if the quiet would be hardly broken by any sounds from far or near. The act of reading by the young woman sitting in a corner of the room is just as objectively portrayed. The atmosphere of intimacy is absolute, emanating alike from the lady and the objects included in the composition			
		The atmosphere of intimacy is absolute, emanating alike from the lady and the objects included in the composition	What is absolute?	the atmosphere of intimacy
		The atmosphere of intimacy is absolute, emanating alike from the lady and the objects included in the composition	Who does the atmosphere of intimacy emanate alike from?	from the lady and the objects included in the composition
