img	comment	related text	question	answer
		The painting is an ` Allegory of the Battle of Lepanto '.	What is the painting an ` Allegory of of Lepanto '?	of the Battle
		As the news spread across Europe, in Toledo a Te Deum was celebrated in the great cathedral, Philip II endowed an annual procession to commemorate the victory in perpetuity	What did Philip II endow to commemorate the victory in perpetuity?	an annual procession
		It was an extraordinary triumph for Christian arms with an enormous psychological impact bringing relief to Christendom which had long felt beleaguered by Islam.	What was an extraordinary triumph for Christian arms with an enormous psychological impact bringing relief to Christendom which had long felt beleaguered by Islam?	the painting
		The painting is an ` Allegory of the Battle of Lepanto '.	What is the painting?	an ` Allegory of the Battle of Lepanto '
39537-goethe.jpg	Tischbein is the best-known of a family of German 18th-century painters. He was most important for his engravings of classical antiquities, but is now remembered solely for his famous portrait of Goethe. Tischbein was Goethe's friend and he is usually called 'Goethe Tischbein'.19th-century composers - among others Franz Schubert - composed many songs based on Goethe's poems.			
		Tischbein was Goethe's friend and he is usually called ` Goethe Tischbein '. 19 th-century composers- among others Franz Schubert- composed many songs based on Goethe's poems.	Who was Goethe's friend?	Tischbein
		Tischbein is the best-known of a family of German 18th-century painters.	What is Tischbein the best-known of?	of a family of German 18th-century painters
		Tischbein was Goethe's friend and he is usually called ` Goethe Tischbein '. 19 th-century composers- among others Franz Schubert- composed many songs based on Goethe's poems.	Who is usually called ` Goethe Tischbein '. 19 th-century composers- among others Franz Schubert-?	Tischbein
		Tischbein is the best-known of a family of German 18th-century painters.	Who is the best-known of a family of German 18th-century painters?	Tischbein
		Tischbein is the best-known of a family of German 18th-century painters.	What is Tischbein?	the best-known of a family of German 18th-century painters
		He was most important for his engravings of classical antiquities, but is now remembered solely for his famous portrait of Goethe.	What was Tischbein most important for?	for his engravings of classical antiquities
10317-07portr.jpg	The probable identification of the sitter is based on the coat of arms on the verso of the panel. He is Lukas Spielhausen. Born c. 1493 in Leipzig, he was a state lawyer in the state judicial curia under Johann the Constant, Elector of Saxony (r. 1523-32). He could have encountered Cranach, court painter to the Saxon electors, through his official duties in Torgau			
		Born c. 1493 in Leipzig, he was a state lawyer in the state judicial curia under Johann the Constant, Elector of Saxony (r. 1523-32).	Who was Johann the Constant?	Elector of Saxony
		He is Lukas Spielhausen.	Who is Lukas Spielhausen?	the sitter
		The probable identification of the sitter is based on the coat of arms on the verso of the panel.	What is based on the coat of arms on the verso of the panel?	the probable identification of the sitter
		Born c. 1493 in Leipzig, he was a state lawyer in the state judicial curia under Johann the Constant, Elector of Saxony (r. 1523-32).	Who was the sitter under Johann the Constant born c. 1493 in Leipzig?	a state lawyer in the state judicial curia
		The probable identification of the sitter is based on the coat of arms on the verso of the panel.	What is the probable identification of the sitter based on the coat of arms on?	on the verso of the panel
		Born c. 1493 in Leipzig, he was a state lawyer in the state judicial curia under Johann the Constant, Elector of Saxony (r. 1523-32).	What was the sitter a state lawyer in the state judicial curia under born c. 1493 in Leipzig?	under Johann the Constant
10023-venus_co.jpg	Drawing on his studies from live models as well as his knowledge of Rubens and Italian art, the artist has created here a refined but surprisingly naturalistic portrayal of the female nude			
		Drawing on his studies from live models as well as his knowledge of Rubens and Italian art, the artist has created here a refined but surprisingly naturalistic portrayal of the female nude	What has the artist created here a refined but surprisingly naturalistic portrayal of nude?	of the female
		Drawing on his studies from live models as well as his knowledge of Rubens and Italian art, the artist has created here a refined but surprisingly naturalistic portrayal of the female nude	What has the artist created nude?	here a refined but surprisingly naturalistic portrayal of the female
		Drawing on his studies from live models as well as his knowledge of Rubens and Italian art, the artist has created here a refined but surprisingly naturalistic portrayal of the female nude	Who has created here a refined but surprisingly naturalistic portrayal of the female nude?	the artist
33360-apointer.jpg	The picture represents 'Pero son of Pluto' - a pointer, the property of Colonel Thornton, on the point over a Snipe, a Mallard drake taking off beyond. Thomas Thornton (1757-1823), self-styled Prince of Chambord and Marquess de Pont, is famous for being one of the most dedicated and flamboyant sportsmen of the 18th and 19th centuries, dividing his time between hunting, racing, shooting, angling and hawking.The present painting dates from the last years of the 18th century, when Reinagle was engaged in painting a series of canine portraits for various patrons (including the Thorold and Thornton families), before embarking in about 1802 in the large series of the various breeds of dogs of the British Isles which he painted as models for the engravings of the same in the Sportsman's Cabinet, a periodical which for a time was a great rival to the ubiquitous Sporting Magazine. The picture exhibits the free brushwork and broad treatment allied with vibrant colour which is the hallmark of the artist in his prime			
		The picture represents ` Pero son of Pluto '- a pointer, the property of Colonel Thornton, on the point over a Snipe, a Mallard drake taking off beyond.	Who is the Snipe?	a Mallard drake
		The picture represents ` Pero son of Pluto '- a pointer, the property of Colonel Thornton, on the point over a Snipe, a Mallard drake taking off beyond.	Who does the picture represent on the point over a Snipe taking off beyond?	` Pero son of Pluto '- a pointer
		The picture represents ` Pero son of Pluto '- a pointer, the property of Colonel Thornton, on the point over a Snipe, a Mallard drake taking off beyond.	What represents ` Pero son of Pluto '- a pointer on the point over a Snipe taking off beyond?	the picture
		The picture exhibits the free brushwork and broad treatment allied with vibrant color which is the hallmark of the artist in his prime	What does the picture exhibit the free brushwork and broad treatment allied with in his prime?	with vibrant color which is the hallmark of the artist
		The picture represents ` Pero son of Pluto '- a pointer, the property of Colonel Thornton, on the point over a Snipe, a Mallard drake taking off beyond.	What does the picture represent ` Pero son of Pluto '- a pointer on taking off beyond?	on the point over a Snipe
		The picture represents ` Pero son of Pluto '- a pointer, the property of Colonel Thornton, on the point over a Snipe, a Mallard drake taking off beyond.	What is the pointer?	the property of Colonel Thornton
38100-stilglas.jpg	Stosskopf, who was born in Alsace and learned to paint from the Antwerp-born still life artist Daniel Soreau in the Flemish painters' colony at Hanau, specialized above all in glass still-lifes with delicate light effects. Joachim von Sandrart was to point out in 1675 that Stosskopf had painted 'many beautiful and outstanding works of still objects, such as tables and silver crockery'. This painting shows a large number of thin, Venetian-style glasses in a wicker basket. Surrounded by other glass, clay and china vessels the basket, which is parallel to the edge of the painting, has been placed on a brilliantly white tablecloth that hangs down over the edge and forms a sharp contrast to the dark background. Stosskopf may well have depicted the costly drinking vessels of an aristocratic patron			
		Stosskopf, who was born in Alsace and learned to paint from the Antwerp-born still life artist Daniel Soreau in the Flemish painters ' colony at Hanau, specialized above all in glass still-lifes with delicate light effects.	Where was Stosskopf born?	in Alsace
		Stosskopf may well have depicted the costly drinking vessels of an aristocratic patron	What may Stosskopf well have depicted?	the costly drinking vessels of an aristocratic patron
		Stosskopf, who was born in Alsace and learned to paint from the Antwerp-born still life artist Daniel Soreau in the Flemish painters ' colony at Hanau, specialized above all in glass still-lifes with delicate light effects.	What was Stosskopf born in?	in Alsace
		Stosskopf may well have depicted the costly drinking vessels of an aristocratic patron	Who may well have depicted the costly drinking vessels of an aristocratic patron?	Stosskopf
		Joachim von Sandrart was to point out in 1675 that Stosskopf had painted ` many beautiful and outstanding works of still objects, such as tables and silver crockery '.	What were such as tables and silver crockery?	still objects
		Stosskopf, who was born in Alsace and learned to paint from the Antwerp-born still life artist Daniel Soreau in the Flemish painters ' colony at Hanau, specialized above all in glass still-lifes with delicate light effects.	Who was learned to paint from the Antwerp-born still life artist Daniel Soreau in the Flemish painters ' colony?	Stosskopf
23463-salome3.jpg	Up to the 19th century this painting was attributed to Leonardo da Vinci. In fact in no other works by Luini does the hideous grimace of the executioner seen in profile hark back so much to Leonardo's grotesque heads as here.You can view other depictions of Salome with the Head of John the Baptist			
		Up to the 19th century this painting was attributed to Leonardo da Vinci.	What was attributed to Leonardo da Vinci?	this painting
		In fact in no other works by Luini does the hideous grimace of the executioner seen in profile hark back so much to Leonardo's grotesque heads as here.	What does grimace of the executioner seen in profile hark back so much to Leonardo's grotesque heads as here do in fact in no other works by Luini?	the hideous
		You can view other depictions of Salome with the Head of John the Baptist	Who can view other depictions of Salome with the Head of John the Baptist?	you
		In fact in no other works by Luini does the hideous grimace of the executioner seen in profile hark back so much to Leonardo's grotesque heads as here.	What does grimace of the executioner seen in profile hark back so much to Leonardo's grotesque heads as here do the hideous in?	in fact in no other works by Luini
		In fact in no other works by Luini does the hideous grimace of the executioner seen in profile hark back so much to Leonardo's grotesque heads as here.	What does the hideous in fact in no other works by Luini?	grimace of the executioner seen in profile hark back so much to Leonardo's grotesque heads as here
30482-perseus.jpg	The subject of the painting is taken from Ovid, who tells how Andromeda, daughter of an Ethiopian king, was chained to a rock by the sea-shore as a sacrifice to a sea-monster. Perseus (the son of Dana&#235; whom Jupiter caused to conceive after turning himself into a shower of golden rain) flying overhead on Pegasus, the winged horse, fell in love at first sight. He swooped down just in time, slew the monster and released Andromeda			
		Perseus (the son of Dana &#235; whom Jupiter caused to conceive after turning himself into a shower of golden rain) flying overhead on Pegasus, the winged horse, fell in love at first sight.	What did perseus flying overhead on Pegasus fall in at first sight?	in love
		Perseus (the son of Dana &#235; whom Jupiter caused to conceive after turning himself into a shower of golden rain) flying overhead on Pegasus, the winged horse, fell in love at first sight.	What did perseus flying overhead on Pegasus fall in love at?	at first sight
		He swooped down just in time, slew the monster and released Andromeda	What did Pegasus release?	Andromeda
		He swooped down just in time, slew the monster and released Andromeda	Who released Andromeda?	Pegasus
		The subject of the painting is taken from Ovid, who tells how Andromeda, daughter of an Ethiopian king, was chained to a rock by the sea-shore as a sacrifice to a sea-monster.	What is the subject of the painting taken from Ovid by the sea-shore as?	as a sacrifice to a sea-monster
		The subject of the painting is taken from Ovid, who tells how Andromeda, daughter of an Ethiopian king, was chained to a rock by the sea-shore as a sacrifice to a sea-monster.	Who is Andromeda?	daughter of an Ethiopian king
26709-lu07hez.jpg	"""Ahaz begat Hezekiah. Hezekiah begat Manasseh. Manasseh begat Amon."" (Matthew 1:9-10)The two main figures, seated and seen in profile, have their backs to each other. The solitary man seated on the right, slumped forward with his face in the shadow - apparently sleeping, but, in reality, probably immersed in anguished meditation - is usually considered to be Manasseh, filled with terrible remorse for having favoured idolatrous cults and persecuted the faithful followers of Yahweh. The young woman on the left is thought to be Meshullemeth, the mother of Amon: her lips half closed, an expression of infinite tenderness on her face, she is totally absorbed in the baby she is holding in her arms, while her feet rock the wooden and wickerwork cradle where another child sleeps. Hezekiah as a child is believed to be depicted in the spandrel above, together with his mother and his father, Ahaz.Although the two figures appear to be remote from each other, there is a complementary relationship due to the emotional contrast. Thus, the attitude of desolate self abandon of Manasseh is countered by the grace, vitality, and tenderness of the woman.The delicate range of colours in the clothes of the two figures tone with different scales, but there are precise links: the reddish-rose mantle that envelops the woman below her shoulders, modeled with very light brushstrokes in the parts in the light, is matched, with a slightly paler tonality, by the man's tunic, which is open at the sides.There is, moreover, greater contrast in the pattern of light and shade in the yellow of the skirt covering the woman's legs and the green of her shirt compared to the colours - which are, however, deeper - of the man's clothes and stockings. On the other hand, the penitential violet-gray cloth that covers the bowed head of Manasseh, falling over the curve of his back, appears to be more delicate in tone than the blue-gray ribbon that is intertwined with a white one in Meshullemeth's elaborate hairstyle"			
		Hezekiah as a child is believed to be depicted in the spandrel above, together with his mother and his father, Ahaz.	Whose father is Ahaz?	Hezekiah's father
		(Matthew 1:9-10) The two main figures, seated and seen in profile, have their backs to each other.	What were the two main figures seen in?	in profile
		Hezekiah begat Manasseh.	Who did Hezekiah beget?	Manasseh
		Hezekiah begat Manasseh.	Who begat Manasseh?	Hezekiah
		Manasseh begat Amon.''''	Who did Manasseh beget?	Amon
		Although the two figures appear to be remote from each other, there is a complementary relationship due to the emotional contrast.	How many figures appear to be remote from each other?	the two figures
18207-0212grec.jpg	Possibly the sequel to the Christ driving the Traders from the Temple (Matthew, XXI, 14: 'And the blind and the lame came to him in the temple; and he healed them'). Both subjects were treated by El Greco more than once in Italy. This is the smallest known painting on canvas by El Greco. The painting has been cut and the group on the right is incomplete. No large-scale works are known from his Italian period, and most are quite small. He does not appear to have received any important commissions before he moved to Spain.Three versions of this subject are known, all basically the same in composition, but differing in treatment. The earliest, an unsigned panel in Dresden, is looser in composition, smaller in conception, and introduces genre motifs of a dog, sack and pitcher in the foreground, eliminated in subsequent versions. The present painting, probably also painted in Venice, is more easily composed. The third and largest painting, now in the Metropolitan Museum in New York (possibly identical with the one in a Madrid collection at the time of Cossio's pioneer work on El Greco), with its comparative largeness of conception, belongs to his Roman period, after 1570. El Greco did not again take up the subject in Spain.The inspiration is from Venice. The dramatic use of recession behind the figures in the foreground is Tintoretto's invention. El Greco is still borrowing certain motifs, but the composition would seem to be original. The painting was among the Farnese possessions in the seventeenth century, and was probably brought to Rome by the artist, unless it was painted soon after his arrival in 1570. The figure on the extreme left, looking out towards the spectator, is certainly the young El Greco. He appears, however, nearer twenty than thirty years old			
		He appears, however, nearer twenty than thirty years old	Who appears?	he
		The present painting, probably also painted in Venice, is more easily composed.	Where is the present painting probably also painted?	in Venice
		The inspiration is from Venice.	What is the inspiration from?	from Venice
		The painting was among the Farnese possessions in the seventeenth century, and was probably brought to Rome by the artist, unless it was painted soon after his arrival in 1570.	What was the painting among in the seventeenth century?	among the Farnese possessions
		The dramatic use of recession behind the figures in the foreground is Tintoretto's invention.	What is Tintoretto's invention?	the dramatic use of recession behind the figures in the foreground
		El Greco is still borrowing certain motifs, but the composition would seem to be original.	Who is still borrowing certain motifs?	El Greco
19250-stillif9.jpg	This painting represents a chocolate service with a wooden box of packed chocolate, two lacquered gourd drinking bowls, a wooden milk whisk, napkins, a spoon and pastries on a pewter plate. The round, wooden box at right is tilted at an angle to display the packed chocolate within, the black decorated vessels are drinking cups, and the wooden instrument resting above the pastries is a whisk for blending the melted chocolate with milk. Following the Spanish colonization of Mexico, regular trade by the 17th century meant chocolate swiftly became a popular commodity.Formerly the painting was attributed to Francisco Barrera, and later to Antonio Ponce, an assistant in van der Hamen's workshop			
		Following the Spanish colonization of Mexico, regular trade by the 17th century meant chocolate swiftly became a popular commodity.	What followed the Spanish colonization of Mexico?	regular trade by the 17th century
		Following the Spanish colonization of Mexico, regular trade by the 17th century meant chocolate swiftly became a popular commodity.	What did regular trade by the 17th century mean?	chocolate swiftly became a popular commodity
		Following the Spanish colonization of Mexico, regular trade by the 17th century meant chocolate swiftly became a popular commodity.	What did regular trade by the 17th century mean swiftly became a popular commodity?	chocolate
		Following the Spanish colonization of Mexico, regular trade by the 17th century meant chocolate swiftly became a popular commodity.	What did regular trade by the 17th century follow?	the Spanish colonization of Mexico
		Following the Spanish colonization of Mexico, regular trade by the 17th century meant chocolate swiftly became a popular commodity.	What did regular trade by the 17th century follow the Spanish colonization of?	of Mexico
		Following the Spanish colonization of Mexico, regular trade by the 17th century meant chocolate swiftly became a popular commodity.	What did regular trade by the 17th century mean chocolate swiftly became?	a popular commodity
15923-tempes.jpg	"It was already in 1530 described simply as ""the little landscape on canvas with a tempest, a gypsy woman and a soldier..."" This painting, the meaning of which has been greatly debated, marks a moment of capital importance in the renovation of the Venetian style painting, and perhaps is the most representative of the very few genuine surviving works of Giorgione.The vigour of cultural life at the beginning of the sixteenth century provided exactly the right fertile ground for the personality of Giorgione. With Giovanni Bellini and Vittore Carpaccio as examples in his early training and with his attentive interest in Northern European painting of Belgium he soon decided to attempt a naturalistic language. Colour attains to new all-important powers of expression of the poetic equivalence of man and nature in a single, fearful apprehension of the cosmos. The finest of all expressions of this new vision of the world is the 'Tempest', commissioned from the artist by Gabriele Vendramin, one of the leading lights in intellectual circles in the Venice of the day, in whose house the picture was recorded as having been hung by Marcantonio Michiel in 1530.Though many interpretations of the subject of this small painting have been suggested, none of them is totally convincing. Thus the mystery remains of what exactly the significance is of the fascinating landscape caught at this particular atmospheric moment, the breaking of a storm. Anxious waiting seems to characterize the mood of both the human figures, absorbed in private reveries, and every other detail, from the little town half-hidden behind the luxuriant vegetation and the lazy, tortuous course of the stream to the ancient ruins, the houses, the towers and the buildings in the distance which pale against the blue of the sky. The fascination of the painting arises from the pictorial realization of the illustrative elements. In the vibrant brightness which immediately precedes the breaking of the storm the chromatic values follow one another in fluid gradations achieved by the modulation of the tones in the fused dialectic of light and shadow in an airy perspective of atmospheric value within a definite space. Completely liberated from any subjection to drawing or perspective, colour is the dominant value in a new spacial-atmospheric synthesis which is fundamental to the art of painting in its modern sense"			
		Thus the mystery remains of what exactly the significance is of the fascinating landscape caught at this particular atmospheric moment, the breaking of a storm.	When is the breaking of a storm?	the particular atmospheric moment
		With Giovanni Bellini and Vittore Carpaccio as examples in his early training and with his attentive interest in Northern European painting of Belgium he soon decided to attempt a naturalistic language.	Who did Giorgione soon decide to attempt a naturalistic language with?	with Giovanni Bellini and Vittore Carpaccio
		Though many interpretations of the subject of this small painting have been suggested, none of them is totally convincing.	What have been suggested?	many interpretations of the subject of this small painting
		With Giovanni Bellini and Vittore Carpaccio as examples in his early training and with his attentive interest in Northern European painting of Belgium he soon decided to attempt a naturalistic language.	Who soon decided to attempt a naturalistic language with Giovanni Bellini and Vittore Carpaccio?	Giorgione
		Colour attains to new all-important powers of expression of the poetic equivalence of man and nature in a single, fearful apprehension of the cosmos.	What does Colour attain to in a single, fearful apprehension of the cosmos?	to new all-important powers of expression of the poetic equivalence of man and nature
		Completely liberated from any subjection to drawing or perspective, color is the dominant value in a new spacial-atmospheric synthesis which is fundamental to the art of painting in its modern sense''	What is color?	the dominant value in a new spacial-atmospheric synthesis which is fundamental to the art of painting in its modern sense
16489-5bologna.jpg	The polyptych consists of five panels and a predella. In the central panel the Madonna sits on a Gothic throne flanked by St Peter, the Archangel Gabriel, the Archangel Michael and St Paul. It was originally in the church of Santa Maria degli Angeli. It is a late work painted partly by the workshop			
		In the central panel the Madonna sits on a Gothic throne flanked by St Peter, the Archangel Gabriel, the Archangel Michael and St Paul.	Who sits on a Gothic throne flanked by St Peter, the Archangel Gabriel, the Archangel Michael and St Paul in the central panel?	the Madonna
		The polyptych consists of five panels and a predella.	What does the polyptych consist of?	of five panels and a predella
		In the central panel the Madonna sits on a Gothic throne flanked by St Peter, the Archangel Gabriel, the Archangel Michael and St Paul.	What does the Madonna sit on in the central panel?	on a Gothic throne flanked by St Peter, the Archangel Gabriel, the Archangel Michael and St Paul
		In the central panel the Madonna sits on a Gothic throne flanked by St Peter, the Archangel Gabriel, the Archangel Michael and St Paul.	What does the Madonna sit on a Gothic throne flanked by St Peter, the Archangel Gabriel, the Archangel Michael and St Paul in?	in the central panel
		It is a late work painted partly by the workshop	What is the central panel?	a late work painted partly by the workshop
		It was originally in the church of Santa Maria degli Angeli.	What was the central panel originally in?	in the church of Santa Maria degli Angeli
28845-justina.jpg	This is one of the masterpieces of Moretto. The kneeling man is probably the donator			
		This is one of the masterpieces of Moretto.	What is one of the masterpieces of Moretto?	this
		The kneeling man is probably the donator	Who is the kneeling man probably?	the donator
		The kneeling man is probably the donator	Who is probably the donator?	the kneeling man
18095-5martyrd.jpg	Gozzoli painted in San Gimignano another fresco of St Sebastian on the inner entrance wall of the collegiate church of Santa Maria Assunta. The work as commissioned by the city government in February 1465, six months after the plague epidemic.On this occasion the saint is depicted in accordance with the iconographical tradition of Italian art during the 15th century. The saint provided artist with an opportunity to depict a nude, which is why the theme was particularly popular from the Renaissance onwards. The arrows which his tormentors are pointing at him symbolize a sudden illness. The similarity of a body transfixed with arrows and that of a plague victim makes the choice of Sebastian as a plague saint appear plausible.Much of the painting was executed by assistants			
		Much of the painting was executed by assistants	Who was much of the painting executed by?	by assistants
		The saint provided artist with an opportunity to depict a nude, which is why the theme was particularly popular from the Renaissance onwards.	Who provided artist with an opportunity to depict a nude from the Renaissance onwards?	the saint
		The saint provided artist with an opportunity to depict a nude, which is why the theme was particularly popular from the Renaissance onwards.	What did the saint provide artist with from the Renaissance onwards?	with an opportunity to depict a nude
		Much of the painting was executed by assistants	What was executed by assistants?	much of the painting
		Gozzoli painted in San Gimignano another fresco of St Sebastian on the inner entrance wall of the collegiate church of Santa Maria Assunta.	What did Gozzoli paint in San Gimignano on the inner entrance wall of the collegiate church of Santa Maria Assunta?	another fresco of St Sebastian
		On this occasion the saint is depicted in accordance with the iconographical tradition of Italian art during the 15th century.	What is the saint depicted in accordance with the iconographical tradition of Italian art during the 15th century on?	on this occasion
17253-auvers13.jpg	Catalogue numbers: F 754, JH 2014.In Auvers, during the last months of his life, van Gogh's suppleness of line reached heights of lyrical effusion. This treatment of form went hand in hand with an increasingly imaginative use of colour, which was a resource that van Gogh used quite ascetically. In many paintings, as in the Portrait of Doctor Gachet for example, where the flat area of red offsets nuances ranging from blue to purplish.Dr. Gachet was an ardent republican and socialist, and devoted to his artist friends, whose scorned and derided works he collected diligently. Soon he was inspired to paint too, and, using the pseudonym van Ryssel, he made something of a name for himself, mainly as a graphic artist.As a token of friendship, van Gogh painted two portraits of the doctor. He also did an etching; Gachet himself was a specialist in the technique and encouraged van Gogh to try his hand, though it remained van Gogh's only venture in this direction. The three versions show Gachet in the pose van Gogh considered typical of the man, in a contemplative and slightly melancholy mood. (Gachet had written a doctoral thesis on melancholy.			
		This treatment of form went hand in hand with an increasingly imaginative use of color, which was a resource that van Gogh used quite ascetically.	What was a resource that van Gogh used quite ascetically?	color
		This treatment of form went hand in hand with an increasingly imaginative use of color, which was a resource that van Gogh used quite ascetically.	What was color a resource?	that van Gogh used quite ascetically
		The three versions show Gachet in the pose van Gogh considered typical of the man, in a contemplative and slightly melancholy mood.	Who do the three versions show Gachet in the pose van Gogh considered typical of?	of the man
		He also did an etching; Gachet himself was a specialist in the technique and encouraged van Gogh to try his hand, though it remained van Gogh's only venture in this direction.	Who encouraged van Gogh to try his hand?	Van Gogh
		This treatment of form went hand in hand with an increasingly imaginative use of color, which was a resource that van Gogh used quite ascetically.	What was color that van Gogh used quite ascetically?	a resource
		He also did an etching; Gachet himself was a specialist in the technique and encouraged van Gogh to try his hand, though it remained van Gogh's only venture in this direction.	What do Van Gogh encourage van Gogh to try?	his hand
07109-lastjudg.jpg	Van Campen intended to paint a Last Judgment for the Tribunal in the Town Hall he designed for Amsterdam, but the plan was never realised. It is not known whether the painting in Amersfoort is identical with that intended for the Town Hall.It is a remarkable feature of the painting that Christ's hands do not show the crucifixion wounds; instead, he holds the bolts of lightning associated with the heathen Jupiter, the ruler of the Olympian deities.			
		Van Campen intended to paint a Last Judgment for the Tribunal in the Town Hall he designed for Amsterdam, but the plan was never realized.	Where did Van Campen design for Amsterdam Van Campen intended to paint a Last Judgment for the Tribunal?	in the Town Hall
		It is a remarkable feature of the painting that Christ's hands do not show the crucifixion wounds; instead, he holds the bolts of lightning associated with the heathen Jupiter, the ruler of the Olympian deities.	What is the plan?	a remarkable feature of the painting that Christ's hands do not show the crucifixion wounds
		Van Campen intended to paint a Last Judgment for the Tribunal in the Town Hall he designed for Amsterdam, but the plan was never realized.	What was never realized?	the plan
		It is a remarkable feature of the painting that Christ's hands do not show the crucifixion wounds; instead, he holds the bolts of lightning associated with the heathen Jupiter, the ruler of the Olympian deities.	Who is the heathen Jupiter the ruler of?	of the Olympian deities
		Van Campen intended to paint a Last Judgment for the Tribunal in the Town Hall he designed for Amsterdam, but the plan was never realized.	What did Van Campen design for Van Campen intended to paint a Last Judgment for the Tribunal in the Town Hall?	for Amsterdam
		It is a remarkable feature of the painting that Christ's hands do not show the crucifixion wounds; instead, he holds the bolts of lightning associated with the heathen Jupiter, the ruler of the Olympian deities.	Who holds the bolts of lightning associated with the heathen Jupiter?	Van Campen
12975-geest.jpg	An early work by Van Dyck, pupil of Rubens that time. Cornelis van der Geest was a merchant and art collector in Antwerp, and the friend of Rubens			
		Cornelis van der Geest was a merchant and art collector in Antwerp, and the friend of Rubens	Who was Cornelis van der Geest?	a merchant and art collector in Antwerp, and the friend of Rubens
		Cornelis van der Geest was a merchant and art collector in Antwerp, and the friend of Rubens	Who was a merchant and art collector in Antwerp, and the friend of Rubens?	Cornelis van der Geest
29509-velazque.jpg	In Rome, the painter had a professional relationship, not to mention friendship, with Vel�zquez, the prestigious Sevillian painter represented in the present canvas. The sitter's gaze is captivated by what he is painting, as he emerges from a dark background holding palette and brushes.Even though it might seem inspired by the self-portrait in Vel�zquez's Las Meninas, it could have been conceived with the sitter present			
		Even though it might seem inspired by the self-portrait in Velzquez's Las Meninas, it could have been conceived with the sitter present	Who could the sitter have been conceived with?	with the sitter present
		Even though it might seem inspired by the self-portrait in Velzquez's Las Meninas, it could have been conceived with the sitter present	What might the sitter seem inspired by?	by the self-portrait in Velzquez's Las Meninas
		The sitter's gaze is captivated by what he is painting, as he emerges from a dark background holding palette and brushes.	What gaze is captivated by what the painter is painting?	the sitter 's
		In Rome, the painter had a professional relationship, not to mention friendship, with Velzquez, the prestigious Sevillian painter represented in the present canvas.	What did the painter have?	a professional relationship
		The sitter's gaze is captivated by what he is painting, as he emerges from a dark background holding palette and brushes.	What does the painter emerge from a dark background holding?	palette and brushes
		Even though it might seem inspired by the self-portrait in Velzquez's Las Meninas, it could have been conceived with the sitter present	What might seem inspired by the self-portrait in Velzquez's Las Meninas?	it
13349-u7eve.jpg	At the far right of the composition is the figure of Eve, set into a trompe-l'oeil niche. At the top, the scene of the Killing of Abel is represented in grisaille			
		At the far right of the composition is the figure of Eve, set into a trompe-l ` oeil niche.	Who is right of the composition the figure of at the far?	of Eve
