img	comment	related text	question	answer
31904-peasants.jpg	In this signed and dated painting Pollak emulated both the subject matter and the style of August Riedel whose beautifully lit and well crafted genre paintings of elegant peasant families wearing traditional costume were a major source of inspiration			
		In this signed and dated painting Pollak emulated both the subject matter and the style of August Riedel whose beautifully lit and well crafted genre paintings of elegant peasant families wearing traditional costume were a major source of inspiration	What were wearing traditional costume a major source of inspiration in?	in this signed and dated painting Pollak emulated both the subject matter and the style of August Riedel whose beautifully lit
40407-panorami.jpg	The painting shows a panoramic river landscape with a rainbow, together with a sailing boat and shepherds resting with their herd in the foreground			
		The painting shows a panoramic river landscape with a rainbow, together with a sailing boat and shepherds resting with their herd in the foreground	What does the painting shepherd resting with?	with their herd in the foreground
		The painting shows a panoramic river landscape with a rainbow, together with a sailing boat and shepherds resting with their herd in the foreground	What shows a panoramic river landscape with a rainbow, together with a sailing boat?	the painting
		The painting shows a panoramic river landscape with a rainbow, together with a sailing boat and shepherds resting with their herd in the foreground	What does the painting show with a rainbow, together with a sailing boat?	a panoramic river landscape
		The painting shows a panoramic river landscape with a rainbow, together with a sailing boat and shepherds resting with their herd in the foreground	What does the painting show a panoramic river landscape with?	with a rainbow, together with a sailing boat
13472-dance.jpg	A true chronicler of Neapolitan life during the mid-eighteenth century, Filippo Falciatore sketched high society - as he did the less advantaged classes - through small, expressive figures set in the open air and busy with scenes of daily life			
23888-5late07.jpg	Victor Henri Rochefort, Marquis de Rochefort-Lu�ay (1830-1913) was a French writer and politician. In 1870 he became a member of the Government of National Defence, and he openly expressed sympathy with the Communards. In 1871 he was arrested and condemned under military law to imprisonment for life, then transported to New Caledonia. In 1874, he escaped on board an American vessel to San Francisco			
		In 1874, he escaped on board an American vessel to San Francisco	What did Victor Henri Rochefort, Marquis de Rochefort-Luay escape on an American vessel to San Francisco in 1874?	on board
		In 1870 he became a member of the Government of National Defence, and he openly expressed sympathy with the Communards.	Who became a member of the Government of National Defence in 1870?	Victor Henri Rochefort, Marquis de Rochefort-Luay
		In 1870 he became a member of the Government of National Defence, and he openly expressed sympathy with the Communards.	What did Victor Henri Rochefort, Marquis de Rochefort-Luay openly express?	sympathy with the Communards
		In 1870 he became a member of the Government of National Defence, and he openly expressed sympathy with the Communards.	What did Victor Henri Rochefort, Marquis de Rochefort-Luay become a member of in 1870?	of the Government of National Defence
		Victor Henri Rochefort, Marquis de Rochefort-Luay was a French writer and politician.	Who was a French writer and politician?	Victor Henri Rochefort, Marquis de Rochefort-Luay
		In 1871 he was arrested and condemned under military law to imprisonment for life, then transported to New Caledonia.	When was Victor Henri Rochefort, Marquis de Rochefort-Luay arrested?	in 1871
36954-models4.jpg	This small panel is a study for the large painting The Models. In the studies to The Models, Seurat affords a glimpse of his studio and the artist's work. Waiting amidst discarded clothing, or dressing, these lean and altogether unerotic nudes are related to the completed Grand Jatte			
		This small panel is a study for the large painting The Models.	What is a study for the large painting The Models?	this small panel
		In the studies to The Models, Seurat affords a glimpse of his studio and the artist's work.	What does Seurat afford in the studies to The Models?	a glimpse of his studio and the artist's work
		In the studies to The Models, Seurat affords a glimpse of his studio and the artist's work.	What does Seurat afford a glimpse of in the studies to The Models?	of his studio and the artist's work
		In the studies to The Models, Seurat affords a glimpse of his studio and the artist's work.	What does Seurat afford a glimpse of his studio and the artist's work in?	in the studies to The Models
		In the studies to The Models, Seurat affords a glimpse of his studio and the artist's work.	Who affords a glimpse of his studio and the artist's work in the studies to The Models?	Seurat
44577-portrai3.jpg	This portrait of an unknown gentleman (sometimes called 'Sir William Cordell') was painted in the year in which the artist came to England, from the Netherlands, to work			
		This portrait of an unknown gentleman (sometimes called ` Sir William Cordell ') was painted in the year in which the artist came to England, from the Netherlands, to work	What was painted in the year in which the artist came to England?	this portrait of an unknown gentleman
10878-giralda.jpg	The Giralda once served as the minaret of the mosque of Seville, which was transformed into a cathedral in the thirteenth century. This informal sketch was painted during one of Dauzats's trips to Spain in the company of Baron Isidore Taylor (1789-1879), who played a crucial role in expanding French popular taste to include works of art from other cultures and scenes of travel abroad			
		The Giralda once served as the minaret of the mosque of Seville, which was transformed into a cathedral in the thirteenth century.	Who once served as the minaret of the mosque of Seville?	the Giralda
		The Giralda once served as the minaret of the mosque of Seville, which was transformed into a cathedral in the thirteenth century.	What did the Giralda once serve as?	as the minaret of the mosque of Seville
		The Giralda once served as the minaret of the mosque of Seville, which was transformed into a cathedral in the thirteenth century.	What was Seville transformed into in the thirteenth century?	into a cathedral
		The Giralda once served as the minaret of the mosque of Seville, which was transformed into a cathedral in the thirteenth century.	What was transformed into a cathedral in the thirteenth century?	Seville
		The Giralda once served as the minaret of the mosque of Seville, which was transformed into a cathedral in the thirteenth century.	When was Seville transformed into a cathedral?	in the thirteenth century
29531-medallio.jpg	A young officer kneels to present a medallion to a young woman sitting by a table. She receives his attentions with no show of emotion, unlike the woman behind her and the young man beside her who are preparing to drink a toast. A feature of this work is the splendid painting of the elaborate costumes worn by the protagonists. It is not possible, nor is it important, to decide whether the officer is making a declaration of love or merely handing over the medallion on behalf of some absent friend.Netscher became a pupil of Terborch sometime during the 1650s and he was the pupil who most successfully emulated the style of his master. As a young man he made excellent copies of Terborch's works. It has been suspected that the Presentation of the Medallion is an adaptation of a painting by Terborch. Although it is typical of the best of Netscher's work, the somewhat affected gesture foreshadows the approach of the later more mannered period of genre painting			
		A young officer kneels to present a medallion to a young woman sitting by a table.	Who does a young officer kneel to present a medallion to?	to a young woman sitting by a table
		As a young man he made excellent copies of Terborch's works.	Who did a young officer make excellent copies of Terborch's works as?	as a young man
		As a young man he made excellent copies of Terborch's works.	Whose works did a young officer make excellent copies of as a young man?	of Terborch's works
		Although it is typical of the best of Netscher's work, the somewhat affected gesture foreshadows the approach of the later more mannered period of genre painting	When does the somewhat affected gesture foreshadow the approach?	of the later more mannered period of genre painting
		A feature of this work is the splendid painting of the elaborate costumes worn by the protagonists.	What is the splendid painting of the elaborate costumes worn by the protagonists?	a feature of this work
		A young officer kneels to present a medallion to a young woman sitting by a table.	What does a young officer kneel to present to a young woman sitting by a table?	a medallion
00349-judith_k.jpg	"Cristofano Allori trained in the school of his father and his grandfather, the leading Florentine Mannerist Agnolo Allori, known as Bronzino. Even if Cristofano may be regarded as an artist who broke with late Mannerist tendencies and went on to become an express proponent of early Baroque reform ideas, he nevertheless continues to borrow certain traits of ""Mannerist physiognomy"" in order to heighten the effect of a picture. In his most famous painting, Judith with the Head of Holofernes, the extreme contrast between the dark and bearded head of Holofernes and the angelic face of his murderess owes much to the Mannerist school in which he was trained.Allori is said to have created a portrait of his mistress Mazzafirra in the figure of Judith and her mother in the figure of the elderly servant woman. The head of Holofernes may be a self-portrait. If this is true, the picture would certainly be a classic example of the so-called ""portrait histori�"" in which real figures are presented as figures from history. Whether or not this is true, the significance of this painting lies predominantly in the enormous erotic tension that emanates not only from the faces of Judith and Holofernes, but also from the sensuality with which the Old Testament heroine is portrayed. This major theme of triumph over tyranny had never before been presented from this point of view.This is the only painting from the long neglected Florentine school of the seventeenth century whose reputation has always remained at the highest level, and it therefore gained a sort of symbolic value. Moreover, its fame as a masterpiece of the Seicento spread beyond regional borders, thanks in part to its temporary confiscation and subsequent display in the Mus�e Napol�on in Paris between 1799 and 1815. The work is by far the best of the many existing versions, copies, and derivations. Although it is not the prime version of this much-painted composition, it is possibly the only fully autograph surviving example.Allori, a Florentine, painted this canvas during Artemisia Gentileschi's stay in Florence, and surely knew her version."			
		The head of Holofernes may be a self-portrait.	What may the head of Holofernes be?	a self-portrait
		The work is by far the best of the many existing versions, copies, and derivations.	What is the work by?	by far the best of the many existing versions, copies, and derivations
		Allori, a Florentine, painted this canvas during Artemisia Gentileschi's stay in Florence, and surely knew her version.''	Who was Allori?	a Florentine
		Although it is not the prime version of this much-painted composition, it is possibly the only fully autograph surviving example.	What is possibly the only fully autograph surviving example?	the work
		Allori, a Florentine, painted this canvas during Artemisia Gentileschi's stay in Florence, and surely knew her version.''	Who was a Florentine?	Allori
		Although it is not the prime version of this much-painted composition, it is possibly the only fully autograph surviving example.	What is the work not?	the prime version of this much-painted composition
09355-forest.jpg	This carefully composed landscape presents a close-up view of a dense forest. Through its accentuated handling of light, the forest landscape becomes highly atmospheric and seems to be positively charged with emotion			
		Through its accentuated handling of light, the forest landscape becomes highly atmospheric and seems to be positively charged with emotion	What seems to be positively charged with emotion?	the forest landscape
		Through its accentuated handling of light, the forest landscape becomes highly atmospheric and seems to be positively charged with emotion	What does the forest landscape seem to be positively charged with?	with emotion
		This carefully composed landscape presents a close-up view of a dense forest.	What presents a close-up view of a dense forest?	this carefully composed landscape
		Through its accentuated handling of light, the forest landscape becomes highly atmospheric and seems to be positively charged with emotion	What becomes highly atmospheric?	the forest landscape
09018-12apollo.jpg	The subject of this painting is taken from Greek mythology. Admetus was famed for his hospitality and justice. When Apollo was sentenced to a year of servitude to a mortal as punishment for killing the Cyclops, the god chose Admetus' home and became his herdsman. Apollo was so impressed by Admetus' treatment that the god made all the cows bear twins.This composition consists of two masses of trees and an Etruscan town all rising like blocks from a composition primarily planned on the horizontal plane			
		When Apollo was sentenced to a year of servitude to a mortal as punishment for killing the Cyclops, the god chose Admetus ' home and became his herdsman.	Who chose Admetus ' home?	the god
		The subject of this painting is taken from Greek mythology.	What is taken from Greek mythology?	the subject of this painting
		When Apollo was sentenced to a year of servitude to a mortal as punishment for killing the Cyclops, the god chose Admetus ' home and became his herdsman.	When was Apollo sentenced to a mortal as punishment for killing the Cyclops?	to a year of servitude
		Apollo was so impressed by Admetus ' treatment that the god made all the cows bear twins.	Who was so impressed by Admetus ' treatment that the god made all the cows bear twins?	Apollo
		When Apollo was sentenced to a year of servitude to a mortal as punishment for killing the Cyclops, the god chose Admetus ' home and became his herdsman.	What was Apollo sentenced to a year of servitude to a mortal as for killing the Cyclops?	as punishment
		Apollo was so impressed by Admetus ' treatment that the god made all the cows bear twins.	What was Apollo so impressed by Admetus ' treatment that the god made bear twins?	all the cows
39892-assumpti.jpg	The painting in the apse of the Cathedral of Verona was executed by Francesco Torbido after the design by Giulio Romano.In the Renaissance period the decoration of the church is frequently focused on the apse and the entrance wall. These terminal walls of extended interior spaces are visible from a great distance, catching visitors' attention. The decoration of the apse towers over the events of mass at the high altar; the decoration of the inside wall of the fa�ade serves as an admonition or reinforcement for the visitors as they leave the liturgical ceremony and the church. Large format in both places called for fundamental, weighty themes.Examples of large-scale painted apse recesses are common in the areas ruled by Venice but also in Emilia. A large-scale fresco in the apse vault or on an entrance fa�ade could appear to break open the surface of the wall to provide a vision of the heavens or a view of an historical event; alternatively, it could illusionistically extend the existing architecture and enliven it with holy figures. For the archbishop of Verona, Giulio Romano designed a decoration for the chancel of the cathedral that was executed by Francesco Torbido in 11534. The painting placed Renaissance architecture on a Gothic structure. The vault of the apse is decorated with painted coffers, in front of which, at a balustrade, apostles seem to be standing in the church itself. Above the apostles, the Virgin Mary floats in a cloud toward a painted opening in the sky in the vault of the chancel. Thus Nary's Assumption seems to be happening in the church's chancel			
		The painting placed Renaissance architecture on a Gothic structure.	What placed Renaissance architecture on a Gothic structure?	the painting
		Large format in both places called for fundamental, weighty themes.	What did large format in both places call for?	for fundamental, weighty themes
		In the Renaissance period the decoration of the church is frequently focused on the apse and the entrance wall.	When is the decoration of the church frequently focused on the apse and the entrance wall?	in the Renaissance period
		These terminal walls of extended interior spaces are visible from a great distance, catching visitors ' attention.	What are visible from a great distance?	these terminal walls of extended interior spaces
		These terminal walls of extended interior spaces are visible from a great distance, catching visitors ' attention.	What catch visitors ' attention?	these terminal walls of extended interior spaces
		Examples of large-scale painted apse recesses are common in the areas ruled by Venice but also in Emilia.	What are common in the areas ruled by Venice but also in Emilia?	examples of large-scale painted apse recesses
25010-triptych.jpg	The gabled panel was probably the centre of a folding triptych. It is divided by painted red borders into five scenes. The tympanum is filled with a scene of the last Judgment. Beneath the Last Judgment are two nearly square compartments containing the Virgin and Child with Saints (left) and the Crucifixion (right). Across the bottom of the panel are two further compartments, showing the Glorification of St Thomas Aquinas (left) and the Nativity (right)			
		It is divided by painted red borders into five scenes.	What is the gabled panel divided by painted red borders into?	into five scenes
		The gabled panel was probably the center of a folding triptych.	What was probably the center of a folding triptych?	the gabled panel
		The tympanum is filled with a scene of the last Judgment.	What is the tympanum filled with?	with a scene of the last Judgment
		It is divided by painted red borders into five scenes.	What is the gabled panel divided by into five scenes?	by painted red borders
		It is divided by painted red borders into five scenes.	What is divided by painted red borders into five scenes?	the gabled panel
		The tympanum is filled with a scene of the last Judgment.	What is filled with a scene of the last Judgment?	the tympanum
05846-0altar1.jpg	The picture shows the altarpiece in its frame			
		The picture shows the altarpiece in its frame	What does the picture show?	the altarpiece in its frame
		The picture shows the altarpiece in its frame	What shows the altarpiece in its frame?	the picture
24091-6madonna.jpg	Around his wrist, Christ is wearing a coral bracelet, the blood-red beads of which are a reference to his death on the Cross. However, coral is also seen as bringing good luck, though the Christ Child, with his upturned eyes, already appears to be beseeching God the Father			
		Around his wrist, Christ is wearing a coral bracelet, the blood-red beads of which are a reference to his death on the Cross.	What is Christ wearing a coral bracelet on the Cross around?	around his wrist
		However, coral is also seen as bringing good luck, though the Christ Child, with his upturned eyes, already appears to be beseeching God the Father	Who does the Christ Child already appear to be beseeching?	God the Father
		However, coral is also seen as bringing good luck, though the Christ Child, with his upturned eyes, already appears to be beseeching God the Father	Whose upturned eyes is the Christ Child with?	with Christ's upturned eyes
		Around his wrist, Christ is wearing a coral bracelet, the blood-red beads of which are a reference to his death on the Cross.	What is Christ wearing on the Cross around his wrist?	a coral bracelet
		Around his wrist, Christ is wearing a coral bracelet, the blood-red beads of which are a reference to his death on the Cross.	What is Christ wearing a coral bracelet on around his wrist?	on the Cross
		Around his wrist, Christ is wearing a coral bracelet, the blood-red beads of which are a reference to his death on the Cross.	What is the blood-red beads of which are a reference to Christ's death?	the coral bracelet
00683-vallomb2.jpg	This painting is part of an altarpiece for the church at Vallombrosa, near Florence, home of the monastic community reformed by St John Gualbert (Giovanni Gualberto) in the eleventh century. St Bernardo degli Uberti was a Vallombrosian monk, and an abbot of Vallombrosa			
		This painting is part of an altarpiece for the church at Vallombrosa, near Florence, home of the monastic community reformed by St John Gualbert (Giovanni Gualberto) in the eleventh century.	What is part of an altarpiece for the church?	this painting
		This painting is part of an altarpiece for the church at Vallombrosa, near Florence, home of the monastic community reformed by St John Gualbert (Giovanni Gualberto) in the eleventh century.	What is Florence home of?	of the monastic community reformed by St John Gualbert in the eleventh century
		This painting is part of an altarpiece for the church at Vallombrosa, near Florence, home of the monastic community reformed by St John Gualbert (Giovanni Gualberto) in the eleventh century.	What is Florence?	home of the monastic community reformed by St John Gualbert in the eleventh century
		St Bernardo degli Uberti was a Vallombrosian monk, and an abbot of Vallombrosa	Who was a Vallombrosian monk, and an abbot of Vallombrosa?	St Bernardo degli Uberti
		This painting is part of an altarpiece for the church at Vallombrosa, near Florence, home of the monastic community reformed by St John Gualbert (Giovanni Gualberto) in the eleventh century.	What is home of the monastic community reformed by St John Gualbert in the eleventh century?	Florence
		St Bernardo degli Uberti was a Vallombrosian monk, and an abbot of Vallombrosa	Who was St Bernardo degli Uberti?	a Vallombrosian monk, and an abbot of Vallombrosa
10105-31altar3.jpg	When the altarpiece is closed, the central panel depicts the Annunciation to Mary, while the two fixed wings show St. Ursula and St. Erasmus			
		When the altarpiece is closed, the central panel depicts the Annunciation to Mary, while the two fixed wings show St. Ursula and St. Erasmus	What depicts the Annunciation to Mary?	the central panel
		When the altarpiece is closed, the central panel depicts the Annunciation to Mary, while the two fixed wings show St. Ursula and St. Erasmus	What show St. Ursula and St. Erasmus?	the two fixed wings
		When the altarpiece is closed, the central panel depicts the Annunciation to Mary, while the two fixed wings show St. Ursula and St. Erasmus	When does the central panel depict to Mary?	the Annunciation
		When the altarpiece is closed, the central panel depicts the Annunciation to Mary, while the two fixed wings show St. Ursula and St. Erasmus	Who do the two fixed wings show?	St. Ursula and St. Erasmus
		When the altarpiece is closed, the central panel depicts the Annunciation to Mary, while the two fixed wings show St. Ursula and St. Erasmus	What is closed?	the altarpiece
		When the altarpiece is closed, the central panel depicts the Annunciation to Mary, while the two fixed wings show St. Ursula and St. Erasmus	Who does the central panel depict the Annunciation to?	to Mary
30904-landscap.jpg	This painting was ecexuted in collaboration with Sebastiano Ricci			
		This painting was ecexuted in collaboration with Sebastiano Ricci	What was ecexuted in collaboration with Sebastiano Ricci?	this painting
14024-1zenob10.jpg	The detail shows the guests.The wall frescoes in the ballroom focus on the narration of episodes from the life of Queen Zenobia and represent The Banquet of Zenobia and Triumph of Aureliano. However, the interpretation of these scenes is debated			
		The wall frescoes in the ballroom focus on the narration of episodes from the life of Queen Zenobia and represent The Banquet of Zenobia and Triumph of Aureliano.	What do the wall represent?	The Banquet of Zenobia and Triumph of Aureliano
		However, the interpretation of these scenes is debated	What is debated?	the interpretation of these scenes
		The wall frescoes in the ballroom focus on the narration of episodes from the life of Queen Zenobia and represent The Banquet of Zenobia and Triumph of Aureliano.	What does the wall fresco in the ballroom focus on the narration of episodes from?	from the life of Queen Zenobia
		The wall frescoes in the ballroom focus on the narration of episodes from the life of Queen Zenobia and represent The Banquet of Zenobia and Triumph of Aureliano.	What does the wall fresco in focus on the narration of episodes from the life of Queen Zenobia?	in the ballroom
		The wall frescoes in the ballroom focus on the narration of episodes from the life of Queen Zenobia and represent The Banquet of Zenobia and Triumph of Aureliano.	Who do the wall represent The Banquet of of Aureliano?	of Zenobia and Triumph
		The wall frescoes in the ballroom focus on the narration of episodes from the life of Queen Zenobia and represent The Banquet of Zenobia and Triumph of Aureliano.	What does the wall fresco in the ballroom focus on from the life of Queen Zenobia?	on the narration of episodes
37210-maesta01.jpg	After a few years of Duccio's Maest&#224;, Simone painted his Maest&#224; for the Palazzo Pubblico in Siena, as the ideal of the good and just government. This is the oldest painting that can be safely attributed to him. The end wall of the Sala del Mappamondo (formerly known as Sala del Consiglio) is entirely covered by this fresco. Surrounded by a frame decorated with twenty medallions depicting the Blessing Christ, the Prophets and the Evangelists and with smaller shields containing the coat-of-arms of Siena, the fresco shows a host of angels, Saints and Apostles, with the Madonna and Child in the centre. The whole scene, set against a deep blue background, is surmounted by an imposing canopy of red silk.The most obvious innovations present in Simone's style are his ideas of three-dimensional space. The supporting poles of the canopy are placed in perspective, thus giving a sense of depth to the composition. Under the canopy there is a crowd of thirty people: no more processions of people in parallel rows, but concrete spacial rhythms and animated gestures			
		The most obvious innovations present in Simone's style are his ideas of three-dimensional space.	What are Simone's ideas of three-dimensional space?	the most obvious innovations present in Simone's style
		The supporting poles of the canopy are placed in perspective, thus giving a sense of depth to the composition.	What are the supporting poles of the canopy placed in?	in perspective
		The end wall of the Sala del Mappamondo (formerly known as Sala del Consiglio) is entirely covered by this fresco.	What is the end wall of the Sala del Mappamondo entirely covered by?	by this fresco
		The most obvious innovations present in Simone's style are his ideas of three-dimensional space.	What are the most obvious innovations present in Simone's style Simone's ideas of?	of three-dimensional space
		The most obvious innovations present in Simone's style are his ideas of three-dimensional space.	What are the most obvious innovations present in Simone's style?	Simone's ideas of three-dimensional space
		The supporting poles of the canopy are placed in perspective, thus giving a sense of depth to the composition.	What do the supporting poles of the canopy give to the composition?	a sense of depth
05978-landsca2.jpg	This small painting has a pendant in the same private collection			
		This small painting has a pendant in the same private collection	What has a pendant in the same private collection?	this small painting
08721-shinneck.jpg	Teaching in public or state art schools by artists associated with Impressionism was of central imporrtance in the American dissemination of the new art and its ideas. Summer schools devoted to open-air painting became established in the 1890s as an integral part of American art teaching. The most popular and successful of the schools was the Shinnecock Summer School, opened on Long Island in 1891. It was founded by William Merrit Chase who taught the methods and practice of open-air painting there for twelve consecutive summers.This panel depicts a simple spot near the artist's house. The simplicity of the landscape, in which very few elements stand out, indicates Chase's search for beauty in the simplest things			
		The most popular and successful of the schools was the Shinnecock Summer School, opened on Long Island in 1891.	What was opened on Long Island in 1891?	the Shinnecock Summer School
		The simplicity of the landscape, in which very few elements stand out, indicates Chase's search for beauty in the simplest things	Whose search for beauty in the simplest things does the simplicity of the landscape indicate?	Chase's search for beauty in the simplest things
		It was founded by William Merrit Chase who taught the methods and practice of open-air painting there for twelve consecutive summers.	When was the most popular and successful of the schools founded by William Merrit Chase who taught the methods and practice of open-air painting there?	for twelve consecutive summers
		Summer schools devoted to open-air painting became established in the 1890s as an integral part of American art teaching.	What did Summer schools devoted to open-air painting become established in the 1890s as?	as an integral part of American art teaching
		It was founded by William Merrit Chase who taught the methods and practice of open-air painting there for twelve consecutive summers.	Who was the most popular and successful of the schools founded by for twelve consecutive summers?	by William Merrit Chase who taught the methods and practice of open-air painting there
		The simplicity of the landscape, in which very few elements stand out, indicates Chase's search for beauty in the simplest things	What stand out in the simplicity of the landscape?	very few elements
12390-audoy.jpg	Monsieur Audoy (died 1807) was the Director of the Public Treasury in Paris. According to Dumont's fee-book, he painted the sitter's wife and daughter in the same year as the present work			
		Monsieur Audoy (died 1807) was the Director of the Public Treasury in Paris.	What was Monsieur Audoy the Director of in Paris?	of the Public Treasury
		Monsieur Audoy (died 1807) was the Director of the Public Treasury in Paris.	Where was Monsieur Audoy the Director of the Public Treasury?	in Paris
		According to Dumont's fee-book, he painted the sitter's wife and daughter in the same year as the present work	Whose wife and daughter did Monsieur Audoy paint in the same year as the present work?	the sitter's wife and daughter
		Monsieur Audoy (died 1807) was the Director of the Public Treasury in Paris.	What was Monsieur Audoy the Director of the Public Treasury in?	in Paris
		According to Dumont's fee-book, he painted the sitter's wife and daughter in the same year as the present work	Who painted the sitter's wife and daughter in the same year as the present work?	Monsieur Audoy
		According to Dumont's fee-book, he painted the sitter's wife and daughter in the same year as the present work	What did Monsieur Audoy paint the sitter's wife and daughter in the same year as?	as the present work
32780-21knight.jpg	The figurative powers which Raphael developed in Florence led to a more synthetic conception of form, a refinement of intellectual expression, which are visible in the Knight's Dream in the National Gallery, London, and the Three Graces of Chantilly. Critics believe that the two panels may have formed a single diptych presented to Scipione di Tommaso Borghese at his birth, in 1493. The theme of the paintings may by drawn from the poem, Punica, by Silius Italicus, which was well known in antiquity and which humanistic culture restored to fame. In the first panel, Scipio, the sleeping knight, must choose between Venus (pleasure) and Minerva (virtue); in the second, the Graces reward his choice of virtue with the Golden Apples of the Hesperides. The classical origin of this theme brings us back without doubt to the Florentine environment. The composition, which is dominated by a sense of great harmony, is a figurative consequence of the literary theme.A young knight is asleep in front of a laurel tree that divides the picture into two equal parts. There is a figure of a beautiful young woman in each half on the left the personification of Virtue is holding a book and a sword above the sleeping figure, while the figure on the right is presenting a flower as a symbol of sensual pleasure. The probable meaning of the allegory is that the young man's task is to bring both sides of life into harmony			
		The composition, which is dominated by a sense of great harmony, is a figurative consequence of the literary theme.	What is the composition dominated by?	by a sense of great harmony
		Critics believe that the two panels may have formed a single diptych presented to Scipione di Tommaso Borghese at his birth, in 1493.	What do critics believe?	that the two panels may have formed a single diptych presented to Scipione di Tommaso Borghese at his birth
		In the first panel, Scipio, the sleeping knight, must choose between Venus and Minerva; in the second, the Graces reward his choice of virtue with the Golden Apples of the Hesperides.	Who do the Graces reward Scipio's choice of virtue with the Golden Apples of in the second?	of the Hesperides
		In the first panel, Scipio, the sleeping knight, must choose between Venus and Minerva; in the second, the Graces reward his choice of virtue with the Golden Apples of the Hesperides.	Who must Scipio choose between in the first panel?	between Venus and Minerva
		The theme of the paintings may by drawn from the poem, Punica, by Silius Italicus, which was well known in antiquity and which humanistic culture restored to fame.	What may by drawn from the poem by Silius Italicus?	the theme of the paintings
		The classical origin of this theme brings us back without doubt to the Florentine environment.	What brings the Graces back without doubt to the Florentine environment?	the classical origin of this theme
09201-merry_co.jpg	The figures in this conversation piece manifest two types of love: family love embodied by the couple in black at right, and the love for pleasure personified by the dancers, musicians and singers			
28575-2montge1.jpg	This picture, one of the two landscapes depicting Montgeron, belonged to the decorative series commissioned by Ernest and Alice Hosched�, Monet's friend who lived in that small town.In adorning his friends' house, Monet sought to bring indoors the freshness of the garden. This task fully accorded with his interest in monetary states of nature, in the elusive changeability of light and air			
		In adorning his friends ' house, Monet sought to bring indoors the freshness of the garden.	What did Monet seek to bring indoors the freshness of?	of the garden
		This picture, one of the two landscapes depicting Montgeron, belonged to the decorative series commissioned by Ernest and Alice Hosched, Monet's friend who lived in that small town.	What was the picture?	one of the two landscapes depicting Montgeron
		This picture, one of the two landscapes depicting Montgeron, belonged to the decorative series commissioned by Ernest and Alice Hosched, Monet's friend who lived in that small town.	What was the picture one of?	of the two landscapes depicting Montgeron
		This picture, one of the two landscapes depicting Montgeron, belonged to the decorative series commissioned by Ernest and Alice Hosched, Monet's friend who lived in that small town.	Who was Monet's friend?	Ernest and Alice Hosched
		This picture, one of the two landscapes depicting Montgeron, belonged to the decorative series commissioned by Ernest and Alice Hosched, Monet's friend who lived in that small town.	What was one of the two landscapes depicting Montgeron?	the picture
		This picture, one of the two landscapes depicting Montgeron, belonged to the decorative series commissioned by Ernest and Alice Hosched, Monet's friend who lived in that small town.	What belonged to the decorative series commissioned by Ernest and Alice Hosched?	this picture
