img	comment	related text	question	answer
		His family owned a dye-works, from which he derived his considerable wealth, and he amassed a fascinating collection of works by other artists	Who amassed a fascinating collection of works by other artists?	Jan van de Cappelle
18286-1001grec.jpg	Some scholars assume that this is the first version of the subject later elaborated in the church of Talavera la Vieja, Toledo, in the Capilla de San Jos�, Toledo, and in the Hospital de la Caridad, Illescas			
00710-arcadia1.jpg	Juriaan Andriessen specialised in large-scale decorative schemes, such as his decoration of the new theatre in Amsterdam in 1774, and painted wall-coverings for manufacture, mainly for private residences. On this painting an Arcadian landscape is depicted with washerwomen on a road, a young family resting nearby			
		Juriaan Andriessen specialised in large-scale decorative schemes, such as his decoration of the new theater in Amsterdam in 1774, and painted wall-coverings for manufacture, mainly for private residences.	Who specialised in large-scale decorative schemes?	Juriaan Andriessen
		On this painting an Arcadian landscape is depicted with washerwomen on a road, a young family resting nearby	What is an Arcadian landscape depicted with washerwomen on a road resting nearby on?	on this painting
		On this painting an Arcadian landscape is depicted with washerwomen on a road, a young family resting nearby	What is a young family?	the road
		Juriaan Andriessen specialised in large-scale decorative schemes, such as his decoration of the new theater in Amsterdam in 1774, and painted wall-coverings for manufacture, mainly for private residences.	What did Juriaan Andriessen specialise in?	in large-scale decorative schemes
		On this painting an Arcadian landscape is depicted with washerwomen on a road, a young family resting nearby	What is the road?	a young family
11267-201delac.jpg	This painting, painted at Beffes for General Coetlosquet, was one of the splendid collection of works which Delacroix sent to the Salon of 1827, and which included the Death of Sardanapalus as well as others from among his finest pictures. On 28 September 1827, Delacroix wrote to his friend Soulier: 'I have finished the General's animal picture, and I have dug up a rococo frame for it, which I have had regilded and which will do for it splendidly. It has already dazzled people at a gathering of amateurs, and I think it would be amusing to see it in the Salon.'Of all Delacroix's paintings, the Still-Life with Lobster reveals most clearly the impression made on the young artist by English painting. The background with its red-coated huntsmen is reminiscent of landscapes by Constable; the dead game in the foreground, and the incongruous lobster, rival the finest details in the works of Jan Fyt.Delacroix painted this picture when he returned from England; even before then, he was in close touch with English painters in Paris - Fielding and Bonington amongst others. But it was at the Salon of 1824 that he discovered the revolution which Constable had brought about in English painting, when he saw the three landscapes which the latter was exhibiting there. He hastily repainted the background of the Massacre of Scio along much the same lines; when the state bought the picture from him for 6,000 francs (a considerable sum in those days) he lost no time in spending the money on a trip to England. This opened up a new world to him: the Parthenon marbles, the Gothic style, the paintings of Lawrence and Etty, the horses (his host was the horsedealer Elmore), sailing in a yacht - a sport he was able to indulge in with an aristocratic friend of Elmore's - and the plays of Shakespeare. English painting had attracted a whole colony of French artists to London; among them Eug�ne Isabey, Eug�ne Lami, and Henri Monnier. Delacroix also renewed contact with Bonington, and worked in company with him. He was in London when he heard of the heroic death of Lord Byron, to whom he pays tribute in his Journal			
		English painting had attracted a whole colony of French artists to London; among them Eugne Isabey, Eugne Lami, and Henri Monnier.	What had attracted a whole colony of French artists to London; among them Eugne Isabey, Eugne Lami, and Henri Monnier?	english painting
		The background with its red-coated huntsmen is reminiscent of landscapes by Constable; the dead game in the foreground, and the incongruous lobster, rival the finest details in the works of Jan Fyt.	What is the incongruous lobster?	rival the finest details in the works of Jan Fyt
		He was in London when he heard of the heroic death of Lord Byron, to whom he pays tribute in his Journal	Where was Delacroix when he heard of the heroic death of Lord Byron?	in London
		` Of all Delacroix's paintings, the Still-Life with Lobster reveals most clearly the impression made on the young artist by English painting.	What reveals most clearly the impression made on the young artist by English painting, ``Of all Delacroix's paintings''?	the Still-Life with Lobster
		He was in London when he heard of the heroic death of Lord Byron, to whom he pays tribute in his Journal	Who was in London when he heard of the heroic death of Lord Byron?	Delacroix
		English painting had attracted a whole colony of French artists to London; among them Eugne Isabey, Eugne Lami, and Henri Monnier.	Who had english painting attracted a whole colony of French artists to London; among Eugne Isabey, Eugne Lami, and Henri Monnier?	among them
02866-baptism1.jpg	Perugino's docile style deeply affected less talented painters like Bacchiacca (who had probably been a Perugino pupil). It is apparent in this late work by Bacchiacca			
		Perugino's docile style deeply affected less talented painters like Bacchiacca (who had probably been a Perugino pupil).	What deeply affected less talented painters like Bacchiacca?	Perugino's docile style
		Perugino's docile style deeply affected less talented painters like Bacchiacca (who had probably been a Perugino pupil).	Who did Perugino's docile style deeply affect?	less talented painters like Bacchiacca
		It is apparent in this late work by Bacchiacca	What is Perugino's docile style apparent in by Bacchiacca?	in this late work
		Perugino's docile style deeply affected less talented painters like Bacchiacca (who had probably been a Perugino pupil).	Whose docile style deeply affected less talented painters like Bacchiacca?	Perugino's docile style
44259-oude3.jpg	This painting is one of De Witte's finest works of his Delft years. It can be compared with the panel of 1651 in the Wallace Collection, London, which shows the same pulpit from another position  in the southern aisle of the Oude Kerk. In composition the picture bears a surprising resemblance to the artist's early panel in Winterthur, considering that the two paintings depict dissimilar spaces in different churches. In both compositions an illusionistic curtain on the right is balanced against a dominant column on the left			
		In composition the picture bears a surprising resemblance to the artist's early panel in Winterthur, considering that the two paintings depict dissimilar spaces in different churches.	What bears a surprising resemblance to the artist's early panel in Winterthur?	the picture
		It can be compared with the panel of 1651 in the Wallace Collection, London, which shows the same pulpit from another position in the southern aisle of the Oude Kerk.	What shows the same pulpit from another position in the southern aisle of the Oude Kerk?	the Wallace Collection
		In composition the picture bears a surprising resemblance to the artist's early panel in Winterthur, considering that the two paintings depict dissimilar spaces in different churches.	What does the picture consider that the two paintings depict?	dissimilar spaces in different churches
		In composition the picture bears a surprising resemblance to the artist's early panel in Winterthur, considering that the two paintings depict dissimilar spaces in different churches.	What does the picture bear?	a surprising resemblance to the artist's early panel in Winterthur
		It can be compared with the panel of 1651 in the Wallace Collection, London, which shows the same pulpit from another position in the southern aisle of the Oude Kerk.	What can be compared with the panel of 1651 in the Wallace Collection?	this painting
		It can be compared with the panel of 1651 in the Wallace Collection, London, which shows the same pulpit from another position in the southern aisle of the Oude Kerk.	What does the Wallace Collection show?	the same pulpit from another position in the southern aisle of the Oude Kerk
06542-stillife.jpg	The painting depicts a still-life of a melon, open pomegranates, plums, figs, peaches and pears on a carved stone table, with a girl supporting a bowl of figs and flowers to the right. It is signed lower centre left: A.BREVGEL Ft Roma.This painting was probably executed during Brueghel's late Roman period (1669-1675), as the inscription suggests. The figure of the girl is by another hand, most likely that of Guillaume Courtois, called il Bergognone, with whom Abraham Brueghel collaborated often			
		The painting depicts a still-life of a melon, open pomegranates, plums, figs, peaches and pears on a carved stone table, with a girl supporting a bowl of figs and flowers to the right.	What does the painting depict a still-life of a melon on?	on a carved stone table
		This painting was probably executed during Brueghel's late Roman period, as the inscription suggests.	What suggests?	the inscription
		The figure of the girl is by another hand, most likely that of Guillaume Courtois, called il Bergognone, with whom Abraham Brueghel collaborated often	What is by another hand?	the figure of the girl
		The painting depicts a still-life of a melon, open pomegranates, plums, figs, peaches and pears on a carved stone table, with a girl supporting a bowl of figs and flowers to the right.	What does the painting depict a still-life of on a carved stone table?	of a melon
		It is signed lower center left: A. BREVGEL Ft Roma.	What is the painting signed?	lower center left: A. BREVGEL Ft Roma
		The painting depicts a still-life of a melon, open pomegranates, plums, figs, peaches and pears on a carved stone table, with a girl supporting a bowl of figs and flowers to the right.	What is open pomegranates, plums, figs, peaches and pears?	the melon
38265-port_cor.jpg	In addition to sacred works, Bernardo Strozzi painted some spirited portraits. With dense, soft brushwork, and rich colouring, he achieved a vitality that seemed to have been lost with Titian. His work also reflected the influence of Van Dyck, who had worked in Genoa for the local aristocracy.Cardinal Federico Cornaro was appointed patriarch of Venice in 1631 and remained in office until 1644 when he moved to the papal court in Rome			
		His work also reflected the influence of Van Dyck, who had worked in Genoa for the local aristocracy.	Whose work also reflected the influence of Van Dyck?	Bernardo Strozzi's work
		Cardinal Federico Cornaro was appointed patriarch of Venice in 1631 and remained in office until 1644 when he moved to the papal court in Rome	What was Cardinal Federico Cornaro appointed patriarch of in 1631?	of Venice
		With dense, soft brushwork, and rich coloring, he achieved a vitality that seemed to have been lost with Titian.	What did Bernardo Strozzi achieve with dense, soft brushwork, and rich coloring?	a vitality that seemed to have been lost with Titian
		Cardinal Federico Cornaro was appointed patriarch of Venice in 1631 and remained in office until 1644 when he moved to the papal court in Rome	Who was Cardinal Federico Cornaro appointed in 1631?	patriarch of Venice
		Cardinal Federico Cornaro was appointed patriarch of Venice in 1631 and remained in office until 1644 when he moved to the papal court in Rome	When was Cardinal Federico Cornaro appointed patriarch of Venice?	in 1631
		His work also reflected the influence of Van Dyck, who had worked in Genoa for the local aristocracy.	Where had Van Dyck worked for the local aristocracy?	in Genoa
34226-breton.jpg	Ribot was one of the founders of the Salon du Champs de Mars, along with Alphonse Legros, Henri Fantin-Latour, and James McNeill Abbott Whistler. Like these artists, Ribot shared an admiration for Gustave Courbet and Realism			
		Ribot was one of the founders of the Salon du Champs de Mars, along with Alphonse Legros, Henri Fantin-Latour, and James McNeill Abbott Whistler.	What was Ribot?	one of the founders of the Salon du Champs de Mars, along with Alphonse Legros, Henri Fantin-Latour, and James McNeill Abbott Whistler
		Ribot was one of the founders of the Salon du Champs de Mars, along with Alphonse Legros, Henri Fantin-Latour, and James McNeill Abbott Whistler.	Who was one of the founders of the Salon du Champs de Mars, along with Alphonse Legros, Henri Fantin-Latour, and James McNeill Abbott Whistler?	Ribot
		Ribot was one of the founders of the Salon du Champs de Mars, along with Alphonse Legros, Henri Fantin-Latour, and James McNeill Abbott Whistler.	What was Ribot one of?	of the founders of the Salon du Champs de Mars, along with Alphonse Legros, Henri Fantin-Latour, and James McNeill Abbott Whistler
		Like these artists, Ribot shared an admiration for Gustave Courbet and Realism	Who did Ribot share an admiration for Gustave Courbet and Realism like?	like these artists
24717-panel2.jpg	There exists a series of six panels (five in Dresden and one in Moscow) which depicts Scenes from the Childhood  of Jesus: The Annunciation, The Visitation, The Birth of Jesus, The Adoration of the Magi, The Circumcision and The Flight into Egypt. The sequence is regarded as a Life of the Virgin, although only the story of Jesus's childhood is told, while specific events in the life of Mary, such as the birth of the Mother of God, her death, ascension and coronation, are missing. Three of the Dresden panels are signed with the monogram AB, similar to D�rer's famous monogram. The painter of these panels is referred to as the Monogrammist AB, a painter of Swabian origin, active in Saxony with close connections with Lucas Cranach's workshop.The monogram is on the cornice above Mary to the right			
		Three of the Dresden panels are signed with the monogram AB, similar to Drer's famous monogram.	What are signed with the monogram AB, similar to Drer's famous monogram?	three of the Dresden panels
		The monogram is on the cornice above Mary to the right	What is the monogram on the cornice above Mary to?	to the right
		The painter of these panels is referred to as the Monogrammist AB, a painter of Swabian origin, active in Saxony with close connections with Lucas Cranach's workshop.	Who is referred to as the Monogrammist AB active in Saxony with close connections with Lucas Cranach's workshop?	the painter of these panels
		The painter of these panels is referred to as the Monogrammist AB, a painter of Swabian origin, active in Saxony with close connections with Lucas Cranach's workshop.	What is the Monogrammist AB a painter of?	of Swabian origin
		The painter of these panels is referred to as the Monogrammist AB, a painter of Swabian origin, active in Saxony with close connections with Lucas Cranach's workshop.	What is a painter of Swabian origin?	the Monogrammist AB
		The monogram is on the cornice above Mary to the right	What is on the cornice above Mary to the right?	the monogram
44454-hunting.jpg	Jan Wyck was a specialist in hunting scenes.			
		Jan Wyck was a specialist in hunting scenes.	Who was a specialist in hunting scenes?	Jan Wyck
		Jan Wyck was a specialist in hunting scenes.	Who was Jan Wyck?	a specialist in hunting scenes
37496-still.jpg	This painting depicts a still-life of a basket of grapes, birds, including a partridge, snipe, sparrow and finch, two blue-and-white Wan-Li porcelain bowls with langoustines, a knife, two wine glasses, a roemer, stoneware ewer and a parcel gilt salt cellar upon a stone ledge			
08224-01lastju.jpg	The picture shows the middle register of the fragmentary Last Judgment.The fresco decoration of the interior fa�ade and the walls of the nave in Santa Cecilia in Trastevere was executed c. 1300 by Pietro Cavallini. The frescoes of the nave were largely destroyed when Cardinal Francesco Acquaviva had the interior redesigned in 1724-25. Not until 1900, during restoration work in the church, did large sections of the old fresco decoration come to light again. The middle register of a depiction of the Last Judgment on the west wall of the basilica, fragments of the fresco of the Annunciation on the north wall, and two scenes from the story of Jacob on the south wall were uncovered.Of the paintings in Santa Cecilia, the most important is the fragment of the Last Judgment that extends the entire width of the west wall. It depicts Christ in judgment in the centre, seated on a wooden throne that is decorated with pearls and precious stones and was at one time partially gilded. He is surrounded by a red mandorla. The enthroned Christ is facing the viewer, but he is looking to the side. His right hand is extended toward the blessed; the left hand, which has not survived, would have been raised and presumably outstretched toward the damned in a dismissive gesture. The wounds on his feet, hands, and chest are displayed.Angels, whose bright, colourful feathers stand out against the dark blue ground of the fresco, frame the mandorla. To Christ's right the Virgin stands on a rectangular wooden pedestal; she is dressed in a blue garment under a violet cloak and is turned toward Christ in prayer. Corresponding to her on the other side is John the Baptist, who  is wearing a a violet garment under a brown, fur-lined cloak. Behind the Virgin and John are the apostles, each sitting ion a wooden throne; they can be recognized by the names inscribed on the footrests of their thrones and by their attributes			
		The fresco decoration of the interior faade and the walls of the nave in Santa Cecilia in Trastevere was executed c. 1300 by Pietro Cavallini.	What was executed c. 1300 by Pietro Cavallini?	the fresco decoration of the interior faade and the walls of the nave in Santa Cecilia in Trastevere
		Angels, whose bright, colourful feathers stand out against the dark blue ground of the fresco, frame the mandorla.	What do colourful feathers stand out against the dark blue ground of the fresco?	Angels's bright
		His right hand is extended toward the blessed; the left hand, which has not survived, would have been raised and presumably outstretched toward the damned in a dismissive gesture.	What is extended toward the blessed?	Christ's right hand
		The picture shows the middle register of the fragmentary Last Judgment.	What does the picture show?	the middle register of the fragmentary Last Judgment
		Corresponding to her on the other side is John the Baptist, who is wearing a a violet garment under a brown, fur-lined cloak.	What is John the Baptist wearing under a brown, fur-lined cloak?	a a violet garment
		Angels, whose bright, colourful feathers stand out against the dark blue ground of the fresco, frame the mandorla.	What do colourful feathers stand Angels's bright out against?	against the dark blue ground of the fresco
11584-cecilia1.jpg	This painting is a fine work from the artist's late period. Similar pictures, apparently copies, are in various collections			
		Similar pictures, apparently copies, are in various collections	What are similar pictures in?	in various collections
		This painting is a fine work from the artist's late period.	What is a fine work from the artist's late period?	this painting
		Similar pictures, apparently copies, are in various collections	What are in various collections?	similar pictures
		Similar pictures, apparently copies, are in various collections	What are copies?	similar pictures
		Similar pictures, apparently copies, are in various collections	What are similar pictures?	copies
34828-fruit.jpg	The picture shows a still-life of fruit on a ledge and in a blue and white porcelain bowl.			
		The picture shows a still-life of fruit on a ledge and in a blue and white porcelain bowl.	What does the picture show a still-life of on a ledge and in a blue and white porcelain bowl?	of fruit
		The picture shows a still-life of fruit on a ledge and in a blue and white porcelain bowl.	What does the picture show on a ledge and in a blue and white porcelain bowl?	a still-life of fruit
		The picture shows a still-life of fruit on a ledge and in a blue and white porcelain bowl.	What shows a still-life of fruit on a ledge and in a blue and white porcelain bowl?	the picture
03001-ghedini.jpg	Antonio Ghedini from Parma was an official cloth merchant to the Bourbon court. As befits the family of a leading cloth merchant, the Ghedini family are suitably modishly attired: his wife wears a brocaded silk open robe with foliate stripes, salmon-pink furbelows and matching stomacher.Formerly the portrait had been ascribed to the French court painter Louis Michel van Loo. The confusion is perhaps understandable, for Baldrighi's style was formed in Paris, where the Duke's minister Guillaume du Tillot had sent him for training			
		The confusion is perhaps understandable, for Baldrighi's style was formed in Paris, where the Duke's minister Guillaume du Tillot had sent him for training	Where had the Duke's minister Guillaume du Tillot sent him for training?	at Paris
		The confusion is perhaps understandable, for Baldrighi's style was formed in Paris, where the Duke's minister Guillaume du Tillot had sent him for training	What had the Duke's minister Guillaume du Tillot sent him for at Paris?	for training
		The confusion is perhaps understandable, for Baldrighi's style was formed in Paris, where the Duke's minister Guillaume du Tillot had sent him for training	What had sent him for training at Paris?	the Duke's minister Guillaume du Tillot
		The confusion is perhaps understandable, for Baldrighi's style was formed in Paris, where the Duke's minister Guillaume du Tillot had sent him for training	What was formed in Paris?	Baldrighi's style
		Antonio Ghedini from Parma was an official cloth merchant to the Bourbon court.	What was Antonio Ghedini from Parma an official cloth merchant to?	to the Bourbon court
		Formerly the portrait had been ascribed to the French court painter Louis Michel van Loo.	What had been ascribed to the French court painter Louis Michel van Loo?	the portrait
34259-bacchan1.jpg	The pair of canvases, depicting The Bacchanal in Honour of Pan and The Feast of Silenus, were commissioned by the celebrated patron of the arts, Johann Matthias von der Schulenburg (1661-1747). A German aristocrat and general of the Saxon and Venetian armies, Schulenburg settled in Venice upon his retirement where he began to amass a spectacular collection, acquiring paintings by the likes of Raphael, Giorgione and Correggio. In addition to the present canvases, Ricci painted two further versions of these pendants			
		A German aristocrat and general of the Saxon and Venetian armies, Schulenburg settled in Venice upon his retirement where he began to amass a spectacular collection, acquiring paintings by the likes of Raphael, Giorgione and Correggio.	Who settled in Venice upon his retirement where he began to amass a spectacular collection?	Schulenburg
		The pair of canvases, depicting The Bacchanal in Honour of Pan and The Feast of Silenus, were commissioned by the celebrated patron of the arts, Johann Matthias von der Schulenburg.	What depicted The Bacchanal in Honour of Pan and The Feast of Silenus?	the pair
		The pair of canvases, depicting The Bacchanal in Honour of Pan and The Feast of Silenus, were commissioned by the celebrated patron of the arts, Johann Matthias von der Schulenburg.	What were commissioned by the celebrated patron of the arts?	the pair of canvases
		In addition to the present canvases, Ricci painted two further versions of these pendants	What did Ricci paint in addition to the present canvases?	two further versions of these pendants
		In addition to the present canvases, Ricci painted two further versions of these pendants	What did Ricci paint two further versions of in addition to the present canvases?	of these pendants
		A German aristocrat and general of the Saxon and Venetian armies, Schulenburg settled in Venice upon his retirement where he began to amass a spectacular collection, acquiring paintings by the likes of Raphael, Giorgione and Correggio.	What did Schulenburg settle in Venice upon?	upon his retirement where he began to amass a spectacular collection
17108-3arles22.jpg	Catalogue numbers: F 429, JH 1513			
04002-procurat.jpg	Formerly this large painting was attributed to Sebastiano Bombelli. It shows an unknown Venetian procurator, sumptuously dressed in precious, fur-trimmed crimson velvet, who seems to have just got up from the armchair behind him and is making a polite gesture towards a newly arrived guest. Further back, beyond the plinth of the column, a marble statue can be seen showing a woman presenting a ring. This is probably an allegorical representation of Marital Fidelity, whose presence could be explained by the reference to the unknown procurator's recent wedding			
		This is probably an allegorical representation of Marital Fidelity, whose presence could be explained by the reference to the unknown procurator's recent wedding	What is probably an allegorical representation of Marital Fidelity?	this
		It shows an unknown Venetian procurator, sumptuously dressed in precious, fur-trimmed crimson velvet, who seems to have just got up from the armchair behind him and is making a polite gesture towards a newly arrived guest.	Who is sumptuously dressed in precious, fur-trimmed crimson velvet?	the unknown Venetian procurator
		It shows an unknown Venetian procurator, sumptuously dressed in precious, fur-trimmed crimson velvet, who seems to have just got up from the armchair behind him and is making a polite gesture towards a newly arrived guest.	Who seems to have just got up from the armchair behind Sebastiano Bombelli?	the unknown Venetian procurator
		Formerly this large painting was attributed to Sebastiano Bombelli.	What was attributed to Sebastiano Bombelli?	this large painting
		This is probably an allegorical representation of Marital Fidelity, whose presence could be explained by the reference to the unknown procurator's recent wedding	What could be explained by the reference to the unknown procurator's recent wedding?	Marital Fidelity's presence
		It shows an unknown Venetian procurator, sumptuously dressed in precious, fur-trimmed crimson velvet, who seems to have just got up from the armchair behind him and is making a polite gesture towards a newly arrived guest.	What does the unknown Venetian procurator seem to have just got up from?	from the armchair behind Sebastiano Bombelli
