img	comment	related text	question	answer
		In astronomy, the zodiac is the ring of constellations that lines the ecliptic, which is the apparent path of the Sun across the sky over the course of the year.	What is the zodiac in astronomy?	the ring of constellations that lines the ecliptic
		In astronomy, the zodiac is the ring of constellations that lines the ecliptic, which is the apparent path of the Sun across the sky over the course of the year.	What is the zodiac the ring of that lines the ecliptic in astronomy?	of constellations
		In astronomy, the zodiac is the ring of constellations that lines the ecliptic, which is the apparent path of the Sun across the sky over the course of the year.	What is the ring of constellations that lines the ecliptic in astronomy?	the zodiac
		In astronomy, the zodiac is the ring of constellations that lines the ecliptic, which is the apparent path of the Sun across the sky over the course of the year.	What is the apparent path of the Sun across the sky over the course of the year?	the ecliptic
		In astronomy, the zodiac is the ring of constellations that lines the ecliptic, which is the apparent path of the Sun across the sky over the course of the year.	What is the ecliptic the apparent path of across the sky over the course of the year?	of the Sun
		In astronomy, the zodiac is the ring of constellations that lines the ecliptic, which is the apparent path of the Sun across the sky over the course of the year.	What is the zodiac the ring of constellations that lines the ecliptic in?	in astronomy
42699-islands.jpg	"Claude-Joseph Vernet emulated Claude Lorrain in his landscape. His admirers in both Rome and Paris praised him as the ""new Claude."			
		``Claude-Joseph Vernet emulated Claude Lorrain in his landscape.	Who did Claude-Joseph vernet emulated?	Claude Lorrain in his landscape
26716-lu09asa.jpg	"""Abijah begat Asa. Asa begat Jehoshapat. Jehoshapat begat Joram. Joram begat Uzziah."" (Matthew 1:7-8)The lunette is between Daniel and the Cumaean Sibyl."			
		Asa begat Jehoshapat.	Who begat Jehoshapat?	Asa
		Asa begat Jehoshapat.	Who did Asa beget?	Jehoshapat
		Joram begat Uzziah.''''	Who did Joram beget?	Uzziah
		Jehoshapat begat Joram.	Who begat Joram?	Jehoshapat
		(Matthew 1:7-8) The lunette is between Daniel and the Cumaean Sibyl.''	What is between Daniel and the Cumaean Sibyl?	the lunette
		Jehoshapat begat Joram.	Who did Jehoshapat beget?	Joram
19218-78preach.jpg	It was suggested that the sitter may be Jan Ruyll, the Haarlem minister. However, there is no evidence to support any identifications			
		It was suggested that the sitter may be Jan Ruyll, the Haarlem minister.	What was suggested that the sitter may be Jan Ruyll?	it
		It was suggested that the sitter may be Jan Ruyll, the Haarlem minister.	Who was the Haarlem minister?	Jan Ruyll
		It was suggested that the sitter may be Jan Ruyll, the Haarlem minister.	Who was Jan Ruyll?	the Haarlem minister
41695-081lazar.jpg	The artist of the panel is referred to as the Master of Perea			
		The artist of the panel is referred to as the Master of Perea	Who is the artist of the panel referred to as?	as the Master of Perea
		The artist of the panel is referred to as the Master of Perea	Who is referred to as the Master of Perea?	the artist of the panel
24105-91pieta.jpg	This devotional painting, intended for a private apartment, is ascribed to Mantegna's Roman period. In it Christ displays his wounds as a reminder that he died for us on the Cross. The finely worked sarcophagus on which Christ is leaning is a clear demonstration of Mantegna's skill. He was in fact commissioned to design the tomb of Barbara of Brandenburg, who died in 1481, but this project was never executed			
		He was in fact commissioned to design the tomb of Barbara of Brandenburg, who died in 1481, but this project was never executed	What died in 1481?	Brandenburg
		He was in fact commissioned to design the tomb of Barbara of Brandenburg, who died in 1481, but this project was never executed	Who was in fact commissioned to design the tomb of Barbara of Brandenburg?	Christ
		The finely worked sarcophagus on which Christ is leaning is a clear demonstration of Mantegna's skill.	What is a clear demonstration of Mantegna's skill?	the finely worked sarcophagus on which Christ is leaning
		This devotional painting, intended for a private apartment, is ascribed to Mantegna's Roman period.	What is the devotional painting intended for?	for a private apartment
		He was in fact commissioned to design the tomb of Barbara of Brandenburg, who died in 1481, but this project was never executed	What was never executed?	this project
		The finely worked sarcophagus on which Christ is leaning is a clear demonstration of Mantegna's skill.	What is the finely worked sarcophagus on which Christ is leaning a clear demonstration of?	of Mantegna's skill
41509-conversa.jpg	The source of this painting was a half-figure composition by Andrea Mantegna of 1495 that the anonymous painter elongated into a vertical picture			
		The source of this painting was a half-figure composition by Andrea Mantegna of 1495 that the anonymous painter elongated into a vertical picture	What was a half-figure composition by Andrea Mantegna of 1495 that the anonymous painter elongated into a vertical picture?	the source of this painting
42264-0508vela.jpg	Philip IV succeeded his father, Philip III of Spain, in 1621, and, for the first 22 years of his reign, Philip's valido, or chief minister, was the Conde-Duque de Olivares, who took the spread of the Thirty Years' War as an opportunity not only for resuming hostilities against the Dutch at the end of the Twelve Years' Truce of 1609 (1621) but also for an ambitious attempt to restore Spanish hegemony in Europe, in close alliance with the imperial branch of the Habsburg dynasty.Vel�zquez' most impressive equestrian portrait, painted in 1634, did not depict any member of the royal family but took as its subject Count-Duke of Olivares on Horseback. At that point in time, Olivares, by now the most powerful man in the kingdom, sometimes even more powerful than the king, could describe himself by the title of Count-Duke. He expressed his sense of his own dignity by having himself painted on horseback, an honour usually accorded only to ruling heads of state, and Vel�zquez constructed a Baroque equestrian portrait of extremely bold composition.Olivares, famous for his horsemanship, is shown as a field-marshal with a plumed hat, a cuirass adorned with gold and a baton; seated on his mount, he is leaping down from a height into the depths below, and his figure fills the entire breadth of the canvas. The viewer looks diagonally upwards at the horseman, whose head is turned well to one side, so that he himself is looking down on the viewer from above in a lordly manner. The magnificent chestnut horse has its head turned the other way and is looking down into the depths of the picture, where the smoke of fires and gunpowder rises on a wide plain, and the turmoil of battle is show raging in miniature. Despite theories that have often been put forward, this picture does not necessarily show any particular battle; instead, it alludes in general to the military skill of the man who led the king's armies from triumph to triumph.The bottom left corner of the picture shows an unfolded empty sheet of white paper. Curiously, although he usually failed to sign and date his paintings, Vel�zquez often added such blank pieces of paper to his pictures but wrote nothing on them			
		The viewer looks diagonally upwards at the horseman, whose head is turned well to one side, so that he himself is looking down on the viewer from above in a lordly manner.	Who looks diagonally upwards at the horseman?	the viewer
		He expressed his sense of his own dignity by having himself painted on horseback, an honor usually accorded only to ruling heads of state, and Velzquez constructed a Baroque equestrian portrait of extremely bold composition.	What did Olivares express by having himself painted on horseback?	his sense of his own dignity
		Velzquez ' most impressive equestrian portrait, painted in 1634, did not depict any member of the royal family but took as its subject Count-Duke of Olivares on Horseback.	What took as its subject Count-Duke of Olivares on Horseback?	Velzquez ' most impressive equestrian portrait
		The bottom left corner of the picture shows an unfolded empty sheet of white paper.	What shows an unfolded empty sheet of white paper?	the bottom left corner of the picture
		He expressed his sense of his own dignity by having himself painted on horseback, an honor usually accorded only to ruling heads of state, and Velzquez constructed a Baroque equestrian portrait of extremely bold composition.	What did Olivares express his sense of by having himself painted on horseback?	of his own dignity
		Velzquez ' most impressive equestrian portrait, painted in 1634, did not depict any member of the royal family but took as its subject Count-Duke of Olivares on Horseback.	What did Velzquez ' most impressive equestrian portrait take as its subject Count-Duke of Olivares on?	on Horseback
21248-volkonsk.jpg	Prince Pyotr Mikhailovich Volkonsky (1776-1852) was a Russian military commander, General-Field Marshal (1843), Adjutant General to Alexander I, member of the State Council (1821). He commanded the Russian troops in the Battle of Austerlitz			
		Prince Pyotr Mikhailovich Volkonsky was a Russian military commander, General-Field Marshal, Adjutant General to Alexander I, member of the State Council.	Who was Adjutant General?	General-Field Marshal
		Prince Pyotr Mikhailovich Volkonsky was a Russian military commander, General-Field Marshal, Adjutant General to Alexander I, member of the State Council.	Who was member of the State Council?	Alexander I
		He commanded the Russian troops in the Battle of Austerlitz	Who commanded the Russian troops in the Battle of Austerlitz?	Prince Pyotr Mikhailovich Volkonsky
		He commanded the Russian troops in the Battle of Austerlitz	What did Prince Pyotr Mikhailovich Volkonsky command the Russian troops in?	in the Battle of Austerlitz
		Prince Pyotr Mikhailovich Volkonsky was a Russian military commander, General-Field Marshal, Adjutant General to Alexander I, member of the State Council.	Who was General-Field Marshal?	the Russian military commander
		Prince Pyotr Mikhailovich Volkonsky was a Russian military commander, General-Field Marshal, Adjutant General to Alexander I, member of the State Council.	Who was Prince Pyotr Mikhailovich Volkonsky a Russian military commander to?	to Alexander I
43737-wendelin.jpg	This painting depicts St Wendelin with the donatrix Barbara Strauss of N�rdlingen. It is signed FW and dated 1467.St Wendelin (554-617) was the son of a Scottish king; after a piously spent youth he secretly left his home on a pilgrimage to Rome. On his way back he settled as a hermit in Westricht in the Diocese of Trier. He is the patron saint of country people and herdsmen and is still venerated in Germany, Austria, and Switzerland			
		On his way back he settled as a hermit in Westricht in the Diocese of Trier.	Who did St Wendelin settle as in the Diocese of Trier on his way back?	as a hermit in Westricht
		On his way back he settled as a hermit in Westricht in the Diocese of Trier.	What did St Wendelin settle as a hermit in Westricht in the Diocese of Trier on?	on his way back
		St Wendelin was the son of a Scottish king; after a piously spent youth he secretly left his home on a pilgrimage to Rome.	What did a piously spend youth he secretly left his home on to Rome?	on a pilgrimage
		St Wendelin was the son of a Scottish king; after a piously spent youth he secretly left his home on a pilgrimage to Rome.	Who did a piously spend he secretly left his home on a pilgrimage to Rome?	youth
		St Wendelin was the son of a Scottish king; after a piously spent youth he secretly left his home on a pilgrimage to Rome.	Who was St Wendelin; after a piously spent youth he secretly left his home on a pilgrimage to Rome?	the son of a Scottish king
		On his way back he settled as a hermit in Westricht in the Diocese of Trier.	Who settled as a hermit in Westricht in the Diocese of Trier on his way back?	St Wendelin
42893-1view0.jpg	This hall functions as a vestibule, consisting of two arms of different sizes. Its decoration is limited to the walls. In the shorter arm, within painted niches, are eight highly refined figures of young women musicians, probably alluding to the triumph of Harmony in Creation. Beneath each of these niches is a monochrome figure of a knight. There are two figures of young women on each wall, flanking four doors - two actual and two trompe l'oeil. A young girl looks out of one of the latter, while a young boy seems about to enter the hall from the other. The long walls feature six faux windows that contain landscapes			
		There are two figures of young women on each wall, flanking four doors- two actual and two trompe l' oeil.	How many doors does each wall flank?	four doors
		A young girl looks out of one of the latter, while a young boy seems about to enter the hall from the other.	What does a young boy seem about to enter from the other?	the hall
		In the shorter arm, within painted niches, are eight highly refined figures of young women musicians, probably alluding to the triumph of Harmony in Creation.	What probably allude to the triumph of Harmony in Creation?	eight highly refined figures
		Its decoration is limited to the walls.	What is a vestibule's decoration limited to?	to the walls
		In the shorter arm, within painted niches, are eight highly refined figures of young women musicians, probably alluding to the triumph of Harmony in Creation.	How many highly refined figures probably allude to the triumph of Harmony in Creation?	eight highly refined figures
		There are two figures of young women on each wall, flanking four doors- two actual and two trompe l' oeil.	What flankes four doors?	each wall
31912-virgin_c.jpg	Pomarancio stayed in Siena during the late 1570s. The Sienese influence can be noted in early painting by Pomarancio			
		The Sienese influence can be noted in early painting by Pomarancio	What can the Sienese influence be noted in by Pomarancio?	in early painting
		Pomarancio stayed in Siena during the late 1570s.	When did Pomarancio stay in Siena?	during the late 1570s
		Pomarancio stayed in Siena during the late 1570s.	What did Pomarancio stay in during the late 1570s?	in Siena
		The Sienese influence can be noted in early painting by Pomarancio	What can be noted in early painting by Pomarancio?	the Sienese influence
		Pomarancio stayed in Siena during the late 1570s.	Who stayed in Siena during the late 1570s?	Pomarancio
		The Sienese influence can be noted in early painting by Pomarancio	Who can the Sienese influence be noted in early painting by?	by Pomarancio
33540-61portra.jpg	Catalogue number: Bredius 217.The sitter of this portrait was Herman Doomer (c. 1595-1650), ebony worker in Amsterdam, a specialist in a craft that had been only recently developed. The companion piece of the painting represents Doomer's wife, Portrait of Baartgen Martens Doomer, it is in The Hermitage, St. Petersburg			
		Catalogue number: Bredius 217.	What does catalogue number: bredius?	217
		The sitter of this portrait was Herman Doomer (c. 1595-1650), ebony worker in Amsterdam, a specialist in a craft that had been only recently developed.	Who was Herman Doomer?	the sitter of this portrait
		The sitter of this portrait was Herman Doomer (c. 1595-1650), ebony worker in Amsterdam, a specialist in a craft that had been only recently developed.	Who was ebony worker in Amsterdam?	Herman Doomer
		Catalogue number: Bredius 217.	What: Bredius 217?	catalogue number
		The companion piece of the painting represents Doomer's wife, Portrait of Baartgen Martens Doomer, it is in The Hermitage, St. Petersburg	What represents Doomer's wife?	the companion piece of the painting
		The companion piece of the painting represents Doomer's wife, Portrait of Baartgen Martens Doomer, it is in The Hermitage, St. Petersburg	Whose wife is Portrait of Baartgen Martens Doomer?	Doomer's wife
11557-adoratio.jpg	This is one of the several versions of this theme by the artist			
13086-eliseus.jpg	In the Biblical story the prophet commands his servant to go with the kneeling woman and resurrect her dead son. In the typological comparison of Old and New Testament themes the kneeling Shunammite is a prefiguration of Mary Magdalene at the feet of Christ			
		In the Biblical story the prophet commands his servant to go with the kneeling woman and resurrect her dead son.	Who commands his servant to go with the kneeling woman in the Biblical story?	the prophet
		In the typological comparison of Old and New Testament themes the kneeling Shunammite is a prefiguration of Mary Magdalene at the feet of Christ	Who is a prefiguration of Mary Magdalene at the feet of Christ in the typological comparison of Old and New Testament themes?	the kneeling Shunammite
		In the typological comparison of Old and New Testament themes the kneeling Shunammite is a prefiguration of Mary Magdalene at the feet of Christ	What is the kneeling Shunammite a prefiguration of Mary Magdalene at the feet of Christ in?	in the typological comparison of Old and New Testament themes
		In the Biblical story the prophet commands his servant to go with the kneeling woman and resurrect her dead son.	Who does the prophet command in the Biblical story?	his servant to go with the kneeling woman
		In the Biblical story the prophet commands his servant to go with the kneeling woman and resurrect her dead son.	What does the prophet command his servant to go with the kneeling woman in?	in the Biblical story
		In the typological comparison of Old and New Testament themes the kneeling Shunammite is a prefiguration of Mary Magdalene at the feet of Christ	Who is the kneeling Shunammite a prefiguration of at the feet of Christ in the typological comparison of Old and New Testament themes?	of Mary Magdalene
08557-3lands04.jpg	C�zanne depicts the Ch&#226;teau Noir, popularly believed to be a place where Satanic rituals were held, as a mysteriously glowing building hidden behind dense foliage			
		Czanne depicts the Ch &#226; teau Noir, popularly believed to be a place where Satanic rituals were held, as a mysteriously glowing building hidden behind dense foliage	Who is popularly believed to be a place where Satanic rituals were held?	the Ch &#226; teau Noir
		Czanne depicts the Ch &#226; teau Noir, popularly believed to be a place where Satanic rituals were held, as a mysteriously glowing building hidden behind dense foliage	Who depicts the Ch &#226; teau Noir as a mysteriously glowing building hidden behind dense foliage?	Czanne
		Czanne depicts the Ch &#226; teau Noir, popularly believed to be a place where Satanic rituals were held, as a mysteriously glowing building hidden behind dense foliage	Who does Czanne depict as a mysteriously glowing building hidden behind dense foliage?	the Ch &#226; teau Noir
		Czanne depicts the Ch &#226; teau Noir, popularly believed to be a place where Satanic rituals were held, as a mysteriously glowing building hidden behind dense foliage	What does Czanne depict the Ch &#226; teau Noir as?	as a mysteriously glowing building hidden behind dense foliage
11170-1870s_70.jpg	Since the 1830s, the opera houses, theatres and vaudeville shows had grown in number and importance in the new Paris. Artists were fascinated by famous caf�s among which the Caf� des Ambassadeurs was one of the oldest that offered musical entertainment			
		Since the 1830s, the opera houses, theaters and vaudeville shows had grown in number and importance in the new Paris.	What had grown in number and importance in the new Paris since the 1830s?	the opera houses, theaters and vaudeville shows
		Since the 1830s, the opera houses, theaters and vaudeville shows had grown in number and importance in the new Paris.	Where had the opera houses, theaters and vaudeville shows grown in number and importance since the 1830s?	in the new Paris
		Artists were fascinated by famous cafs among which the Caf des Ambassadeurs was one of the oldest that offered musical entertainment	Who were Artists fascinated by among which the Caf des Ambassadeurs was one of the oldest that offered musical entertainment?	by famous cafs
		Artists were fascinated by famous cafs among which the Caf des Ambassadeurs was one of the oldest that offered musical entertainment	Who were fascinated by famous cafs among which the Caf des Ambassadeurs was one of the oldest that offered musical entertainment?	Artists
		Since the 1830s, the opera houses, theaters and vaudeville shows had grown in number and importance in the new Paris.	What had the opera houses, theaters and vaudeville shows grown in in the new Paris since the 1830s?	in number and importance
		Since the 1830s, the opera houses, theaters and vaudeville shows had grown in number and importance in the new Paris.	What had the opera houses, theaters and vaudeville shows grown in number and importance in since the 1830s?	in the new Paris
10912-cambyse2.jpg	David's first paintings probably date from the years between 1480 and 1484. They reflect a Dutch influence in his early training. Soon after he arrived in Bruges, however, in 1487 and 1488, the municipal authorities requested him to paint a series of panels for the deputy burgomaster's room in the town hall. This major commission took the form of a large diptych that was first mentioned in the city archives as a Last Judgment, but which in fact depicts The Judgment of Cambyses. The subject is taken from Herodotus: the judge Sisamnes, who had been guilty of prevarication, was arrested and punished by Cambyses, the King of Persia. For his crimes, Sisamnes was condemned to be flayed alive. David represents this scene with a cold and exemplary cruelty. Like the paintings Dieric Bouts made for the town hall in Louvain, David's panels were intended as a stern warning to judges against the temptation of corruption.The right panel depicts: The Flaying of Sisammes			
		They reflect a Dutch influence in his early training.	What do David's first paintings reflect?	a Dutch influence in David's early training
		The right panel depicts: The Flaying of Sisammes	Who does the right panel depict:?	The Flaying of Sisammes
		They reflect a Dutch influence in his early training.	Whose first paintings reflect a Dutch influence in David's early training?	David's first paintings
		This major commission took the form of a large diptych that was first mentioned in the city archives as a Last Judgment, but which in fact depicts The Judgment of Cambyses.	What took the form of a large diptych which in fact depicts The Judgment of Cambyses?	this major commission
		The right panel depicts: The Flaying of Sisammes	What depicts: The Flaying of Sisammes?	the right panel
		The subject is taken from Herodotus: the judge Sisamnes, who had been guilty of prevarication, was arrested and punished by Cambyses, the King of Persia.	Who is Cambyses?	the King of Persia
20657-view_bay.jpg	This painting presents a view of the Bay of Naples from the south (possibly Poggioreale), looking north with a king of the Bourbon family, possibly Ferdinand IV, in the foreground. Joli was perhaps the most popular of the vedutisti working in Naples during the latter half of the 18th century, and it was his popularity in this particular field which led to his appointment in the court of Charles VII of Naples (1716-1788), and later Ferdinand IV (1751-1825).Five other autograph versions of this composition are known			
		This painting presents a view of the Bay of Naples from the south (possibly Poggioreale), looking north with a king of the Bourbon family, possibly Ferdinand IV, in the foreground.	Who is Ferdinand IV?	the king of the Bourbon family
		This painting presents a view of the Bay of Naples from the south (possibly Poggioreale), looking north with a king of the Bourbon family, possibly Ferdinand IV, in the foreground.	What looks north with a king of the Bourbon family?	this painting
		This painting presents a view of the Bay of Naples from the south (possibly Poggioreale), looking north with a king of the Bourbon family, possibly Ferdinand IV, in the foreground.	What presents a view of the Bay of Naples from the south?	this painting
		This painting presents a view of the Bay of Naples from the south (possibly Poggioreale), looking north with a king of the Bourbon family, possibly Ferdinand IV, in the foreground.	What is the king of the Bourbon family in?	in the foreground
		This painting presents a view of the Bay of Naples from the south (possibly Poggioreale), looking north with a king of the Bourbon family, possibly Ferdinand IV, in the foreground.	Who is in the foreground?	the king of the Bourbon family
		This painting presents a view of the Bay of Naples from the south (possibly Poggioreale), looking north with a king of the Bourbon family, possibly Ferdinand IV, in the foreground.	What is the king of the Bourbon family?	Ferdinand IV
00798-perugia2.jpg	St Dominic and St Nicholas of Bari stand to the Virgin's right. They lack the sculptural monumentality of the saints in the Linaiuoli altarpiece, are lit in a softer and more diffuse manner, and are not made to stand in a darkened niche. Here, for the first time Angelico breaks away from the convention of the abstract, all-surrounding gold, and places the figures in front of a long table, whose end can be seen behind St Nicholas of Bari who has placed his mitre on it. This is not, however, so great a departure from convention as might be implied, as the table is covered with a golden cloth and beyond it is the usual gold background.The two figures stand at the very front of the space created, St Dominic's foot and St Nicholas's vestments touching the edge of the step. St Nicholas wears his bishop's cope and supports his crook, while at his feet are three full leather bags. These refer to the most popular legend concerning this fourth-century churchman. He reputedly tossed bags of gold through the open window of a house, providing the three women who lived within with dowries and thus saving them from turning to prostitution. The event is shown, with two other scenes from the saint's life, in one of the predella panels from the altarpiece			
		They lack the sculptural monumentality of the saints in the Linaiuoli altarpiece, are lit in a softer and more diffuse manner, and are not made to stand in a darkened niche.	What are lit in a softer and more diffuse manner?	they
		St Nicholas wears his bishop's cope and supports his crook, while at his feet are three full leather bags.	Who does St Nicholas support?	his crook
		They lack the sculptural monumentality of the saints in the Linaiuoli altarpiece, are lit in a softer and more diffuse manner, and are not made to stand in a darkened niche.	What are the Virgin not made to stand in?	in a darkened niche
		They lack the sculptural monumentality of the saints in the Linaiuoli altarpiece, are lit in a softer and more diffuse manner, and are not made to stand in a darkened niche.	What are the Virgin lit in?	in a softer and more diffuse manner
		St Dominic and St Nicholas of Bari stand to the Virgin's right.	Who stand to the Virgin's right?	St Dominic and St Nicholas of Bari
		They lack the sculptural monumentality of the saints in the Linaiuoli altarpiece, are lit in a softer and more diffuse manner, and are not made to stand in a darkened niche.	Who are lit in a softer and more diffuse manner?	the Virgin
20479-annuncia.jpg	Originally in the Church of Monteortone in Padua, these two paintings must have formed part of a larger whole. While translating Mantegna's great legacy into decorative linearism, Montagnana also proved himself no stranger to the aesthetic innovations of Giovanni Bellini			
		Originally in the Church of Monteortone in Padua, these two paintings must have formed part of a larger whole.	How many paintings must have formed part of a larger whole?	these two paintings
		While translating Mantegna's great legacy into decorative linearism, Montagnana also proved himself no stranger to the aesthetic innovations of Giovanni Bellini	Who translated Mantegna's great legacy into decorative linearism?	Montagnana
		Originally in the Church of Monteortone in Padua, these two paintings must have formed part of a larger whole.	What must have formed part of a larger whole?	these two paintings
		While translating Mantegna's great legacy into decorative linearism, Montagnana also proved himself no stranger to the aesthetic innovations of Giovanni Bellini	Who also proved himself no stranger to the aesthetic innovations of Giovanni Bellini?	Montagnana
