img	comment	related text	question	answer
31746-09figure.jpg	In the first half of the 1880s, Pissarro the landscape painter became a figure painter. The most striking of his new departures concerned his market scenes featuring a larger number of figures, and particularly open-air or indoor scenes in which farmers or maids are given dominant roles to play			
		The most striking of his new departures concerned his market scenes featuring a larger number of figures, and particularly open-air or indoor scenes in which farmers or maids are given dominant roles to play	What the most striking of the landscape painter's new departures concerned his market scenes featuring in which farmers or maids are given dominant roles to play?	a larger number of figures, and particularly open-air or indoor scenes
		In the first half of the 1880s, Pissarro the landscape painter became a figure painter.	When did the landscape painter become a figure painter?	in the first half of the 1880s
		In the first half of the 1880s, Pissarro the landscape painter became a figure painter.	Who became a figure painter in the first half of the 1880s?	the landscape painter
		In the first half of the 1880s, Pissarro the landscape painter became a figure painter.	When was Pissarro?	the 1880s
		In the first half of the 1880s, Pissarro the landscape painter became a figure painter.	Who did the landscape painter become in the first half of the 1880s?	a figure painter
		In the first half of the 1880s, Pissarro the landscape painter became a figure painter.	Who was the 1880s?	Pissarro
42440-whatwont.jpg	"Van de Venne's style was related to Pieter Brughel the Elder. He made grisailles of the destitute and maimed which have a moralizing character. However, paintings of the high life of elegant young men and their fashionable women companions - the so-called ""merry company"" pictures - were much more popular than those showing the predicament of the poor.The scene, which is no longer easy to define, ridicules greed for money, a favourite theme of this artist and one which he used in a number of paintings. The saying is simply portrayed, with no attempt to point the moral beyond what is implicit in the scene itself, which is depicted with all the jovial familiarity characteristic of the genre"			
		The scene, which is no longer easy to define, ridicules greed for money, a favorite theme of this artist and one which he used in a number of paintings.	What ridicules greed for money?	the scene
		He made grisailles of the destitute and maimed which have a moralizing character.	What did Pieter Brughel the Elder make?	grisailles of the destitute and maimed which have a moralizing character
		However, paintings of the high life of elegant young men and their fashionable women companions- the so-called'' ``merry company'''' pictures- were much more popular than those showing the predicament of the poor.	What were paintings of the high life of elegant young men and grisailles of the destitute and maimed which have a moralizing character's fashionable women companions- the so-called ``merry company'''' pictures- much more popular than?	than those showing the predicament of the poor
		``Van de Venne's style was related to Pieter Brughel the Elder.	Whose style was related to Pieter Brughel the Elder?	Van de Venne's style
		The scene, which is no longer easy to define, ridicules greed for money, a favorite theme of this artist and one which he used in a number of paintings.	What is no longer easy to define?	the scene
		He made grisailles of the destitute and maimed which have a moralizing character.	What did Pieter Brughel the Elder make grisailles of?	of the destitute and maimed which have a moralizing character
16877-viboldo2.jpg	The picture shows the frescoes in the choir of the former abbey church in Viboldone			
		The picture shows the frescoes in the choir of the former abbey church in Viboldone	What does the picture show?	the frescoes in the choir of the former abbey church in Viboldone
		The picture shows the frescoes in the choir of the former abbey church in Viboldone	What shows the frescoes in the choir of the former abbey church in Viboldone?	the picture
10502-annunci.jpg	"The painting was executed for the Annunciation Church at Ascoli Piceno. Saint Emidius was the patron saint of the city, in his hands the model of the church can be seen. The city received some liberty rights from the Pope in 1482 this explains the inscription ""Libertas Ecclesiastica"" at the bottom of the painting"			
		``The painting was executed for the Annunciation Church at Ascoli Piceno.	What was the painting executed for at Ascoli Piceno?	for the Annunciation Church
		``The painting was executed for the Annunciation Church at Ascoli Piceno.	Where was the painting executed for the Annunciation Church?	at Ascoli Piceno
		The city received some liberty rights from the Pope in 1482 this explains the inscription'' ``Libertas Ecclesiastica'''' at the bottom of the painting''	When did the city receive some liberty rights from the Pope'' at the bottom of the painting''?	in 1482 this explains the inscription ``Libertas Ecclesiastica''
		``The painting was executed for the Annunciation Church at Ascoli Piceno.	What was executed for the Annunciation Church at Ascoli Piceno?	the painting
		Saint Emidius was the patron saint of the city, in his hands the model of the church can be seen.	What was Saint Emidius the patron saint of?	of the city
		Saint Emidius was the patron saint of the city, in his hands the model of the church can be seen.	Who was the patron saint of the city?	Saint Emidius
08700-soldier.jpg	Soldier and Boys is one of Charlet's numerous genre scenes on the life of the veterans of the Napoleonic wars, scenes which brought him great popularity			
		Soldier and Boys is one of Charlet's numerous genre scenes on the life of the veterans of the Napoleonic wars, scenes which brought him great popularity	What are scenes?	the Napoleonic wars
		Soldier and Boys is one of Charlet's numerous genre scenes on the life of the veterans of the Napoleonic wars, scenes which brought him great popularity	What are the Napoleonic wars?	scenes
		Soldier and Boys is one of Charlet's numerous genre scenes on the life of the veterans of the Napoleonic wars, scenes which brought him great popularity	What is Soldier and Boys?	one of Charlet's numerous genre scenes on the life of the veterans of the Napoleonic wars which brought him great popularity
		Soldier and Boys is one of Charlet's numerous genre scenes on the life of the veterans of the Napoleonic wars, scenes which brought him great popularity	What is Soldier and Boys one of?	of Charlet's numerous genre scenes on the life of the veterans of the Napoleonic wars which brought him great popularity
24614-portrait.jpg	Massys is one of the most important portraitists of the age, thanks above all to his pictures of Erasmus and Pierre Gilles (Petrus Aegidius), the town clerk of Antwerp, which he painted in 1517 and sent as a gift to Thomas More. The Portrait of an Old Man is an historically important work, for it is the first portrait by a Flemish artist to show the sitter in profile, following the Italian model			
		The Portrait of an Old Man is an historically important work, for it is the first portrait by a Flemish artist to show the sitter in profile, following the Italian model	What is an historically important work?	the Portrait of an Old Man
		The Portrait of an Old Man is an historically important work, for it is the first portrait by a Flemish artist to show the sitter in profile, following the Italian model	What is the Portrait of an Old Man?	the first portrait by a Flemish artist to show the sitter in profile
		The Portrait of an Old Man is an historically important work, for it is the first portrait by a Flemish artist to show the sitter in profile, following the Italian model	What follows the Italian model?	profile
		The Portrait of an Old Man is an historically important work, for it is the first portrait by a Flemish artist to show the sitter in profile, following the Italian model	What is the first portrait by a Flemish artist to show the sitter in profile?	the Portrait of an Old Man
		The Portrait of an Old Man is an historically important work, for it is the first portrait by a Flemish artist to show the sitter in profile, following the Italian model	What does profile follow?	the Italian model
06518-03monkey.jpg	This small panel of two chained monkeys shows its subjects confined within an aperture opening upon a view of Antwerp's harbour. These forlorn prisoners from the jungle are painted with scientific exactitude after species imported from Africa. Monkeys are emblematic of the painter's imitative function as well as of human folly			
		These forlorn prisoners from the jungle are painted with scientific exactitude after species imported from Africa.	Who are painted with scientific exactitude after species imported from Africa?	these forlorn prisoners from the jungle
		This small panel of two chained monkeys shows its subjects confined within an aperture opening upon a view of Antwerp's harbor.	What shows its subjects confined within an aperture opening upon a view of Antwerp's harbor?	this small panel of two chained monkeys
		Monkeys are emblematic of the painter's imitative function as well as of human folly	What are emblematic of the painter's imitative function as well as of human folly?	monkeys
		Monkeys are emblematic of the painter's imitative function as well as of human folly	What are monkeys emblematic of as well as of human folly?	of the painter's imitative function
		Monkeys are emblematic of the painter's imitative function as well as of human folly	Whose imitative function are monkeys emblematic of as well as of human folly?	of the painter's imitative function
		Monkeys are emblematic of the painter's imitative function as well as of human folly	What are monkeys as well as of human folly?	emblematic of the painter's imitative function
19586-stjerom.jpg	This representation of St Jerome is in the tradition of the work of Quentin Massys, Joos van Cleve and Marinus van Reymerswaele, and there is a resemblance with D�rer's painting in Lisbon			
		This representation of St Jerome is in the tradition of the work of Quentin Massys, Joos van Cleve and Marinus van Reymerswaele, and there is a resemblance with Drer's painting in Lisbon	What is in the tradition of the work of Quentin Massys, Joos van Cleve and Marinus van Reymerswaele?	this representation of St Jerome
39150-14zianig.jpg	This fresco comes from the Tiepolo family house (villa) at Zianigo, between Padua and Venice. Gian Domenico's fresco cycle has been detached and is now preserved in the Ca' Rezzonico. This scene decorated the portego or gallery-salon of the family villa.Here Gian Domenico reverts to the treatment of composition which his father brought to a similar scene in the Villa Valmarana near Monteberico (dated to 1737 or 1757). But here he amplifies the original conception into a wider view in keeping with his own enlarged horizon, shifting things on to a new plane of visual perspective. Broad expanses of hazy brown set off the vivid figures from the cold hues of the surroundings. Gian Domenico moves these images into close contact with their setting, lodging them, like other 'paternal archetypes' of his, in an empirical space.The scenes from life represented appear under a new and novel aspect of landscape and environment.The elegant lady promenading on the arms of her husband and beau is also accompanied by her favourite lap dog held by a man servant. It is the artist's clear intention to achieve verisimilitude in the portrayal of people and things			
		Gian Domenico's fresco cycle has been detached and is now preserved in the Ca ' Rezzonico.	What is Gian Domenico's fresco cycle now preserved in?	in the Ca ' Rezzonico
		The scenes from life represented appear under a new and novel aspect of landscape and environment.	What represented appear under a new and novel aspect of landscape and environment?	the scenes from life
		Gian Domenico moves these images into close contact with their setting, lodging them, like other ` paternal archetypes ' of his, in an empirical space.	What does Gian Domenico move into close contact with their setting?	these images
		Here Gian Domenico reverts to the treatment of composition which his father brought to a similar scene in the Villa Valmarana near Monteberico (dated to 1737 or 1757).	Who reverts to the treatment of composition which his father brought to a similar scene in the Villa Valmarana near Monteberico?	Gian Domenico
		The scenes from life represented appear under a new and novel aspect of landscape and environment.	What did the scenes from life represent appear under?	under a new and novel aspect of landscape and environment
		Gian Domenico moves these images into close contact with their setting, lodging them, like other ` paternal archetypes ' of his, in an empirical space.	Who does Gian Domenico lodge?	them
03987-bello215.jpg	The painting is part of a series of views of Dresden and Pirna commissioned by the Elector of Saxony			
		The painting is part of a series of views of Dresden and Pirna commissioned by the Elector of Saxony	What is the painting part of?	of a series of views of Dresden and Pirna commissioned by the Elector of Saxony
		The painting is part of a series of views of Dresden and Pirna commissioned by the Elector of Saxony	What is the painting?	part of a series of views of Dresden and Pirna commissioned by the Elector of Saxony
		The painting is part of a series of views of Dresden and Pirna commissioned by the Elector of Saxony	What is part of a series of views of Dresden and Pirna commissioned by the Elector of Saxony?	the painting
18429-2201grec.jpg	The altarpiece for the church of Hospital Tavera (also called Hospital de San Juan Bautista or Hospital de Afuera) was left unfinished at Greco's death. (It is a later development of the subject realized in the retable of the Colegio de Do&#241;a Mar�a de Arag�n in Madrid.) Besides the Baptism of Christ, there existed at the time a Descent of the Holy Ghost, a Holy Family, a St Philip and a St John with the Lamb. All these paintings have disappeared. Beneath the Baptism of Christ are two landscapes (the only known landscapes by El Greco besides the view of Toledo in New York), but they were completely painted over by his son Jorge Manuel (who completed the Baptism after Greco's death) and have not yet been uncovered			
		The altarpiece for the church of Hospital Tavera (also called Hospital de San Juan Bautista or Hospital de Afuera) was left unfinished at Greco's death.	Whose death was the altarpiece for the church of Hospital Tavera left unfinished at?	at Greco's death
		The altarpiece for the church of Hospital Tavera (also called Hospital de San Juan Bautista or Hospital de Afuera) was left unfinished at Greco's death.	What was the altarpiece for the church of Hospital Tavera left unfinished at?	at Greco's death
		(It is a later development of the subject realized in the retable of the Colegio de Do &#241; a Mara de Aragn in Madrid. )	What (is a later development of the subject realized in the retable of the Colegio de Do &#241; a Mara de Aragn in Madrid? )	the altarpiece
		Besides the Baptism of Christ, there existed at the time a Descent of the Holy Ghost, a Holy Family, a St Philip and a St John with the Lamb.	Who was a Holy Family, a St Philip and a St John?	the Holy Ghost
		All these paintings have disappeared.	What have disappeared?	all these paintings
		(It is a later development of the subject realized in the retable of the Colegio de Do &#241; a Mara de Aragn in Madrid. )	What is (the altarpiece? )	a later development of the subject realized in the retable of the Colegio de Do &#241; a Mara de Aragn in Madrid
23160-madonna.jpg	The frame, apparently of the same date as the picture, bears painted representations of angels, and in its lower part, half-length figures of Christ, St Catherine and St Barbara			
		The frame, apparently of the same date as the picture, bears painted representations of angels, and in its lower part, half-length figures of Christ, St Catherine and St Barbara	What bears in its lower part?	the frame
		The frame, apparently of the same date as the picture, bears painted representations of angels, and in its lower part, half-length figures of Christ, St Catherine and St Barbara	What bears painted representations of angels?	the frame
		The frame, apparently of the same date as the picture, bears painted representations of angels, and in its lower part, half-length figures of Christ, St Catherine and St Barbara	What is half-length figures of Christ, St Catherine and St Barbara?	the frame's lower part
		The frame, apparently of the same date as the picture, bears painted representations of angels, and in its lower part, half-length figures of Christ, St Catherine and St Barbara	Who is the frame's lower part?	half-length figures of Christ, St Catherine and St Barbara
		The frame, apparently of the same date as the picture, bears painted representations of angels, and in its lower part, half-length figures of Christ, St Catherine and St Barbara	What does the frame bear painted?	representations of angels
		The frame, apparently of the same date as the picture, bears painted representations of angels, and in its lower part, half-length figures of Christ, St Catherine and St Barbara	Who is the frame's lower part half-length figures of?	of Christ, St Catherine and St Barbara
02495-2seaso4.jpg	The painting is one of the series representing the four seasons, all in the Louvre. There exists several other versions of the series in other museums (e.g. in Vienna).			
		The painting is one of the series representing the four seasons, all in the Louvre.	How many seasons are all in the Louvre?	the four seasons
		The painting is one of the series representing the four seasons, all in the Louvre.	When are all in the Louvre?	the four seasons
		The painting is one of the series representing the four seasons, all in the Louvre.	What is the painting?	one of the series representing the four seasons
		The painting is one of the series representing the four seasons, all in the Louvre.	What is the painting one of?	of the series representing the four seasons
		The painting is one of the series representing the four seasons, all in the Louvre.	What is one of the series representing the four seasons?	the painting
		The painting is one of the series representing the four seasons, all in the Louvre.	What are the four seasons?	all in the Louvre
16912-donor_s.jpg	The panel is the right wing of a diptych			
		The panel is the right wing of a diptych	What is the panel the right wing of?	of a diptych
		The panel is the right wing of a diptych	What is the panel?	the right wing of a diptych
		The panel is the right wing of a diptych	What is the right wing of a diptych?	the panel
27105-seated_m.jpg	This picture depicts a man seated holding a berkemeier and a pipe in his hands, a tobacco pouch in his lap, with a view of an extensive river landscape beyond. It can be compared with paintings of the artist's father, Frans van Mieris the Elder			
		It can be compared with paintings of the artist's father, Frans van Mieris the Elder	What can be compared with paintings of the artist's father?	this picture
		This picture depicts a man seated holding a berkemeier and a pipe in his hands, a tobacco pouch in his lap, with a view of an extensive river landscape beyond.	What are a tobacco pouch?	his hands
05097-gethsema.jpg	This picture is one of Borgiani' most unusual works, he seems to have produced nothing else quite like it. Although the style of the painting has been explained as a mixture of  influences derived from Correggio and the Bassano family, the soft, Correggesque rendering of Christ and the angel could just as easily have been absorbed from the Roman activity of Annibale Carracci and his school			
05064-ariadne.jpg	Paulus Bor is one of the most remarkable artists of the seventeenth century. He was a man of substantial means and was presumably not dependent on his income from painting. For this reason, perhaps, his pictures look like the work of an intellectual dilettante, not unlike those by his fellow townsman Jacob van Campen. Bor seldom signed or dated his pictures, and it is therefore difficult to attribute or date them. His extraordinary paintings, many of which are strange compositions rendered in an almost primitive technique, are all the more unusual because they are often of obscure and enigmatic subjects			
		For this reason, perhaps, his pictures look like the work of an intellectual dilettante, not unlike those by his fellow townsman Jacob van Campen.	Whose pictures look like the work of an intellectual dilettante?	Paulus Bor's pictures
		His extraordinary paintings, many of which are strange compositions rendered in an almost primitive technique, are all the more unusual because they are often of obscure and enigmatic subjects	Whose extraordinary paintings are many of which are strange compositions rendered in an almost primitive technique?	Paulus Bor's extraordinary paintings
		He was a man of substantial means and was presumably not dependent on his income from painting.	Who was presumably not dependent on his income from painting?	Paulus Bor
		For this reason, perhaps, his pictures look like the work of an intellectual dilettante, not unlike those by his fellow townsman Jacob van Campen.	What do Paulus Bor's pictures look like?	like the work of an intellectual dilettante
		Paulus Bor is one of the most remarkable artists of the seventeenth century.	Who is Paulus Bor one of?	of the most remarkable artists of the seventeenth century
		He was a man of substantial means and was presumably not dependent on his income from painting.	Who was Paulus Bor?	a man of substantial means
14328-scene07.jpg	Scene 7 of the Cecilia cycle in the Oratory of St Cecilia, painted by an unidentified collaborator of Francesco Francia, shows Cecilia disputing with Almachius. By her arguments in this debate Cecilia managed to convert four hundred soldiers, all of whom were baptized by Pope Urban, but nothing of this is shown. In an idyllic landscape, the prefect sits on steps in front of a tall pediment supporting statues of two pagan gods, to whom Cecilia refuses to present an offering. This panel presents no further episodes from the legend, only a number of figures who respond to her arguments in various ways			
		Scene 7 of the Cecilia cycle in the Oratory of St Cecilia, painted by an unidentified collaborator of Francesco Francia, shows Cecilia disputing with Almachius.	What shows Cecilia disputing with Almachius?	scene 7 of the Cecilia cycle in the Oratory of St Cecilia
		In an idyllic landscape, the prefect sits on steps in front of a tall pediment supporting statues of two pagan gods, to whom Cecilia refuses to present an offering.	Who sits on steps in front of a tall pediment supporting statues of two pagan gods?	the prefect
		This panel presents no further episodes from the legend, only a number of figures who respond to her arguments in various ways	What is only a number of figures?	the legend
		By her arguments in this debate Cecilia managed to convert four hundred soldiers, all of whom were baptized by Pope Urban, but nothing of this is shown.	How many soldiers were baptized by Pope Urban?	four hundred soldiers
		Scene 7 of the Cecilia cycle in the Oratory of St Cecilia, painted by an unidentified collaborator of Francesco Francia, shows Cecilia disputing with Almachius.	Who does scene 7 of the Cecilia cycle in the Oratory of St Cecilia show Cecilia disputing with?	with Almachius
		This panel presents no further episodes from the legend, only a number of figures who respond to her arguments in various ways	What is the legend?	only a number of figures
17428-n-arcebc.jpg	There is a strong circumstantial evidence that Gon�alves was responsible for the St Vincent polyptych, the outstanding Portuguese painting of the 15th century. The style is rather dry, but powerfully realistic, and the polyptych contains a superb gallery of highly individualized portraits of members of the court, including a presumed self-portrait			
		The style is rather dry, but powerfully realistic, and the polyptych contains a superb gallery of highly individualized portraits of members of the court, including a presumed self-portrait	What does the polyptych contain?	a superb gallery of highly individualized portraits of members of the court
		The style is rather dry, but powerfully realistic, and the polyptych contains a superb gallery of highly individualized portraits of members of the court, including a presumed self-portrait	What does the polyptych contain a superb gallery of?	of highly individualized portraits of members of the court
		There is a strong circumstantial evidence that Gonalves was responsible for the St Vincent polyptych, the outstanding Portuguese painting of the 15th century.	When is the St Vincent polyptych the outstanding Portuguese painting?	of the 15th century
		There is a strong circumstantial evidence that Gonalves was responsible for the St Vincent polyptych, the outstanding Portuguese painting of the 15th century.	Who is the outstanding Portuguese painting of the 15th century?	the St Vincent polyptych
		The style is rather dry, but powerfully realistic, and the polyptych contains a superb gallery of highly individualized portraits of members of the court, including a presumed self-portrait	What contains a superb gallery of highly individualized portraits of members of the court?	the polyptych
		There is a strong circumstantial evidence that Gonalves was responsible for the St Vincent polyptych, the outstanding Portuguese painting of the 15th century.	What is the St Vincent polyptych?	the outstanding Portuguese painting of the 15th century
22381-carrying.jpg	This painting is dated 1604, a period in which the artist concentrated on scenes from the Passion, a theme that would continue to occupy him into the following decade. Following the demise of Mannerism, Ligozzi selected more somber subjects to appeal to the Florentine Counter-Reformation, the verisimilitude of his scenes and his intensely expressive figures setting him apart from the ostentatious Baroque style fashionable in contemporary Florence			
		This painting is dated 1604, a period in which the artist concentrated on scenes from the Passion, a theme that would continue to occupy him into the following decade.	What is dated 1604 in which the artist concentrated on scenes from the Passion?	this painting
		This painting is dated 1604, a period in which the artist concentrated on scenes from the Passion, a theme that would continue to occupy him into the following decade.	What is the Passion?	a theme that would continue to occupy the artist into the following decade
		This painting is dated 1604, a period in which the artist concentrated on scenes from the Passion, a theme that would continue to occupy him into the following decade.	When is 1604?	a period
		Following the demise of Mannerism, Ligozzi selected more somber subjects to appeal to the Florentine Counter-Reformation, the verisimilitude of his scenes and his intensely expressive figures setting him apart from the ostentatious Baroque style fashionable in contemporary Florence	Who did Ligozzi select more somber subjects to appeal to the Florentine Counter-Reformation setting apart from the ostentatious Baroque style fashionable in contemporary Florence?	him
		Following the demise of Mannerism, Ligozzi selected more somber subjects to appeal to the Florentine Counter-Reformation, the verisimilitude of his scenes and his intensely expressive figures setting him apart from the ostentatious Baroque style fashionable in contemporary Florence	What did Ligozzi select more somber subjects to appeal to setting him apart from the ostentatious Baroque style fashionable in contemporary Florence?	to the Florentine Counter-Reformation
		Following the demise of Mannerism, Ligozzi selected more somber subjects to appeal to the Florentine Counter-Reformation, the verisimilitude of his scenes and his intensely expressive figures setting him apart from the ostentatious Baroque style fashionable in contemporary Florence	What was the Florentine Counter-Reformation the verisimilitude of?	of Ligozzi's scenes and his intensely expressive figures
37115-moses.jpg	The fresco is from the cycle of the life of Moses in the Sistine Chapel. It is located in the sixth compartment on the south wall.The fresco depicts the last episodes  in the life of Moses. On the right sits the hundred-and-twenty-year-old Moses on a rise, holding his staff and with golden rays circling his head. At Moses's feet stands the ark of the Covenant, opened to show the jar of manna inside and the two tables of the law. In the left half of the picture Joshua is appointed Moses's successor. Joshua kneels before Moses, who gives him his staff. In the centre of the background we see Moses being led by the angel of the Lord up Mount Nebo, from which he will be able to look across to the Promised Land that by the will of God he will never enter. At the foot of the mountain we see him again, turning toward the left. His death is depicted in the background, in the land of Moab, where the children of Israel mourned him for thirty days.Signorelli must have been just over thirty, when he became involved in the decoration of the Sistine Chapel. Luca's name does not appear among the group of Tuscan and Umbrian artists  (Cosimo Rosselli, Botticelli, Ghirlandaio and Perugino) who, on 27 October 1481, signed the contract for the decoration of the side walls of the famous chapel, which were to be frescoed with Biblical scenes. But Vasari is absolutely certain of his involvement and his hand is evident in some details of the huge scene of Moses's Testament and Death. The painting, at any rate as it appears to us today, is for the most part the work of Bartolomeo della Gatta, reflecting his typical use of vibrant colour and subtle lighting. But, amidst the numerous figures that populate the scene, there are some whose anatomical description is full of energy and who convey powerful emotions: the young nude seated in the centre, for example, or the two clothed figures portrayed with their backs to the onlooker, or the man with the stick leaning against Moses's throne. Luca Signorelli's hand appears quite obvious in these details, and in others as well			
		It is located in the sixth compartment on the south wall.	What is located in the sixth compartment on the south wall?	the fresco
		The painting, at any rate as it appears to us today, is for the most part the work of Bartolomeo della Gatta, reflecting his typical use of vibrant color and subtle lighting.	What does the work reflect Vasari's typical use of?	of vibrant color and subtle lighting
		His death is depicted in the background, in the land of Moab, where the children of Israel mourned him for thirty days.	Where did the children of Israel mourn Joshua for thirty days?	at the land of Moab
		His death is depicted in the background, in the land of Moab, where the children of Israel mourned him for thirty days.	Who did the children of Israel mourn for thirty days at the land of Moab?	Joshua
		Signorelli must have been just over thirty, when he became involved in the decoration of the Sistine Chapel.	What must Signorelli have been just over?	over thirty
		His death is depicted in the background, in the land of Moab, where the children of Israel mourned him for thirty days.	When did the children of Israel mourn Joshua at the land of Moab?	for thirty days
05209-11centre.jpg	At first sight, the central panel confronts us with an idyll unique in Bosch's work: an extensive park-like landscape teeming with nude men and women who nibble at giant fruits, consort with birds and animals, frolic in the water and, above all, indulge in a variety of amorous sports overtly and without shame. A circle of male riders revolves like a great carousel around a pool of maidens in the centre and several figures soar about in the sky on delicate wings. This triptych is better preserved than most of Bosch's large altarpieces, and the carefree mood of the central panel is heightened by the clear and even lighting, the absence of shadows, and the bright, high-keyed colours. The pale bodies of the inhabitants, accented by an occasional black-skinned figure, gleam like rare flowers against the grass and foliage. Behind the gaily coloured fountains and pavilions of the background lake, a soft line of hills melts into the distance. The diminutive figures and the large, fanciful vegetable forms seem as harmless as the medieval ornament which undoubtedly inspired them. We might be in the presence of the childhood of the world, when men and beasts dwelt in peace together and the earth yielded her fruit abundantly and without effort.Nevertheless, this crowd of naked lovers was not intended as an apotheosis of innocent sexuality. The sexual act, which the twentieth century has learned to accept as a normal part of the human condition, was most often seen by the Middle Ages as proof of man's fall from the state of angels, at best a necessary evil, at worst a deadly sin. That Bosch shared fully in this view is confirmed by the fact that his garden, like the haywain in his other triptych, is situated between Eden and Hell, the origin of sin and its punishment. Hence, just as the Haywain depicts worldly gain or Avarice, so the Garden of Earthly Delights depicts the sensual life, more specifically the deadly sin of Lust			
		That Bosch shared fully in this view is confirmed by the fact that his garden, like the haywain in his other triptych, is situated between Eden and Hell, the origin of sin and its punishment.	What is Eden and Hell?	the origin of sin and its punishment
		We might be in the presence of the childhood of the world, when men and beasts dwelt in peace together and the earth yielded her fruit abundantly and without effort.	What might be in the presence of the childhood of the world?	several figures
