img	comment	related text	question	answer
28779-madonna.jpg	We know very little about Morales. He appears never to have left Spain, and the influence of Italian Mannerism reached him only through the work of Pedro de Campana, an artist of Flemish origin. Virgin and Child is one of his most characteristic pictures, and there are several variants. The composition of the painting may possibly be traced to an engraving by D�rer, but the influence of Italian Mannerism is very strongly felt in the delicate elongation of the neck, the tapering of the fingers, the Leonardo-like softness of the features, the sweet expression reminiscent of Raphael and the use of large blocks of strong colour for the garments. And even if most of Morales's painting does not rise above the average standard achieved by his contemporaries, the variants of Virgin and Child demonstrate an engaging and pleasant handling which justifies the attribute so generally conferred upon him: El Divino, the 'Divine' Morales			
		We know very little about Morales.	Who know very little about Morales?	we
		He appears never to have left Spain, and the influence of Italian Mannerism reached him only through the work of Pedro de Campana, an artist of Flemish origin.	Who appears never to have left Spain?	Morales
		He appears never to have left Spain, and the influence of Italian Mannerism reached him only through the work of Pedro de Campana, an artist of Flemish origin.	Who is Pedro de Campana?	an artist of Flemish origin
		He appears never to have left Spain, and the influence of Italian Mannerism reached him only through the work of Pedro de Campana, an artist of Flemish origin.	What is Pedro de Campana an artist of?	of Flemish origin
		Virgin and Child is one of his most characteristic pictures, and there are several variants.	What is Virgin and Child one of?	of his most characteristic pictures
		Virgin and Child is one of his most characteristic pictures, and there are several variants.	What is Virgin and Child?	one of his most characteristic pictures
31880-y_woman2.jpg	In the late fifteenth century, the brothers Antonio and Piero Pollaiuolo ran an active workshop in Florence, producing sculptures, goldsmith work, and painting. There was also a considerable graphic output. By 1450, Antonio was already a renowned goldsmith, and he was also active as a sculptor, in particular of bronzes. Documents refer solely to Piero as the executing artist for certain paintings.The Pollaioulo workshop produced a group of profile portraits of ladies. This group has been the subject of controversy, particularly regarding which work was executed by which brother. Technical and stylistic analysis of the group led to the conclusion that the portraits in Berlin and Milan can be attributed to Antonio, while those in Florence and New York are the works by Piero. The portraits by Antonio are among the most important works of Quattrocento portraiture.The present painting is one of the last profile portraits of a woman, for the type would soon give way to the three-quarter of full face view already common for male portraits. But Antonio delights in the profile, which comes to vibrant life in his hands. His analytic line responds to every nuance of shape as it models her delicate features.There are experts who think it to be the work of Domenico Veneziano. Independently of this uncertainty, this is one of the most beautiful profile portraits of the period			
		The present painting is one of the last profile portraits of a woman, for the type would soon give way to the three-quarter of full face view already common for male portraits.	What is one of the last profile portraits of a woman view already common for male portraits?	the present painting
		Documents refer solely to Piero as the executing artist for certain paintings.	What refer solely to Piero as the executing artist for certain paintings?	documents
		The Pollaioulo workshop produced a group of profile portraits of ladies.	What did the Pollaioulo workshop produce a group of?	of profile portraits of ladies
		But Antonio delights in the profile, which comes to vibrant life in his hands.	What does the profile come to?	to vibrant life in the brothers Antonio and Piero Pollaiuolo's hands
		The present painting is one of the last profile portraits of a woman, for the type would soon give way to the three-quarter of full face view already common for male portraits.	What is the present painting one of the last profile for?	portraits of a woman view already common for male portraits
		In the late fifteenth century, the brothers Antonio and Piero Pollaiuolo ran an active workshop in Florence, producing sculptures, goldsmith work, and painting.	What did the brothers Antonio and Piero Pollaiuolo run?	an active workshop in Florence
33940-baptism.jpg	Reni's Baptism of Christ, created in the mid 1620s as a major masterpiece of his mature style, is based on principles of composition similar to those applied in The Massacre of the Innocents. The painting is built up into three clearly distinct planes. At the very front, Christ bows beneath the baptismal cup, which John the Baptist pours over him with his raised right hand. The Baptist is standing or, rather, slightly kneeling over Christ on the banks of the Jordan. Below the arc formed by these two figures facing each other in humility, we see two angels who, together with a third figure at the outside left, are holding Christ's robes in readiness. Behind that, the trees, clouds and deep blue sky combine to create a sense of indefinable distance from which the Holy Spirit floats down in the form of a dove.The entire scene, in its structure and colority, is of overwhelming simplicity. The act of baptism itself is entirely void of bright colours. The matt and shimmering flesh tones of the two nude figures stand out clearly against the middle ground and background, where everything is dominated by the solemn purity of the three primary colours red, yellow and blue. On another level, however, all the figures are closely linked in that expression of complete spiritual devotion that Reni could convey like no other artist.Reni was able to create a balance of strictly disciplined compositional form and profound sentiment that his many imitators failed to achieve			
		The Baptist is standing or, rather, slightly kneeling over Christ on the banks of the Jordan.	Who is standing or?	the Baptist
		The Baptist is standing or, rather, slightly kneeling over Christ on the banks of the Jordan.	Who kneeles over Christ on the banks of the Jordan?	the Baptist
		The entire scene, in its structure and colority, is of overwhelming simplicity.	What is the entire scene of?	of overwhelming simplicity
		The matt and shimmering flesh tones of the two nude figures stand out clearly against the middle ground and background, where everything is dominated by the solemn purity of the three primary colors red, yellow and blue.	What is everything dominated by the solemn purity of the three primary colors red, yellow and blue at?	at the middle ground and background
		The matt and shimmering flesh tones of the two nude figures stand out clearly against the middle ground and background, where everything is dominated by the solemn purity of the three primary colors red, yellow and blue.	What is everything dominated by at the middle ground and background?	by the solemn purity of the three primary colors red, yellow and blue
		The entire scene, in its structure and colority, is of overwhelming simplicity.	What is the entire scene in?	in the arc formed by these two figures facing each other in humility's structure and colority
36019-orator16.jpg	Across the inner fa�ade (the north wall) the cycle utilized only the upper register, continuing from there directly into the upper register of the long eastern wall. The fragmented scenes in the upper register are Salome Beseeching Herod; John in Prison; and the Beheading. In the lower register are fragmentary frescoes from the 16th century			
		The fragmented scenes in the upper register are Salome Beseeching Herod; John in Prison; and the Beheading.	Where are the fragmented scenes in the upper register Salome Beseeching Herod; John?	in Prison
		Across the inner faade (the north wall) the cycle utilized only the upper register, continuing from there directly into the upper register of the long eastern wall.	What does the upper continue from directly into the upper register of the long eastern wall?	from there
		Across the inner faade (the north wall) the cycle utilized only the upper register, continuing from there directly into the upper register of the long eastern wall.	What continues from there directly into the upper register of the long eastern wall?	the upper
		Across the inner faade (the north wall) the cycle utilized only the upper register, continuing from there directly into the upper register of the long eastern wall.	What does the upper continue from there directly into?	directly into the upper register of the long eastern wall
		The fragmented scenes in the upper register are Salome Beseeching Herod; John in Prison; and the Beheading.	Who are the fragmented scenes in the upper register in Prison?	Salome Beseeching Herod; John
		The fragmented scenes in the upper register are Salome Beseeching Herod; John in Prison; and the Beheading.	What are the fragmented scenes in the upper register Salome Beseeching Herod; John in?	in Prison
24540-11olona.jpg	In the scene on the altar wall to the right of the window, John is chastising Herod and Herodias for living in an unlawful union. The setting is the interior of a loggia with a door at the end. The wings of the door, painted in perspective, are opened slightly toward the inside. The following scene to the right shows John in prison. The painter has used and angle in the wall to heighten the sense of the prisoner's isolation, for the actual prison cell appears in the embrasure of the south window. A painted balustrade extends across the top of this interior			
		The setting is the interior of a loggia with a door at the end.	What is the setting?	the interior of a loggia with a door at the end
		The following scene to the right shows John in prison.	What does the following scene to the right show John in?	in prison
		The setting is the interior of a loggia with a door at the end.	What is the setting the interior of?	of a loggia with a door at the end
		The wings of the door, painted in perspective, are opened slightly toward the inside.	What were painted in perspective?	the wings
		In the scene on the altar wall to the right of the window, John is chastising Herod and Herodias for living in an unlawful union.	Who is John chastising for living in an unlawful union in the scene on the altar wall to the right of the window?	Herod and Herodias
		In the scene on the altar wall to the right of the window, John is chastising Herod and Herodias for living in an unlawful union.	Where is John chastising Herod and Herodias for living in an unlawful union?	in the scene on the altar wall to the right of the window
00799-perugia3.jpg	St John the Baptist and St Catherine of Alexandria stand at the edge of the step and, like their companion saints in the altarpiece, have a table running behind them. St John's cross is tucked nonchalantly behind his halo and the base of it sticks right forward, but neither this nor his foreshortened hand recreate the impression of three-dimensionality with which he was rendered in the Linaiuoli altarpiece. He holds a scroll with a quotation from his own words, 'Behold the Lamb of God, which taketh away the sin of the world', (John 1, v. 29). St Catherine has fewer sculptural qualities still. Beside her is a broken wheel from the diabolical machine on which she was tested. Some critics see the hand of assistants, rather than primarily that of the master, in these two figures			
		He holds a scroll with a quotation from his own words, ` Behold the Lamb of God, which taketh away the sin of the world ', (John 1, v. 29).	Who taketh away the sin of the world?	God
		Some critics see the hand of assistants, rather than primarily that of the master, in these two figures	What do some critics see?	the hand of assistants, rather than primarily that of the master
		He holds a scroll with a quotation from his own words, ` Behold the Lamb of God, which taketh away the sin of the world ', (John 1, v. 29).	What do God taketh away?	the sin of the world
		Some critics see the hand of assistants, rather than primarily that of the master, in these two figures	Who do some critics see the hand of?	of assistants, rather than primarily that of the master
		Beside her is a broken wheel from the diabolical machine on which she was tested.	What is the Baptist and St Catherine on which she was tested?	a broken wheel from the diabolical machine
		He holds a scroll with a quotation from his own words, ` Behold the Lamb of God, which taketh away the sin of the world ', (John 1, v. 29).	Who holds a scroll with a quotation from his own words?	St John the Baptist and St Catherine of Alexandria
17979-03scene.jpg	"The Vision of San Damiano (on the lost stained-glass window) is followed by the Renunciation of Worldly Goods, the last of the scenes from the saint's youth. The scene takes place before the backdrop of a city.The saint's father and his retinue take up two thirds of the foreground. On his left arm he carries his son's clothes, in the right he is holding his belt. A narrow space separates him from Francis, who is seen by the observer in a frontal view at prayer. A bishop is covering the saint with his pluvial, which indicates the religious nature of the scene, for it was worn by priests and bishops on ceremonial occasions other than Mass. The contrasting depiction of the father and son expresses the dramatic nature of their conflict, supported by the arrangement of two opposing groups of figures: the secular group is in movement, the religious one frozen. The explanatory inscription reads: QUALITER B. F. CORA(M) EPISCOPO ASISII REN(UNTIA)VIT PATRI HEREDITATEM PATERNAM ET O(M)NIA VESTIMENTA ET FEMORALIA PATRI REIECIT - ""How St Francis renounces his father's inheritance before the bishop of Assisi and his father, and throws his upper garment and hose down before his father."			
		A bishop is covering the saint with his pluvial, which indicates the religious nature of the scene, for it was worn by priests and bishops on ceremonial occasions other than Mass. .	What does the saint's pluvial indicate?	the religious nature of the scene
		A bishop is covering the saint with his pluvial, which indicates the religious nature of the scene, for it was worn by priests and bishops on ceremonial occasions other than Mass. .	Who is a bishop covering the saint with?	with his pluvial
		On his left arm he carries his son's clothes, in the right he is holding his belt.	Whose clothes does San Damiano carry?	his son's clothes
		A narrow space separates him from Francis, who is seen by the observer in a frontal view at prayer.	Who is seen by the observer in a frontal view at prayer?	Francis
		A bishop is covering the saint with his pluvial, which indicates the religious nature of the scene, for it was worn by priests and bishops on ceremonial occasions other than Mass. .	What was the religious nature of the scene worn by priests and bishops on?	on ceremonial occasions other than Mass.
		A bishop is covering the saint with his pluvial, which indicates the religious nature of the scene, for it was worn by priests and bishops on ceremonial occasions other than Mass. .	What does the saint's pluvial indicate the religious nature of?	of the scene
24212-madonna2.jpg	The inscription at bottom reads: MARGARIT' [DE A]RITIO ME FECIT (Margaritus of Arezzo made me)			
10990-214david.jpg	On June 20, 1789 more than 500 deputies of the third estate took the oath of allegiance in the tennis court in Paris. It was apparent that only the revolutionary painter David could be commissioned to depict this event.David planned to produce a painting more than six metres long sublimating the historic oath and preserving it for posterity. He failed: the scrupulously detailed representations of the individual figures would not resolve into a unified composition. The time in which David was working was not ripe for the transmutation of a very profane present into a convincing history painting, and the work remained unfinished			
		David planned to produce a painting more than six metres long sublimating the historic oath and preserving it for posterity.	Who planned to produce a painting more than six metres long preserving the oath of allegiance for posterity?	David
		On June 20,1789 more than 500 deputies of the third estate took the oath of allegiance in the tennis court in Paris.	When did more than 500 deputies of the third estate take the oath of allegiance in the tennis court in Paris?	on June 20,1789
		On June 20,1789 more than 500 deputies of the third estate took the oath of allegiance in the tennis court in Paris.	How many deputies of the third estate took the oath of allegiance in the tennis court in Paris on June 20,1789?	more than 500 deputies of the third estate
		David planned to produce a painting more than six metres long sublimating the historic oath and preserving it for posterity.	Who planned to produce a painting more than six metres long sublimating the historic oath?	David
		David planned to produce a painting more than six metres long sublimating the historic oath and preserving it for posterity.	What did David plan to produce more than six metres long sublimating the historic oath?	a painting
		The time in which David was working was not ripe for the transmutation of a very profane present into a convincing history painting, and the work remained unfinished	When was not ripe for the transmutation of a very profane present into a convincing history painting?	the time in which David was working
