img	comment	related text	question	answer
		This composition, showing a playful Christ Child, who lifts his mother's veil in a game of peekaboo, was conceived by Jan Gossart.	What does the playful Christ Child lift?	his mother's veil in a game of peekaboo
		This composition, showing a playful Christ Child, who lifts his mother's veil in a game of peekaboo, was conceived by Jan Gossart.	Whose veil in a game of peekaboo does the playful Christ Child lift?	his mother's veil in a game of peekaboo
		Other variants differ in size, shape, background design- whether interior or landscape- and in the poses of the figures	What poses of the figures?	interior or landscape- and in the
36120-valencia.jpg	This ceiling painting above the altar in the Cathedral of Valencia was executed in collaboration with Francesco Pagano (active 1471-1489)			
		This ceiling painting above the altar in the Cathedral of Valencia was executed in collaboration with Francesco Pagano (active 1471-1489)	What was executed in collaboration with Francesco Pagano?	this ceiling painting above the altar in the Cathedral of Valencia
19235-duneland.jpg	In his landscapes Nicolaes Hals, the son of Frans Hals, was clearly influenced by Jacob van Ruisdael, which can also be seen in the present painting depicting a dune landscape with a sportsman and his dogs on a path near a cottage			
35297-judgment.jpg	The Judgement of Paris was a theme frequently dealt with by Rottenhammer during his Venetian period of 1591 to 1604, with the artist varying the composition in terms of both the format and the arrangement of figures			
		The Judgement of Paris was a theme frequently dealt with by Rottenhammer during his Venetian period of 1591 to 1604, with the artist varying the composition in terms of both the format and the arrangement of figures	What was the Judgement of Paris?	a theme frequently dealt with by Rottenhammer during his Venetian period of 1591 to 1604
		The Judgement of Paris was a theme frequently dealt with by Rottenhammer during his Venetian period of 1591 to 1604, with the artist varying the composition in terms of both the format and the arrangement of figures	What was a theme frequently dealt with by Rottenhammer during his Venetian period of 1591 to 1604?	the Judgement of Paris
00953-022annun.jpg	Two panels in Detroit represent the Annunciation at the moment when the angel Gabriel greets the Virgin. She responds in a gesture of humble acceptance, crossing her arms over her chest. In her right hand she holds a small red bound book. She has marked the place by her finger.The original provenance and function of these two panels is uncertain. Though they are clearly fragments, it has never been ascertained whether they had been  cut out of a larger composition, were the subsidiary part of an altarpiece, or constituted the wings of a diptyc			
		Though they are clearly fragments, it has never been ascertained whether they had been cut out of a larger composition, were the subsidiary part of an altarpiece, or constituted the wings of a diptyc	What had been cut out of a larger composition, were the subsidiary part of an altarpiece, or constituted the wings of a diptyc?	the original provenance and function of these two panels
		Two panels in Detroit represent the Annunciation at the moment when the angel Gabriel greets the Virgin.	When do two panels in Detroit represent the Annunciation?	at the moment when the angel Gabriel greets the Virgin
		She responds in a gesture of humble acceptance, crossing her arms over her chest.	Who responds in a gesture of humble acceptance?	she
		Though they are clearly fragments, it has never been ascertained whether they had been cut out of a larger composition, were the subsidiary part of an altarpiece, or constituted the wings of a diptyc	What are clearly fragments?	the original provenance and function of these two panels
		The original provenance and function of these two panels is uncertain.	What is uncertain?	the original provenance and function of these two panels
		Two panels in Detroit represent the Annunciation at the moment when the angel Gabriel greets the Virgin.	What represent the Annunciation at the moment when the angel Gabriel greets the Virgin?	two panels in Detroit
10509-candele3.jpg	The four saints (Augustine, Nicholas, Catherine of Siena, and Lucy) in the Avignon museum formed the pilasters of an altarpiece whose central panel, the Madonna della Candeletta, is located in the Brera Museum in Milan			
23596-hebe.jpg	Michelangelo Maestri incorporated in his paintings motifs from the antique room decorations at Pompeii and Herculaneum, but they are also based on designs by Raphael or his pupil Giulio Romano. They were immensely popular and were acquired in large numbers by northern Europeans on their Grand Tour			
		They were immensely popular and were acquired in large numbers by northern Europeans on their Grand Tour	Who were immensely popular?	they
		They were immensely popular and were acquired in large numbers by northern Europeans on their Grand Tour	What were immensely popular?	they
06020-2twins.jpg	Salomon de Bray is usually remembered for his classical compositions - he was selected to paint large decorated fields for the Oranjezaal at Huis ten Bosch. Yet his double portrait of his nephew's twins puts him squarely in the tradition of Dutch naturalistic portraiture. The chiaroscuro effect and the colour scheme of the painting are reminiscent of Rembrandt's work of the 1640s, but stylistic slots are the last thing to come to mind when confronted by this touching image of two tiny babies wearing what are presumably their baptismal lockets lying in a richly carved gilded Baroque shell-like cradle			
		Yet his double portrait of his nephew's twins puts him squarely in the tradition of Dutch naturalistic portraiture.	What puts him squarely in the tradition of Dutch naturalistic portraiture?	Salomon de Bray's double portrait of his nephew's twins
		Yet his double portrait of his nephew's twins puts him squarely in the tradition of Dutch naturalistic portraiture.	What does Salomon de Bray's double portrait of his nephew's twins put him squarely in?	squarely in the tradition of Dutch naturalistic portraiture
		Yet his double portrait of his nephew's twins puts him squarely in the tradition of Dutch naturalistic portraiture.	Who does Salomon de Bray's double portrait of his nephew's twins put squarely in the tradition of Dutch naturalistic portraiture?	him
		Yet his double portrait of his nephew's twins puts him squarely in the tradition of Dutch naturalistic portraiture.	Whose double portrait of his nephew's twins puts him squarely in the tradition of Dutch naturalistic portraiture?	Salomon de Bray's double portrait of his nephew's twins
10991-215david.jpg	The sitter is the wife of Charles-Louis Trudaine, a friend of the artist. The painting is unfinished			
		The sitter is the wife of Charles-Louis Trudaine, a friend of the artist.	Who is the sitter?	the wife of Charles-Louis Trudaine
		The sitter is the wife of Charles-Louis Trudaine, a friend of the artist.	Who is the sitter the wife of?	of Charles-Louis Trudaine
		The sitter is the wife of Charles-Louis Trudaine, a friend of the artist.	Who is a friend of the artist?	the wife of Charles-Louis Trudaine
		The sitter is the wife of Charles-Louis Trudaine, a friend of the artist.	Who is the wife of Charles-Louis Trudaine?	the sitter
		The painting is unfinished	What is unfinished?	the painting
		The sitter is the wife of Charles-Louis Trudaine, a friend of the artist.	Who is the wife of Charles-Louis Trudaine a friend of?	of the artist
23432-anemone1.jpg	&#170;tefan Luchian studied in Bucharest and Munich before going to the Acad�mie Julian in Paris (1890-92). In Paris he absorbed the influence of Impressionism and Post-Impressionism. He then returned home, where he co-founded an independent art show in 1896 and, in 1902, the Artistic Youth association. For fellow Romanian artists, he was primarily important as a master of autonomous colour and of thick, pastose and spontaneous brushwork			
		In Paris he absorbed the influence of Impressionism and Post-Impressionism.	Who absorbed the influence of Impressionism and Post-Impressionism in Paris?	the Acadmie Julian
		He then returned home, where he co-founded an independent art show in 1896 and, in 1902, the Artistic Youth association.	What was 1902?	the Artistic Youth association
		He then returned home, where he co-founded an independent art show in 1896 and, in 1902, the Artistic Youth association.	Who then returned home?	the Acadmie Julian
		For fellow Romanian artists, he was primarily important as a master of autonomous color and of thick, pastose and spontaneous brushwork	Who was the Acadmie Julian primarily important as a master of autonomous color and of thick, pastose and spontaneous brushwork for?	for fellow Romanian artists
		In Paris he absorbed the influence of Impressionism and Post-Impressionism.	What did the Acadmie Julian absorb in Paris?	the influence of Impressionism and Post-Impressionism
		&#170; tefan Luchian studied in Bucharest and Munich before going to the Acadmie Julian in Paris.	Where does &#170; tefan luchian studied before going to the Acadmie Julian in Paris?	in Bucharest and Munich
23914-bacchus.jpg	"Until 1924 the painting was considered to be a work of Caravaggio, then Bartolomeo Manfredi was accepted by all the subsequent critics. The dating of the painting, however, is made difficult by the uncertainty about the chronology of Manfredi's career in general. It could be placed in the first decade of the century.The early date of the Bacchus, an allegorical subject that recalls Caravaggio's earliest works, places us at the beginning of the artist's development of a so-called ""Manfredian Method"". The body of work to which this term refers is derived from the great Caravaggesque prototypes, and focuses on drinkers, game-players, gypsies, and tavern scenes. The style enjoyed a notable popularity in the second and third decades of the seventeenth century. This genre was particularly wide-spread, probably on account of its suitability to the transmission of allegorical and moral messages. The figure of Bacchus, derived from the models of ancient statuary and sarcophagi is probably also inspired by a lost prototype by Caravaggio, cited by Baglione."			
		This genre was particularly wide-spread, probably on account of its suitability to the transmission of allegorical and moral messages.	What was particularly wide-spread?	this genre
		The figure of Bacchus, derived from the models of ancient statuary and sarcophagi is probably also inspired by a lost prototype by Caravaggio, cited by Baglione.''	What is the figure derived from?	from the models of ancient statuary and sarcophagi
		The early date of the Bacchus, an allegorical subject that recalls Caravaggio's earliest works, places us at the beginning of the artist's development of a so-called'' ``Manfredian Method''''.	When places us at the beginning of the artist's development of a so-called ``Manfredian Method''''?	the early date of the Bacchus
		The dating of the painting, however, is made difficult by the uncertainty about the chronology of Manfredi's career in general.	What is the dating of the painting made difficult by?	by the uncertainty about the chronology of Manfredi's career in general
		The figure of Bacchus, derived from the models of ancient statuary and sarcophagi is probably also inspired by a lost prototype by Caravaggio, cited by Baglione.''	Who is the figure of Bacchus probably also inspired by a lost prototype by?	by Caravaggio
		The body of work to which this term refers is derived from the great Caravaggesque prototypes, and focuses on drinkers, game-players, gypsies, and tavern scenes.	What focuses on drinkers, game-players, gypsies, and tavern scenes?	the body of work to which this term refers
29698-shipping.jpg	The painting shows shipping on the Ij with a view of the toll houses on the roads of Amsterdam. The town had various toll-houses on the entrance from the river IJ to the city. The toll-houses as depicted here were probably located near the Prins Hendrikkade and the Oudezijds Waal (replaced in 1830 by the Oosterdok)			
		The town had various toll-houses on the entrance from the river IJ to the city.	What did the town have various toll-houses on to the city?	on the entrance from the river IJ
		The toll-houses as depicted here were probably located near the Prins Hendrikkade and the Oudezijds Waal (replaced in 1830 by the Oosterdok)	What were probably located near the Prins Hendrikkade and the Oudezijds Waal?	the toll-houses as depicted here
		The painting shows shipping on the Ij with a view of the toll houses on the roads of Amsterdam.	What does the painting show shipping on the Ij with?	with a view of the toll houses on the roads of Amsterdam
		The painting shows shipping on the Ij with a view of the toll houses on the roads of Amsterdam.	What does the painting show shipping on with a view of the toll houses on the roads of Amsterdam?	on the Ij
		The town had various toll-houses on the entrance from the river IJ to the city.	Where did the town have various toll-houses on the entrance from the river IJ?	to the city
		The town had various toll-houses on the entrance from the river IJ to the city.	What did the town have various toll-houses on the entrance from the river IJ to?	to the city
42885-9lastsup.jpg	In the eighties Paolo returned once again to the theme of the Lord's Supper in the canvas painted around 1585 for the Venetian church of Santa Sofia, where it was until 1811 and now is in Brera. Here too the painter substantially modified the compositional structure he had adopted in the past for similar pictures. In particular, he changed the location of Christ, who no longer dominates the centre of the scene but is placed on the left-hand edge of the canvas, while the long table is now set diagonally instead of being viewed from the front. In addition, the triumphant architectural setting of the feasts he painted in the sixties and seventies has vanished completely and the event now takes place in modest surroundings, emphasizing Christ's message of humility and poverty			
		Here too the painter substantially modified the compositional structure he had adopted in the past for similar pictures.	Who had adopted in the past for similar pictures?	the painter
		In addition, the triumphant architectural setting of the feasts he painted in the sixties and seventies has vanished completely and the event now takes place in modest surroundings, emphasizing Christ's message of humility and poverty	What emphasizes Christ's message of humility and poverty?	the event
		In the eighties Paolo returned once again to the theme of the Lord's Supper in the canvas painted around 1585 for the Venetian church of Santa Sofia, where it was until 1811 and now is in Brera.	When now is in Brera?	1585
		In addition, the triumphant architectural setting of the feasts he painted in the sixties and seventies has vanished completely and the event now takes place in modest surroundings, emphasizing Christ's message of humility and poverty	Whose message of humility and poverty does the event emphasize?	Christ's message of humility and poverty
		In the eighties Paolo returned once again to the theme of the Lord's Supper in the canvas painted around 1585 for the Venetian church of Santa Sofia, where it was until 1811 and now is in Brera.	When was until 1811?	1585
		In the eighties Paolo returned once again to the theme of the Lord's Supper in the canvas painted around 1585 for the Venetian church of Santa Sofia, where it was until 1811 and now is in Brera.	What was until 1811?	it
29300-308muril.jpg	Murillo painted this picture when he was sixty; it was commissioned by Canon Justino de Neve for the refectory of a home for retired priests in Seville, hence the choice of theme: the distribution of bread to the elderly, an action symbolizing charity.It is a characteristically vertical Baroque composition with the Child in the centre; his face, however, bears no trace of the light-heartedness characteristic of Murillo's young beggar boys. It is a childish face, charming, yet exalted and spiritualized; but the painting of the body indicates how closely Murillo observed the proportions and movements of small children. Equally beautiful and exalted is the face of the ministering angel. But Mary, seated behind the Child, is the embodiment of motherhood, a human being of this earth, comely but without true beauty, anxious and concerned as she watches her little son. In the seventeenth century subtle brushwork and carefully selected hues were used to separate what was earthly from what was heavenly. The angel, the Infant Jesus and the putti floating among the clouds are represented as visionary beings; but Mary, the daughter of earthly people, and the group of three pilgrims are all represented as human beings of this earth as real as the basket of bread which is as closely observed as any still-life.It is assumed that the pilgrim with a book is the portrait of Canon Justino de Neve. Several later (19th century) copies of the painting are known (e.g. Cadiz, Seville, etc.)			
		But Mary, seated behind the Child, is the embodiment of motherhood, a human being of this earth, comely but without true beauty, anxious and concerned as she watches her little son.	Who is Mary seated behind?	behind the Child
		But Mary, seated behind the Child, is the embodiment of motherhood, a human being of this earth, comely but without true beauty, anxious and concerned as she watches her little son.	Who watches her little son?	Mary
		But Mary, seated behind the Child, is the embodiment of motherhood, a human being of this earth, comely but without true beauty, anxious and concerned as she watches her little son.	What is motherhood?	a human being of this earth
		In the seventeenth century subtle brushwork and carefully selected hues were used to separate what was earthly from what was heavenly.	When were subtle brushwork and carefully selected hues used to separate what was earthly from what was heavenly?	in the seventeenth century
		It is a childish face, charming, yet exalted and spiritualized; but the painting of the body indicates how closely Murillo observed the proportions and movements of small children.	What indicates how closely Murillo observed the proportions and movements of small children?	the painting of the body
		It is assumed that the pilgrim with a book is the portrait of Canon Justino de Neve.	What is the seventeenth century assumed?	that the pilgrim with a book is the portrait of Canon Justino de Neve
41164-x_piase.jpg	This German High Renaissance panel shows the Virgin Mary seated on a grassy bank with the Christ Child standing on her lap. She tenderly offers Him some grapes, while behind them the sunlit landscape spreads out past a single tree, leading across lakeside houses and bridges and pastures towards a distant hill top castle.Stylistically, this painting has always been closely associated with the work of Lucas Cranach the Elder, and there can be little doubt that its author must have been closely acquainted with his work and may well have trained in his workshop. Iconographically the composition, with the Virgin seated full-length in a landscape, was derived in German art from the earlier work of Martin Schongauer and particularly Albrecht D�rer, who had both explored the theme in a series of woodcuts and engravings from the 1480s onwards.This painting was part of the Barbara Piasecka Johnson Collection, and after the death of the collector it was sold through Sotheby's in July 2014. Profit from the sale goes to the Barbara Piasecka Johnson Foundation for Autistic Children created in 1974. The anonymous painter of this extraordinary panel is referred to as the Master of the Piasecka Johnson Madonna			
		She tenderly offers Him some grapes, while behind them the sunlit landscape spreads out past a single tree, leading across lakeside houses and bridges and pastures towards a distant hill top castle.	What does the sunlit landscape spread out past behind some grapes?	past a single tree
		This painting was part of the Barbara Piasecka Johnson Collection, and after the death of the collector it was sold through Sotheby's in July 2014.	What was sold through Sotheby's in July 2014 after the death of the collector?	this painting
		She tenderly offers Him some grapes, while behind them the sunlit landscape spreads out past a single tree, leading across lakeside houses and bridges and pastures towards a distant hill top castle.	Who tenderly offers the Christ Child some grapes?	the Virgin Mary
		She tenderly offers Him some grapes, while behind them the sunlit landscape spreads out past a single tree, leading across lakeside houses and bridges and pastures towards a distant hill top castle.	What does the sunlit landscape spread out past a single tree behind?	behind some grapes
		She tenderly offers Him some grapes, while behind them the sunlit landscape spreads out past a single tree, leading across lakeside houses and bridges and pastures towards a distant hill top castle.	What is the single tree?	leading across lakeside houses and bridges and pastures towards a distant hill top castle
